time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-0.576251,1.35032,9.7255
0.00997996,-0.5975,1.35721,9.71053
0.0199599,-0.600343,1.36678,9.72475
0.0299399,-0.636854,1.37606,9.74764
0.0399198,-0.614409,1.41721,9.78386
0.0498998,-0.626829,1.43397,9.79538
0.0598798,-0.612314,1.4413,9.78371
0.0698597,-0.599894,1.4413,9.76485
0.0798397,-0.602887,1.43352,9.70021
0.0898196,-0.562335,1.41512,9.71098
0.0997996,-0.542733,1.42005,9.69228
0.10978,-0.561886,1.45312,9.67238
0.11976,-0.594806,1.46435,9.64514
0.129739,-0.549616,1.4413,9.67043
0.139719,-0.537795,1.44624,9.67312
0.149699,-0.521933,1.45148,9.70455
0.159679,-0.509813,1.42529,9.71233
0.169659,-0.500086,1.37292,9.72969
0.179639,-0.461779,1.36394,9.73552
0.189619,-0.476444,1.35197,9.75213
0.199599,-0.46956,1.34494,9.77144
0.209579,-0.487966,1.33267,9.74944
0.219559,-0.499937,1.3587,9.73223
0.229539,-0.53136,1.37022,9.74091
0.239519,-0.555901,1.38683,9.75931
0.249499,-0.565627,1.42005,9.74675
0.259479,-0.5562,1.43217,9.74465
0.269459,-0.577748,1.44145,9.73911
0.279439,-0.611117,1.43382,9.73837
0.289419,-0.58927,1.43636,9.72684
0.299399,-0.582087,1.45073,9.71742
0.309379,-0.58104,1.41467,9.69617
0.319359,-0.594358,1.39985,9.65996
0.329339,-0.609172,1.40464,9.67627
0.339319,-0.640895,1.43292,9.68958
0.349299,-0.653464,1.4401,9.70604
0.359279,-0.656158,1.44265,9.72026
0.369259,-0.637902,1.46689,9.73971
0.379238,-0.649723,1.47392,9.73223
0.389218,-0.64299,1.43831,9.7662
0.399198,-0.608423,1.41946,9.73612
0.409178,-0.615606,1.40973,9.74076
0.419158,-0.601091,1.3813,9.74854
0.429138,-0.594358,1.36723,9.77518
0.439118,-0.594358,1.35287,9.78251
0.449098,-0.611715,1.35287,9.8084
0.459078,-0.604234,1.37202,9.78445
0.469058,-0.568171,1.3819,9.77338
0.479038,-0.565927,1.40584,9.76365
0.489018,-0.553357,1.42963,9.73029
0.498998,-0.555003,1.41751,9.70155
0.508978,-0.557397,1.43173,9.69422
0.518958,-0.536149,1.42739,9.70919
0.528938,-0.504575,1.38235,9.71757
0.538918,-0.521784,1.36798,9.73881
0.548898,-0.524477,1.34898,9.76276
0.558878,-0.506072,1.36843,9.78475
0.568858,-0.49844,1.37082,9.76575
0.578838,-0.521634,1.35361,9.74121
0.588818,-0.543631,1.34389,9.7671
0.598798,-0.565927,1.37247,9.78071
0.608778,-0.575503,1.37232,9.78281
0.618758,-0.5767,1.39881,9.81378
0.628737,-0.598248,1.42245,9.80585
0.638717,-0.592861,1.4223,9.77967
0.648697,-0.58942,1.42215,9.74136
0.658677,-0.606029,1.42664,9.73373
0.668657,-0.603934,1.41482,9.75064
0.678637,-0.604832,1.4413,9.77203
0.688617,-0.596901,1.41497,9.75557
0.698597,-0.584631,1.41257,9.7439
0.708577,-0.602887,1.39536,9.71727
0.718557,-0.58912,1.41242,9.73193
0.728537,-0.594208,1.41242,9.74375
0.738517,-0.59735,1.43891,9.76021
0.748497,-0.583434,1.41781,9.79194
0.758477,-0.574456,1.41796,9.81124
0.768457,-0.56024,1.41586,9.82126
0.778437,-0.546923,1.37995,9.78595
0.788417,-0.519539,1.34658,9.75572
0.798397,-0.504725,1.33955,9.7466
0.808377,-0.507119,1.34898,9.73687
0.818357,-0.473601,1.34943,9.73777
0.828337,-0.502929,1.38504,9.7463
0.838317,-0.488864,1.42574,9.73448
0.848297,-0.521933,1.42769,9.71921
0.858277,-0.531061,1.44878,9.69003
0.868257,-0.535999,1.46554,9.68734
0.878236,-0.536448,1.49427,9.68958
0.888216,-0.549167,1.49667,9.71787
0.898196,-0.541835,1.50146,9.70844
0.908176,-0.541985,1.48485,9.72535
0.918156,-0.540039,1.48021,9.74226
0.928136,-0.553656,1.46315,9.7252
0.938116,-0.541236,1.46075,9.70649
0.948096,-0.553956,1.4823,9.72265
0.958076,-0.543631,1.49652,9.6845
0.968056,-0.532258,1.50879,9.70395
0.978036,-0.565627,1.47497,9.71772
0.988016,-0.606328,1.47437,9.71906
0.997996,-0.60962,1.46031,9.76455
1.00798,-0.60139,1.48934,9.79807
1.01796,-0.555751,1.48275,9.79448
1.02794,-0.547521,1.49697,9.74914
1.03792,-0.546773,1.48006,9.72535
1.0479,-0.524627,1.45387,9.71652
1.05788,-0.510411,1.49218,9.69737
1.06786,-0.511758,1.48963,9.65906
1.07784,-0.492006,1.50879,9.62599
1.08782,-0.482728,1.53512,9.6212
1.0978,-0.469411,1.53497,9.57122
1.10778,-0.438286,1.53064,9.57212
1.11776,-0.459984,1.5447,9.57137
1.12774,-0.452053,1.53019,9.54533
1.13772,-0.448162,1.55922,9.56928
1.1477,-0.455345,1.5471,9.57391
1.15768,-0.4531,1.51627,9.59576
1.16766,-0.460582,1.51388,9.61237
1.17764,-0.473152,1.49951,9.6432
1.18762,-0.481531,1.48305,9.69587
1.1976,-0.482579,1.46898,9.7463
1.20758,-0.51101,1.44235,9.75049
1.21756,-0.480035,1.42619,9.76335
1.22754,-0.49874,1.42095,9.74615
