time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-0.471206,2.34406,9.60115
0.00998095,-0.493053,2.3677,9.60279
0.0199619,-0.485123,2.36037,9.57676
0.0299429,-0.504426,2.35304,9.58589
0.0399238,-0.477342,2.31264,9.5796
0.0499048,-0.477192,2.29588,9.58214
0.0598857,-0.481082,2.31533,9.62748
0.0698667,-0.468812,2.30351,9.62075
0.0798476,-0.478389,2.27239,9.63975
0.0898286,-0.469111,2.29648,9.63751
0.0998095,-0.453849,2.31309,9.59232
0.10979,-0.467615,2.33897,9.5582
0.119771,-0.495148,2.31922,9.52169
0.129752,-0.505623,2.36217,9.53306
0.139733,-0.532408,2.38342,9.54414
0.149714,-0.530163,2.40017,9.53935
0.159695,-0.53974,2.4096,9.53651
0.169676,-0.529714,2.41678,9.51286
0.179657,-0.539291,2.431,9.50523
0.189638,-0.5152,2.45749,9.48174
0.199619,-0.47809,2.44327,9.44208
0.2096,-0.470907,2.43384,9.44717
0.219581,-0.463725,2.41723,9.45705
0.229562,-0.444421,2.41035,9.45525
0.239543,-0.480933,2.41005,9.4783
0.249524,-0.463725,2.37444,9.48129
0.259505,-0.474798,2.37219,9.5386
0.269486,-0.481831,2.33643,9.55536
0.279467,-0.458936,2.34406,9.58708
0.289448,-0.468064,2.34855,9.56763
0.299429,-0.466867,2.349,9.61806
0.30941,-0.469261,2.32281,9.63257
0.31939,-0.468663,2.3297,9.60609
0.329371,-0.468513,2.34391,9.58918
0.339352,-0.448462,2.36306,9.54414
0.349333,-0.461779,2.35783,9.50314
0.359314,-0.441878,2.37219,9.46992
0.369295,-0.466418,2.40062,9.47875
0.379276,-0.492904,2.41708,9.47785
0.389257,-0.504725,2.41678,9.47037
0.399238,-0.517743,2.43833,9.49865
0.409219,-0.524028,2.43803,9.46498
0.4192,-0.514451,2.38566,9.49431
0.429181,-0.51924,2.37369,9.4991
0.439162,-0.538842,2.37833,9.51286
0.449143,-0.556051,2.3496,9.54623
0.459124,-0.563682,2.36157,9.5579
0.469105,-0.578346,2.33523,9.58409
0.479086,-0.57685,2.36651,9.60294
0.489067,-0.574755,2.35469,9.62225
0.499048,-0.567423,2.35483,9.62015
0.509029,-0.555751,2.37174,9.6227
0.51901,-0.55201,2.36905,9.56763
0.52899,-0.538693,2.35932,9.5202
0.538971,-0.519689,2.32625,9.54249
0.548952,-0.528368,2.37414,9.57541
0.558933,-0.516546,2.36965,9.58544
0.568914,-0.524477,2.39359,9.59935
0.578895,-0.536298,2.38386,9.5992
0.588876,-0.514152,2.36247,9.58798
0.598857,-0.482878,2.3677,9.57915
0.608838,-0.443224,2.3701,9.52259
0.618819,-0.426166,2.34646,9.52334
0.6288,-0.404169,2.33942,9.50478
0.638781,-0.368107,2.33284,9.50568
0.648762,-0.384716,2.32536,9.50059
0.658743,-0.350898,2.34002,9.48219
0.668724,-0.354939,2.30875,9.47037
0.678705,-0.397884,2.29857,9.46692
0.688686,-0.427961,2.2866,9.53082
0.698667,-0.453549,2.31548,9.58259
0.708648,-0.491108,2.3273,9.64155
0.718629,-0.533306,2.33912,9.69781
0.72861,-0.548718,2.3701,9.72116
0.73859,-0.566675,2.3505,9.6848
0.748571,-0.531959,2.31967,9.65008
0.758552,-0.520437,2.29064,9.59067
0.768533,-0.514152,2.28316,9.53097
0.778514,-0.542882,2.27089,9.54234
0.788495,-0.53974,2.29992,9.59247
0.798476,-0.565627,2.3264,9.65636
0.808457,-0.600343,2.39539,9.66684
0.818438,-0.611715,2.4117,9.63527
0.828419,-0.614559,2.39688,9.56823
0.8384,-0.608274,2.42995,9.49146
0.848381,-0.587774,2.4084,9.44912
0.858362,-0.554404,2.40646,9.4548
0.868343,-0.556948,2.40646,9.45944
0.878324,-0.548419,2.39733,9.50523
0.888305,-0.531061,2.3885,9.58005
0.898286,-0.518641,2.36711,9.57092
0.908267,-0.511309,2.37429,9.56149
0.918248,-0.488115,2.34316,9.51211
0.928229,-0.502032,2.35469,9.48772
0.93821,-0.525225,2.35663,9.45825
0.94819,-0.513853,2.38551,9.46558
0.958171,-0.534353,2.41424,9.50553
0.968152,-0.557547,2.41439,9.57436
0.978133,-0.546174,2.44581,9.5793
0.988114,-0.570565,2.42891,9.60983
0.998095,-0.511908,2.38641,9.58304
1.00808,-0.501134,2.36471,9.54518
1.01806,-0.443374,2.34391,9.54204
1.02804,-0.445319,2.33912,9.52768
1.03802,-0.437987,2.32476,9.52558
1.048,-0.435443,2.32715,9.52079
1.05798,-0.425118,2.3294,9.48742
1.06796,-0.433348,2.35588,9.51825
1.07794,-0.447863,2.39389,9.50553
1.08792,-0.465071,2.42247,9.50733
1.0979,-0.480185,2.4295,9.53561
1.10789,-0.492904,2.43205,9.56164
1.11787,-0.487517,2.41529,9.54982
1.12785,-0.490061,2.36755,9.57885
1.13783,-0.484973,2.35319,9.57436
1.14781,-0.45729,2.32221,9.53695
1.15779,-0.473152,2.31219,9.50553
1.16777,-0.480783,2.32416,9.5196
1.17775,-0.507568,2.30246,9.54533
1.18773,-0.555901,2.31862,9.55596
1.19771,-0.571613,2.31638,9.61551
1.2077,-0.603036,2.39075,9.68599
1.21768,-0.610668,2.40975,9.69048
1.22766,-0.595704,2.38596,9.68135
1.23764,-0.597051,2.37848,9.64305
1.24762,-0.571463,2.34735,9.58888
1.2576,-0.553058,2.35902,9.5175
1.26758,-0.550065,2.34945,9.49835
1.27756,-0.543182,2.39733,9.48862
1.28754,-0.526273,2.4117,9.47216
1.29752,-0.516995,2.42382,9.47964
1.3075,-0.517295,2.45255,9.47695
1.31749,-0.495298,2.45988,9.45346
1.32747,-0.491407,2.44522,9.39869
1.33745,-0.497991,2.42112,9.38911
1.34743,-0.4739,2.44043,9.37041
1.35741,-0.478988,2.42846,9.38956
1.36739,-0.470309,2.44088,9.42084
