time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-0.282215,2.45793,9.44717
0.00999794,-0.282215,2.45793,9.44717
0.0199959,-0.302266,2.51285,9.45585
0.0299938,-0.314537,2.47694,9.48937
0.0399918,-0.337431,2.43414,9.56568
0.0499897,-0.283113,2.38327,9.71368
0.0599876,-0.305708,2.21567,9.75019
0.0699856,-0.319175,2.06274,9.79403
0.0799835,-0.328154,2.02025,9.88516
0.0899814,-0.299423,1.99271,9.99634
0.0999794,-0.278773,2.03686,10.102
0.109977,-0.252737,2.07127,10.1934
0.119975,-0.223408,2.10075,10.2467
0.129973,-0.188842,2.07651,10.1232
0.139971,-0.158017,2.10898,9.92257
0.149969,-0.150684,2.11946,9.72146
0.159967,-0.177619,2.12754,9.55297
0.169965,-0.196623,2.17662,9.42518
0.179963,-0.248696,2.24006,9.36816
0.189961,-0.335935,2.31069,9.37505
0.199959,-0.480634,2.41948,9.45899
0.209957,-0.580591,2.52422,9.57541
0.219955,-0.686683,2.6381,9.64604
0.229953,-0.709877,2.71456,9.67357
0.239951,-0.687581,2.81482,9.58963
0.249948,-0.637902,2.83173,9.51167
0.259946,-0.622789,2.79522,9.40453
0.269944,-0.601241,2.75182,9.32642
0.279942,-0.574605,2.75691,9.31265
0.28994,-0.532408,2.79118,9.32791
0.299938,-0.4531,2.77531,9.32058
0.309936,-0.395041,2.71396,9.32971
0.319934,-0.353592,2.6595,9.32642
0.329932,-0.286255,2.62224,9.3333
0.33993,-0.221911,2.59695,9.35664
0.349928,-0.242262,2.57794,9.4138
0.359926,-0.259919,2.56358,9.4566
0.369924,-0.299723,2.61116,9.49595
0.379922,-0.335187,2.61775,9.47575
0.38992,-0.345661,2.6179,9.50897
0.399918,-0.35419,2.61266,9.46812
0.409915,-0.312442,2.62478,9.41874
0.419913,-0.248397,2.64737,9.43236
0.429911,-0.199466,2.62927,9.49356
0.439909,-0.171185,2.57495,9.54025
0.449907,-0.171185,2.54398,9.55731
0.459905,-0.128538,2.50896,9.58978
0.469903,-0.134823,2.47769,9.57317
0.479901,-0.15263,2.38641,9.56374
0.489899,-0.0499787,2.46482,9.62808
0.499897,-0.0342668,2.50582,9.64978
0.509895,0.00299274,2.51854,9.67462
0.519893,-0.023493,2.48487,9.71008
0.529891,-0.0613511,2.44133,9.71188
0.539889,-0.0917274,2.43115,9.68958
0.549887,-0.0999574,2.44507,9.62943
0.559885,-0.0897821,2.48307,9.58379
0.569882,-0.0580591,2.4714,9.56314
0.57988,-0.102801,2.44671,9.54788
0.589878,-0.0906799,2.44447,9.54578
0.599876,-0.162356,2.46736,9.53172
0.609874,-0.266952,2.54502,9.55476
0.619872,-0.331595,2.63959,9.51167
0.62987,-0.448013,2.77921,9.4979
0.639868,-0.553207,2.885,9.44164
0.649866,-0.592412,3.01114,9.41575
0.659864,-0.631019,3.12038,9.36846
0.669862,-0.569219,3.23575,9.32851
0.67986,-0.517145,3.34633,9.29305
0.689858,-0.450257,3.3568,9.29245
0.699856,-0.382771,3.31939,9.28721
