time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-0.885102,1.26698,9.68689
0.00997325,-0.885102,1.26698,9.68689
0.0199465,-0.878817,1.29346,9.70829
0.0299198,-0.874328,1.27221,9.73014
0.039893,-0.888095,1.23361,9.72774
0.0498663,-0.878967,1.18078,9.67806
0.0598395,-0.876273,1.176,9.66609
0.0698128,-0.855474,1.18527,9.59232
0.079786,-0.841109,1.2164,9.5781
0.0897593,-0.880014,1.22089,9.5986
0.0997325,-0.889591,1.26443,9.67238
0.109706,-0.943161,1.23765,9.72864
0.119679,-0.989249,1.2372,9.75138
0.129652,-1.03923,1.24199,9.83623
0.139626,-0.997479,1.19754,9.90955
0.149599,-0.981318,1.19081,9.93873
0.159572,-0.936727,1.15056,9.89952
0.169545,-0.917124,1.1124,9.89788
0.179519,-0.924157,1.08846,9.90746
0.189492,-0.908894,1.05988,9.88411
0.199465,-0.874927,1.0696,9.85628
0.209438,-0.897372,1.05943,9.8078
0.219412,-0.915179,1.07065,9.74734
0.229385,-0.90635,1.13544,9.7448
0.239358,-0.906799,1.17839,9.73717
0.249331,-0.934183,1.22134,9.75767
0.259305,-0.947052,1.24528,9.78116
0.269278,-0.941515,1.23316,9.75991
0.279251,-0.941515,1.23555,9.75498
0.289224,-0.926102,1.23061,9.71472
0.299198,-0.907996,1.18288,9.68928
0.309171,-0.91473,1.19216,9.66504
0.319144,-0.906949,1.21595,9.62674
0.329117,-0.911737,1.24214,9.61447
0.339091,-0.912037,1.24932,9.62389
0.349064,-0.902759,1.22807,9.64589
0.359037,-0.949446,1.23735,9.69258
0.36901,-0.945705,1.23765,9.73343
0.378984,-0.958125,1.23286,9.75228
0.388957,-0.949446,1.2381,9.78595
0.39893,-0.954384,1.22612,9.79553
0.408903,-0.936577,1.21655,9.75767
0.418877,-0.924307,1.19036,9.76066
0.42885,-0.928197,1.1733,9.73672
0.438823,-0.912485,1.15714,9.7852
0.448796,-0.919818,1.14038,9.79942
0.45877,-0.939869,1.14517,9.83249
0.468743,-0.934482,1.15699,9.80136
0.478716,-0.896474,1.18378,9.80211
0.488689,-0.888394,1.19081,9.75917
0.498663,-0.878069,1.21221,9.72101
0.508636,-0.901113,1.2164,9.67956
0.518609,-0.917723,1.19231,9.69123
0.528582,-0.891536,1.24034,9.67013
0.538556,-0.888843,1.21655,9.66789
0.548529,-0.876573,1.23091,9.64903
0.558502,-0.872084,1.25007,9.65382
0.568475,-0.845747,1.26952,9.6399
0.578449,-0.826444,1.26249,9.63571
0.588422,-0.816868,1.22702,9.65771
0.598395,-0.866996,1.18572,9.67118
0.608368,-0.871635,1.18318,9.66624
0.618342,-0.869689,1.21206,9.67327
0.628315,-0.889292,1.20233,9.69437
0.638288,-0.882109,1.20473,9.69213
0.648261,-0.906949,1.23091,9.71772
0.658235,-0.865948,1.20996,9.71173
0.668208,-0.925504,1.22104,9.69572
0.678181,-0.938971,1.19425,9.67642
0.688154,-0.948847,1.18707,9.69048
0.698128,-0.957526,1.22328,9.73552
0.708101,-0.938672,1.21161,9.75288
0.718074,-0.927449,1.23585,9.7674
0.728047,-0.903058,1.20742,9.7635
0.738021,-0.909493,1.19754,9.73702
0.747994,-0.893781,1.14263,9.71383
0.757967,-0.946902,1.14442,9.73403
0.76794,-0.989848,1.14143,9.73043
0.777914,-0.971143,1.15609,9.73807
0.787887,-0.973986,1.19186,9.73777
0.79786,-0.964409,1.19919,9.73313
0.807833,-0.994786,1.17001,9.72056
0.817807,-1.02157,1.15535,9.7463
0.82778,-1.02082,1.16777,9.80376
0.837753,-1.00346,1.18049,9.86885
0.847726,-0.969497,1.18318,9.8482
0.8577,-0.961267,1.13051,9.83683
0.867673,-0.94346,1.1329,9.79164
0.877646,-0.944358,1.12766,9.73657
0.887619,-0.916376,1.10612,9.67761
0.897593,-0.935679,1.11539,9.6818
0.907566,-0.936577,1.13006,9.71038
0.917539,-0.961117,1.13933,9.73133
0.927512,-0.98057,1.11779,9.75483
0.937486,-0.988651,1.12258,9.7858
0.947459,-1.00182,1.16567,9.81154
0.957432,-1.00287,1.20892,9.83503
0.967405,-1.00661,1.20143,9.79672
0.977379,-0.986705,1.19665,9.76365
0.987352,-0.969048,1.20383,9.7234
0.997325,-0.936577,1.17046,9.69093
1.0073,-0.949895,1.15819,9.65472
1.01727,-0.952438,1.16058,9.65951
1.02724,-0.940767,1.15116,9.67417
1.03722,-0.924007,1.12991,9.68435
1.04719,-0.946154,1.1347,9.71008
1.05716,-0.936876,1.13724,9.71996
1.06714,-0.9475,1.14936,9.75318
1.07711,-0.966504,1.15849,9.7454
1.08708,-0.956628,1.1323,9.74345
1.09706,-0.959023,1.12751,9.75064
1.10703,-0.952738,1.10163,9.79642
1.117,-0.952588,1.09444,9.79418
1.12698,-0.974734,1.08966,9.81992
1.13695,-0.998826,1.11315,9.81438
1.14692,-0.988052,1.09624,9.77398
1.1569,-1.00406,1.07679,9.75453
1.16687,-0.98895,1.07679,9.72625
1.17684,-1.00167,1.10776,9.74241
1.18682,-1.03115,1.09325,9.77772
1.19679,-1.01678,1.10372,9.869
1.20676,-1.05823,1.08666,9.9112
1.21674,-1.03504,1.07768,9.94067
1.22671,-1.01738,1.05868,9.91973
1.23668,-0.994636,1.05614,9.87229
1.24666,-0.995833,1.03908,9.82934
1.25663,-0.966953,1.03713,9.8277
1.2666,-1.00017,1.04372,9.81004
1.27658,-1.00272,1.06512,9.80256
1.28655,-1.01529,1.08666,9.82126
1.29652,-1.02471,1.10312,9.80421
1.3065,-1.0084,1.12976,9.80914
1.31647,-1.00616,1.14412,9.80436
1.32644,-0.988501,1.12736,9.77862
1.33642,-1.0081,1.14876,9.78505
1.34639,-0.993439,1.13455,9.78311
1.35636,-0.996132,1.1537,9.78535
1.36634,-0.993439,1.15355,9.76859
1.37631,-0.9891,1.14188,9.79283
1.38628,-0.977278,1.154,9.79298
1.39626,-0.948698,1.1329,9.80825
1.40623,-0.943161,1.13275,9.78206
1.4162,-0.894529,1.11898,9.75707
1.42617,-0.902011,1.1332,9.75917
1.43615,-0.904704,1.13081,9.77353
1.44612,-0.919518,1.15235,9.78266
1.45609,-0.926701,1.16402,9.77278
1.46607,-0.91458,1.18572,9.76096
1.47604,-0.900365,1.18587,9.76126
1.48601,-0.891087,1.20278,9.7662
1.49599,-0.905004,1.21206,9.7442
1.50596,-0.866248,1.23869,9.71143
1.51593,-0.881211,1.21655,9.65382
1.52591,-0.887646,1.22568,9.61521
1.53588,-0.89408,1.24214,9.57661
1.54585,-0.906201,1.24917,9.58095
1.55583,-0.892434,1.29945,9.57616
1.5658,-0.871784,1.32623,9.60055
1.57577,-0.889441,1.34299,9.62868
1.58575,-0.911438,1.34763,9.64484
1.59572,-0.913234,1.34509,9.62075
1.60569,-0.891237,1.3189,9.61447
1.61567,-0.900066,1.29481,9.59995
1.62564,-0.904854,1.28284,9.60713
1.63561,-0.896474,1.26413,9.66026
1.64559,-0.909642,1.24288,9.72235
1.65556,-0.925055,1.25022,9.76261
1.66553,-0.944059,1.24034,9.75976
1.67551,-0.962015,1.22538,9.71861
1.68548,-0.957676,1.2375,9.73298
1.69545,-0.953486,1.26159,9.74256
1.70543,-0.935081,1.27401,9.76455
1.7154,-0.950643,1.29795,9.80465
1.72537,-0.905004,1.2556,9.81812
1.73535,-0.930143,1.1953,9.79882
1.74532,-0.900066,1.14771,9.76874
1.75529,-0.904555,1.1546,9.75423
1.76527,-0.892434,1.15235,9.75213
1.77524,-0.89019,1.14771,9.75946
1.78521,-0.918022,1.19545,9.79194
1.79519,-0.955282,1.24303,9.82411
1.80516,-0.957825,1.25979,9.82396
1.81513,-0.957227,1.27386,9.79268
1.8251,-0.949745,1.28344,9.77129
1.83508,-0.93957,1.28104,9.75243
1.84505,-0.934632,1.29301,9.73807
1.85502,-0.876573,1.29825,9.71083
1.865,-0.874627,1.28658,9.73253
1.87497,-0.872233,1.26997,9.74465
1.88494,-0.843503,1.25366,9.75273
1.89492,-0.848591,1.21789,9.784
1.90489,-0.855025,1.20562,9.75991
1.91486,-0.830335,1.21999,9.7222
1.92484,-0.825247,1.24618,9.69093
1.93481,-0.829437,1.26039,9.66445
1.94478,-0.845747,1.2981,9.623
1.95476,-0.854277,1.33656,9.65831
1.96473,-0.88166,1.33895,9.7032
1.9747,-0.882408,1.33431,9.73193
1.98468,-0.859065,1.31576,9.76859
1.99465,-0.829138,1.32833,9.80525
2.00462,-0.820758,1.28763,9.77697
2.0146,-0.809236,1.25381,9.72011
2.02457,-0.789634,1.24917,9.7038
2.03454,-0.792926,1.24633,9.64394
2.04452,-0.823003,1.27655,9.58783
2.05449,-0.857419,1.31935,9.60564
2.06446,-0.886598,1.34299,9.61192
2.07444,-0.869091,1.39132,9.65038
2.08441,-0.886748,1.39851,9.68345
2.09438,-0.923708,1.41497,9.71592
2.10436,-0.947052,1.40015,9.70096
2.11433,-0.939719,1.37397,9.70859
2.1243,-0.951241,1.32608,9.71577
2.13428,-0.974884,1.29466,9.72026
2.14425,-0.960519,1.29002,9.72295
2.15422,-0.975483,1.30917,9.73687
2.1642,-0.975483,1.30917,9.73687
2.17417,-0.970844,1.32833,9.73208
2.18414,-0.950044,1.33117,9.76126
2.19412,-0.964709,1.35257,9.76321
2.20409,-0.956329,1.34524,9.72026
2.21406,-0.956329,1.34524,9.72026
2.22403,-0.946453,1.32369,9.71592
2.23401,-0.982067,1.32084,9.70784
2.24398,-0.951241,1.3379,9.70859
2.25395,-0.928048,1.36708,9.72086
2.26393,-0.907547,1.40988,9.64918
2.2739,-0.871036,1.403,9.62389
2.28387,-0.87762,1.39566,9.60698
2.29385,-0.861908,1.36454,9.56449
2.30382,-0.876124,1.39282,9.54952
2.31379,-0.842306,1.35511,9.55312
2.32377,-0.842605,1.36469,9.56269
2.33374,-0.826893,1.36514,9.60145
2.34371,-0.853379,1.35062,9.61761
2.35369,-0.854576,1.33431,9.67522
2.36366,-0.842755,1.30827,9.69003
2.37363,-0.849937,1.30573,9.69228
2.38361,-0.879865,1.3391,9.72235
2.39358,-0.877321,1.33192,9.7225
2.40355,-0.85712,1.34134,9.67268
2.41353,-0.883157,1.32668,9.66968
2.4235,-0.863255,1.32429,9.6414
2.43347,-0.871784,1.28807,9.61761
2.44345,-0.883456,1.2975,9.60279
2.45342,-0.85697,1.27865,9.60609
2.46339,-0.891387,1.28568,9.64095
2.47337,-0.901412,1.25695,9.67208
2.48334,-0.941216,1.26413,9.72849
2.49331,-0.952289,1.27386,9.78565
2.50329,-0.974585,1.24049,9.83324
2.51326,-0.970395,1.21685,9.86945
2.52323,-0.951541,1.20996,9.88441
2.53321,-0.924606,1.18872,9.87319
2.54318,-0.924307,1.19111,9.85643
