time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-0.246602,3.90328,8.70438
0.00997737,-0.183455,3.88233,8.67744
0.0199547,-0.150535,3.92991,8.58212
0.0299321,-0.0656906,3.96657,8.51942
0.0399095,-0.0360625,4.00727,8.45762
0.0498868,-0.0311245,4.05187,8.33522
0.0598642,-0.0246901,4.06578,8.261
0.0698416,-0.0407012,4.09391,8.2197
0.0798189,-0.0426465,4.08658,8.20294
0.0897963,-0.0773622,4.09362,8.24753
0.0997737,-0.0960669,4.10349,8.32355
0.109751,-0.179265,4.04813,8.42246
0.119728,-0.245404,3.92842,8.54845
0.129706,-0.311245,3.84746,8.7343
0.139683,-0.371249,3.80287,8.95816
0.14966,-0.441429,3.74571,9.11483
0.159638,-0.448312,3.67703,9.23738
0.169615,-0.442027,3.59398,9.31489
0.179593,-0.500835,3.50464,9.32357
0.18957,-0.497842,3.48774,9.30457
0.199547,-0.491407,3.48265,9.24247
0.209525,-0.534353,3.39556,9.18695
0.219502,-0.586876,3.34229,9.20985
0.229479,-0.594208,3.39541,9.28586
0.239457,-0.635059,3.4385,9.36592
0.249434,-0.654063,3.42459,9.46139
0.259412,-0.684589,3.38419,9.5591
0.269389,-0.744593,3.31431,9.60115
0.279366,-0.742049,3.29051,9.60624
0.289344,-0.694465,3.27211,9.62674
0.299321,-0.677406,3.28184,9.60803
0.309298,-0.641643,3.25535,9.53247
0.319276,-0.663639,3.21869,9.47471
0.329253,-0.669176,3.17529,9.43415
0.33923,-0.678304,3.17978,9.40991
0.349208,-0.704939,3.2344,9.39674
0.359185,-0.724841,3.3185,9.48189
0.369163,-0.75836,3.33945,9.46887
0.37914,-0.784247,3.35635,9.53755
0.389117,-0.751177,3.35396,9.46423
0.399095,-0.738009,3.32747,9.42877
0.409072,-0.666034,3.32598,9.41874
0.419049,-0.678603,3.27286,9.37325
0.429027,-0.663789,3.24667,9.37385
0.439004,-0.611566,3.24039,9.38956
0.448981,-0.59316,3.25759,9.41156
0.458959,-0.586726,3.26732,9.43804
0.468936,-0.603485,3.29575,9.42054
0.478914,-0.571463,3.30069,9.38298
0.488891,-0.541386,3.27211,9.34332
0.498868,-0.53959,3.25729,9.27644
0.508846,-0.547521,3.27166,9.30008
0.518823,-0.545875,3.29336,9.31908
0.5288,-0.52762,3.30114,9.35305
0.538778,-0.549616,3.32957,9.3523
0.548755,-0.525674,3.35366,9.34078
0.558733,-0.484075,3.35635,9.30352
0.56871,-0.453998,3.33256,9.26132
0.578687,-0.442925,3.32508,9.20177
0.588665,-0.425268,3.31311,9.17603
0.598642,-0.441279,3.29126,9.15658
0.608619,-0.454148,3.29366,9.19219
0.618597,-0.462677,3.32493,9.22766
0.628574,-0.470608,3.34887,9.24397
0.638551,-0.476144,3.38015,9.26282
0.648529,-0.504875,3.37012,9.26686
0.658506,-0.519838,3.3384,9.21164
0.668484,-0.548269,3.33316,9.20132
0.678461,-0.572062,3.34723,9.19099
0.688438,-0.563682,3.38344,9.22212
0.698416,-0.550514,3.43641,9.23888
0.708393,-0.583584,3.44539,9.21883
0.71837,-0.596901,3.41381,9.19473
0.728348,-0.605431,3.39915,9.15628
0.738325,-0.595555,3.37296,9.16152
0.748302,-0.603485,3.38972,9.18037
0.75828,-0.608723,3.37551,9.20671
0.768257,-0.612613,3.36638,9.26895
0.778235,-0.639548,3.33989,9.30906
0.788212,-0.660497,3.34977,9.3755
0.798189,-0.663041,3.27824,9.42158
0.808167,-0.657504,3.27884,9.48877
0.818144,-0.645982,3.27899,9.50583
0.828121,-0.676658,3.28797,9.48099
0.838099,-0.646282,3.27839,9.42203
0.848076,-0.619945,3.28827,9.41306
0.858053,-0.622639,3.27331,9.33884
0.868031,-0.61815,3.28543,9.34362
0.878008,-0.598996,3.32388,9.32462
0.887986,-0.612613,3.38134,9.35739
0.897963,-0.612613,3.38134,9.35739
0.90794,-0.58912,3.41681,9.25953
0.917918,-0.576251,3.41202,9.22885
0.927895,-0.550963,3.40244,9.17678
0.937872,-0.530912,3.39526,9.14865
0.94785,-0.521185,3.44299,9.11498
0.957827,-0.507867,3.48399,9.13668
0.967805,-0.507867,3.48399,9.13668
0.977782,-0.467316,3.48459,9.14251
0.987759,-0.431702,3.48998,9.1482
0.997737,-0.431702,3.48998,9.1482
1.00771,-0.39968,3.5235,9.09373
1.01769,-0.404768,3.50375,9.01936
1.02767,-0.418385,3.54864,8.96594
1.03765,-0.399231,3.57034,8.95442
1.04762,-0.399231,3.57034,8.95442
1.0576,-0.377983,3.59936,8.94993
1.06758,-0.389205,3.62046,8.91117
1.07756,-0.39145,3.58455,8.92569
1.08753,-0.427961,3.55567,8.96085
1.09751,-0.431403,3.55836,9.00395
1.10749,-0.466268,3.52963,9.07503
1.11747,-0.472104,3.52993,9.11812
1.12744,-0.466418,3.50644,9.18546
1.13742,-0.478239,3.48729,9.19249
1.1474,-0.499787,3.45122,9.21134
1.15737,-0.524327,3.4415,9.23948
1.16735,-0.527021,3.42728,9.25878
1.17733,-0.510711,3.43716,9.27344
1.18731,-0.546773,3.36997,9.31848
1.19728,-0.55231,3.38912,9.33734
1.20726,-0.557098,3.36294,9.35185
1.21724,-0.555602,3.37745,9.37804
1.22722,-0.555452,3.38927,9.36607
1.23719,-0.524028,3.38493,9.3526
1.24717,-0.508466,3.399,9.30008
1.25715,-0.474349,3.44703,9.2504
1.26713,-0.444122,3.47801,9.17423
1.2771,-0.430356,3.4825,9.10031
1.28708,-0.417038,3.48699,9.04315
1.29706,-0.430954,3.47232,9.03088
1.30703,-0.410753,3.49207,9.07682
1.31701,-0.409855,3.49731,9.13189
1.32699,-0.418235,3.47606,9.18935
1.33697,-0.433648,3.46424,9.23933
1.34694,-0.414494,3.41202,9.26656
1.35692,-0.402523,3.40274,9.2718
1.3669,-0.387709,3.4219,9.24322
1.37688,-0.389056,3.42384,9.20012
1.38685,-0.37065,3.37356,9.16017
1.39683,-0.377234,3.36144,9.14341
1.40681,-0.386362,3.36114,9.12156
1.41679,-0.439334,3.39631,9.11992
1.42676,-0.455195,3.44898,9.15269
1.43674,-0.513404,3.48414,9.16526
1.44672,-0.58104,3.49776,9.18486
1.4567,-0.627128,3.50135,9.11184
1.46667,-0.675161,3.51272,9.11288
1.47665,-0.749232,3.54744,9.09388
1.48663,-0.790232,3.566,9.09268
1.4966,-0.793973,3.56166,9.15014
1.50658,-0.755217,3.62136,9.38777
1.51656,-0.720352,3.51003,9.48533
1.52654,-0.760155,3.32897,9.35395
1.53651,-0.692819,3.31251,9.25519
1.54649,-0.603036,3.36099,9.18052
1.55647,-0.549766,3.3574,9.24905
1.56645,-0.611117,3.25864,9.26491
1.57642,-0.697906,3.2362,9.30592
1.5864,-0.690424,3.33226,9.33898
1.59638,-0.649574,3.45272,9.36308
1.60636,-0.632365,3.46709,9.34183
1.61633,-0.66349,3.45706,9.34347
1.62631,-0.645982,3.43806,9.32252
1.63629,-0.574905,3.40753,9.27434
1.64627,-0.558295,3.41741,9.27479
1.65624,-0.492904,3.39182,9.25264
1.66622,-0.445768,3.33705,9.21598
1.6762,-0.427213,3.32732,9.14715
1.68617,-0.378432,3.30144,9.12695
1.69615,-0.388158,3.32762,9.11453
