time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,0.126742,2.31802,9.52124
0.00998088,0.0944208,2.33942,9.56105
0.0199618,0.0674862,2.36546,9.57212
0.0299426,0.0661395,2.38252,9.61506
0.0399235,0.0513254,2.41589,9.61686
0.0499044,0.0791579,2.3879,9.66804
0.0598853,0.0254383,2.39703,9.70485
0.0698662,0.039953,2.39239,9.69811
0.079847,0.0477342,2.39943,9.66953
0.0898279,0.0707782,2.40167,9.61028
0.0998088,0.118363,2.4096,9.61866
0.10979,0.107888,2.42097,9.55356
0.119771,0.139312,2.42606,9.53755
0.129751,0.168641,2.42621,9.51197
0.139732,0.183305,2.42157,9.49805
0.149713,0.207846,2.43848,9.46737
0.159694,0.220265,2.43609,9.44867
0.169675,0.214729,2.41409,9.39345
0.179656,0.207696,2.41394,9.39091
0.189637,0.173279,2.3065,9.48189
0.199618,0.139312,2.27583,9.61297
0.209598,0.21413,2.46871,9.67821
0.219579,0.270693,2.50731,9.6004
0.22956,0.262762,2.44462,9.56224
0.239541,0.233733,2.41274,9.4994
0.249522,0.200513,2.41933,9.48174
0.259503,0.196174,2.35947,9.4988
0.269484,0.227897,2.46063,9.51571
0.279465,0.246602,2.51106,9.50388
0.289446,0.232985,2.50103,9.48204
0.299426,0.15263,2.52123,9.43176
0.309407,0.171783,2.48562,9.44942
0.319388,0.168641,2.47395,9.48533
0.329369,0.190188,2.44088,9.50523
0.33935,0.179863,2.39808,9.55566
0.349331,0.126144,2.37848,9.61177
0.359312,0.168341,2.38416,9.63931
0.369293,0.1444,2.36711,9.65307
0.379273,0.132728,2.35498,9.64574
0.389254,0.109235,2.36172,9.62344
0.399235,0.126144,2.37608,9.61192
0.409216,0.157568,2.41708,9.57885
0.419197,0.159513,2.4934,9.55192
0.429178,0.146195,2.50492,9.50837
0.439159,0.139162,2.5142,9.49386
0.44914,0.115071,2.51405,9.50029
0.45912,0.10714,2.50223,9.54099
0.469101,0.0686833,2.46841,9.56419
0.479082,0.100855,2.4518,9.53157
0.489063,0.0977129,2.45195,9.5579
0.499044,0.0779608,2.47814,9.56913
0.509025,0.0504276,2.47335,9.61881
0.519006,0.0528218,2.45434,9.63332
0.528987,0.0615007,2.46422,9.6622
0.538967,0.0743695,2.45689,9.62913
0.548948,0.120458,2.44791,9.61117
0.558929,0.158765,2.42457,9.62195
0.56891,0.188393,2.40317,9.59651
0.578891,0.205601,2.38656,9.58514
0.588872,0.231787,2.41319,9.57601
0.598853,0.225952,2.41514,9.52079
0.608834,0.226401,2.42696,9.4991
0.618815,0.207546,2.42666,9.48668
0.628795,0.218619,2.45554,9.50344
0.638776,0.211736,2.49355,9.47665
0.648757,0.23059,2.53679,9.46483
0.658738,0.175823,2.56941,9.43685
0.668719,0.181061,2.45255,9.48099
0.6787,0.212185,2.54413,9.52424
0.688681,0.287901,2.69092,9.48204
0.698662,0.315734,2.6568,9.34168
0.708642,0.315883,2.57256,9.2896
0.718623,0.268,2.56717,9.28841
0.728604,0.293139,2.54637,9.3514
0.738585,0.30511,2.54487,9.44283
0.748566,0.284909,2.52108,9.49999
0.758547,0.295982,2.50238,9.54833
0.768528,0.295533,2.46437,9.58214
0.778509,0.279821,2.46871,9.54099
0.788489,0.297328,2.47589,9.50778
0.79847,0.29269,2.48277,9.49326
0.808451,0.296281,2.51599,9.43086
0.818432,0.279971,2.50372,9.42099
0.828413,0.246602,2.51749,9.40557
0.838394,0.238671,2.50806,9.44373
0.848375,0.203506,2.51046,9.50987
0.858356,0.202608,2.49639,9.54833
0.868337,0.204703,2.48457,9.57002
0.878317,0.202309,2.46317,9.58214
0.888298,0.198119,2.43908,9.57017
0.898279,0.227149,2.42023,9.56868
0.90826,0.243758,2.41334,9.57391
0.918241,0.221911,2.43699,9.57556
0.928222,0.212933,2.4295,9.55626
0.938203,0.203057,2.44147,9.56314
0.948184,0.203057,2.43669,9.56314
0.958164,0.196174,2.46512,9.53875
0.968145,0.167593,2.47664,9.52603
0.978126,0.179564,2.46482,9.53112
0.988107,0.189141,2.46976,9.53142
0.998088,0.170586,2.45494,9.51421
1.00807,0.175674,2.44312,9.50972
1.01805,0.148589,2.45015,9.5377
1.02803,0.109385,2.44985,9.57496
1.03801,0.112976,2.49789,9.59382
1.04799,0.124647,2.51001,9.6013
1.05797,0.12345,2.47634,9.57272
1.06795,0.111629,2.47604,9.56284
1.07793,0.112377,2.46871,9.5389
1.08792,0.104447,2.47125,9.56509
1.0979,0.116417,2.46183,9.57032
1.10788,0.118063,2.44537,9.60878
1.11786,0.155922,2.41978,9.6411
1.12784,0.159812,2.39569,9.59337
1.13782,0.157568,2.38357,9.59591
1.1478,0.188842,2.4102,9.57017
1.15778,0.197371,2.43145,9.50553
1.16776,0.146943,2.45464,9.50403
1.17774,0.152031,2.46168,9.48488
1.18772,0.139312,2.48083,9.50837
1.19771,0.110881,2.49953,9.48593
1.20769,0.127939,2.47095,9.48668
1.21767,0.138863,2.49295,9.51795
1.22765,0.139761,2.46227,9.59247
1.23763,0.155772,2.47709,9.61432
1.24761,0.169239,2.4316,9.5814
1.25759,0.20171,2.44118,9.5175
1.26757,0.192882,2.4313,9.49341
1.27755,0.214729,2.45045,9.47231
1.28753,0.205451,2.43354,9.46737
1.29751,0.214879,2.42666,9.47725
1.3075,0.213981,2.41738,9.5181
1.31748,0.20171,2.42202,9.52723
1.32746,0.210988,2.42696,9.5371
1.33744,0.184652,2.44342,9.52902
1.34742,0.166546,2.48412,9.56658
1.3574,0.179265,2.472,9.5383
1.36738,0.179265,2.472,9.5383
1.37736,0.191086,2.45015,9.45974
1.38734,0.21832,2.4741,9.40991
1.39732,0.250193,2.48143,9.37714
1.4073,0.250193,2.48143,9.37714
1.41728,0.260218,2.45764,9.37041
1.42727,0.231488,2.44761,9.37939
1.43725,0.206349,2.4524,9.42652
1.44723,0.212484,2.43609,9.47231
1.45721,0.182557,2.46706,9.50493
1.46719,0.136768,2.45943,9.52289
1.47717,0.136768,2.45943,9.52289
1.48715,0.121056,2.4518,9.48892
1.49713,0.121056,2.4518,9.48892
1.50711,0.113425,2.47559,9.49341
1.51709,0.120757,2.46138,9.4961
1.52707,0.0582087,2.37713,9.55012
1.53706,0.0582087,2.37713,9.55012
1.54704,0.0661395,2.32536,9.64185
1.55702,0.0867894,2.27822,9.7026
1.567,0.0686833,2.26161,9.76934
1.57698,0.113125,2.19098,9.84521
1.58696,0.0805046,2.14983,9.83039
1.59694,0.0805046,2.14983,9.83039
1.60692,0.0809535,2.14489,9.81363
1.6169,0.0793075,2.14938,9.78475
1.62688,0.0793075,2.14938,9.78475
1.63686,0.0791579,2.18051,9.77263
1.64685,0.0701797,2.27074,9.70215
1.65683,0.0492305,2.31084,9.65816
1.66681,0.0492305,2.31084,9.65816
1.67679,0.056862,2.37683,9.51182
1.68677,0.056862,2.37683,9.51182
1.69675,0.0692819,2.42696,9.46618
1.70673,0.0692819,2.42696,9.46618
1.71671,0.0715264,2.4509,9.4566
1.72669,0.0541685,2.42935,9.49461
1.73667,0.0541685,2.42935,9.49461
1.74665,0.0380078,2.44402,9.5588
1.75663,0.0380078,2.44402,9.5588
1.76662,0.0480334,2.40347,9.56404
1.7766,0.0646431,2.39658,9.57182
1.78658,0.0534204,2.38192,9.54758
1.79656,0.0610518,2.327,9.56254
1.80654,0.0616504,2.35618,9.61746
1.81652,0.0604533,2.35888,9.66055
1.8265,0.0827492,2.36845,9.62988
1.83648,0.0999574,2.35902,9.61372
1.84646,0.0769133,2.34421,9.58439
1.85644,0.108936,2.33718,9.55177
1.86642,0.113724,2.38491,9.53007
1.87641,0.096815,2.37758,9.5368
1.88639,0.100855,2.39224,9.56075
1.89637,0.102352,2.40915,9.58948
1.90635,0.0950194,2.39239,9.60369
1.91633,0.102651,2.3686,9.59696
1.92631,0.124797,2.35439,9.5808
1.93629,0.130932,2.36666,9.61447
1.94627,0.143502,2.35229,9.59576
1.95625,0.142155,2.34496,9.56224
1.96623,0.165798,2.34286,9.57002
1.97621,0.167593,2.33837,9.5989
1.9862,0.136768,2.33778,9.59082
1.99618,0.17717,2.33852,9.59905
2.00616,0.18121,2.35783,9.61581
2.01614,0.145447,2.33344,9.62704
2.02612,0.131082,2.31653,9.63392
2.0361,0.104147,2.31638,9.65966
2.04608,0.0861908,2.33074,9.70215
2.05606,0.111479,2.36711,9.72176
2.06604,0.119261,2.34331,9.71248
2.07602,0.121954,2.35513,9.69093
2.086,0.114323,2.34496,9.62374
2.09598,0.119859,2.35199,9.58559
2.10597,0.119859,2.41155,9.5588
2.11595,0.121655,2.47604,9.54399
2.12593,0.0998078,2.52363,9.53576
2.13591,0.119261,2.52856,9.51945
2.14589,0.128089,2.50672,9.46722
2.15587,0.138863,2.54532,9.49356
2.16585,0.161309,2.57405,9.43879
2.17583,0.206648,2.59785,9.33928
2.18581,0.187046,2.61835,9.24756
2.19579,0.21443,2.6375,9.19773
2.20577,0.219517,2.66608,9.169
2.21576,0.207097,2.70663,9.1684
2.22574,0.165349,2.71351,9.20551
2.23572,0.166695,2.70903,9.24875
2.2457,0.137067,2.6779,9.30322
2.25568,0.145297,2.67132,9.35859
2.26566,0.128538,2.63062,9.38014
2.27564,0.121355,2.57809,9.41141
2.28562,0.134972,2.52826,9.46244
2.2956,0.137067,2.46168,9.50852
2.30558,0.121804,2.4117,9.57556
2.31556,0.0808039,2.41663,9.67746
2.32554,0.0612015,2.37369,9.7228
2.33553,0.0638949,2.3689,9.71323
2.34551,0.0549167,2.39479,9.67447
2.35549,0.0655409,2.40182,9.62928
2.36547,0.0710775,2.39928,9.59831
2.37545,0.0629971,2.4304,9.61701
2.38543,0.0688329,2.40706,9.68435
2.39541,0.101454,2.40526,9.71876
2.40539,0.123001,2.39853,9.72654
2.41537,0.157268,2.38671,9.69886
2.42535,0.170736,2.35319,9.65636
2.43533,0.202758,2.36755,9.61147
2.44532,0.200214,2.37414,9.52034
2.4553,0.206349,2.43339,9.43625
2.46528,0.158017,2.48532,9.42503
2.47526,0.155772,2.52572,9.39839
