time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,0.459385,1.81539,9.87633
0.010002,0.373194,1.82692,9.96985
0.020004,0.321869,1.88138,9.98482
0.030006,0.289697,1.90742,10.0101
0.0400081,0.262463,1.95979,10.0186
0.0500101,0.262463,1.95979,10.0186
0.0600121,0.220714,1.98269,9.95743
0.0700141,0.194977,1.99885,9.92317
0.0800161,0.17732,2.01965,9.85538
0.0900181,0.17732,2.01965,9.85538
0.10002,0.188692,2.12888,9.7255
0.110022,0.188692,2.12888,9.7255
0.120024,0.227747,2.25967,9.53157
0.130026,0.227747,2.25967,9.53157
0.140028,0.233284,2.2881,9.48593
0.15003,0.228944,2.3499,9.43505
0.160032,0.249295,2.41499,9.44957
0.170034,0.263361,2.47245,9.43266
0.180036,0.373344,2.48517,9.33001
0.190038,0.373344,2.48517,9.33001
0.20004,0.437239,2.41394,9.29873
0.210042,0.493502,2.35962,9.27674
0.220044,0.590467,2.19831,9.30921
0.230046,0.590467,2.19831,9.30921
0.240048,0.525674,2.07666,9.48084
0.25005,0.525674,2.07666,9.48084
0.260052,0.508765,2.0605,9.58828
0.270054,0.478688,2.07486,9.63542
0.280056,0.43679,2.11272,9.66504
0.290058,0.359428,2.11901,9.69422
0.30006,0.355836,2.16704,9.72011
0.310063,0.319475,2.17392,9.73343
0.320065,0.30062,2.12828,9.74764
0.330067,0.328902,2.11916,9.76769
0.340069,0.348953,2.08579,9.75168
0.350071,0.354639,2.06185,9.72325
0.360073,0.373194,2.02339,9.67133
0.370075,0.355537,1.99645,9.63033
0.380077,0.318427,1.99571,9.58379
0.390079,0.295832,2.04569,9.59726
0.400081,0.227448,2.19128,9.67103
0.410083,0.227448,2.19128,9.67103
0.420085,0.221911,2.26535,9.6631
0.430087,0.227298,2.29618,9.62464
0.440089,0.26366,2.31084,9.5992
0.450091,0.304062,2.28944,9.52618
0.460093,0.37499,2.25174,9.48279
0.470095,0.401775,2.22809,9.4765
0.480097,0.437837,2.14983,9.50912
0.490099,0.425866,2.1211,9.52573
0.500101,0.435742,2.09013,9.52633
0.510103,0.446217,2.08534,9.49551
0.520105,0.439932,2.07786,9.46423
0.530107,0.392797,2.10389,9.51541
0.540109,0.415691,2.16644,9.52753
0.550111,0.366311,2.17333,9.58379
0.560113,0.318427,2.19727,9.66609
0.570115,0.263361,2.19966,9.76291
0.580117,0.250941,2.21388,9.77443
0.590119,0.29254,2.22136,9.73477
0.600121,0.309748,2.14445,9.65906
0.610123,0.350001,2.0825,9.61028
0.620125,0.344464,2.00798,9.58439
0.630127,0.339676,1.96982,9.60609
0.640129,0.317679,1.96728,9.62704
0.650131,0.261116,1.96219,9.69033
0.660133,0.168641,2.00663,9.73073
0.670135,0.117764,2.07292,9.72161
0.680137,0.0477342,2.1437,9.70739
0.690139,-0.00493802,2.21223,9.6839
0.700141,-0.0329201,2.20924,9.65681
0.710143,-0.0695811,2.22315,9.67492
0.720145,-0.0978625,2.21313,9.66459
0.730147,-0.1031,2.2037,9.69093
0.740149,-0.11522,2.23453,9.68076
0.750151,-0.0622489,2.23049,9.67028
0.760153,-0.0378581,2.25682,9.63482
0.770155,0.0278325,2.24545,9.58873
0.780157,0.0884354,2.27942,9.54444
0.790159,0.157717,2.23677,9.47231
0.800161,0.199616,2.18455,9.44747
0.810163,0.22655,2.14415,9.44852
0.820165,0.289248,2.1027,9.54623
0.830167,0.332194,2.11108,9.6432
0.840169,0.347307,2.06888,9.72535
0.850171,0.375439,2.0385,9.7647
0.860173,0.427662,1.97176,9.72101
0.870175,0.465221,1.92179,9.67926
0.880177,0.483177,1.90981,9.6414
0.890179,0.462976,1.917,9.67926
0.900181,0.448462,1.90248,9.69332
0.910183,0.422874,1.9146,9.75004
0.920185,0.390851,1.90727,9.79478
0.930187,0.395191,1.92882,9.79717
0.94019,0.387709,1.9574,9.79672
0.950192,0.394293,1.97206,9.81348
0.960194,0.38741,1.95037,9.81348
0.970196,0.382322,1.98613,9.80361
0.980198,0.383519,2.00738,9.74839
0.9902,0.384267,2.05002,9.69527
1.0002,0.385165,2.06648,9.64739
1.0102,0.400428,2.06394,9.61417
1.02021,0.401326,2.08758,9.56853
1.03021,0.423622,2.07576,9.54518
1.04021,0.433348,2.07112,9.53591
1.05021,0.418684,2.07816,9.54503
1.06021,0.382771,2.07756,9.54653
1.07022,0.341172,2.1226,9.55955
