time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-0.319624,2.54847,9.45989
0.00997942,-0.309,2.5531,9.4147
0.0199588,-0.296879,2.55565,9.41006
0.0299383,-0.319325,2.57465,9.4358
0.0399177,-0.306456,2.57046,9.49835
0.0498971,-0.312442,2.53739,9.56075
0.0598765,-0.272189,2.49744,9.60055
0.069856,-0.262613,2.43564,9.62988
0.0798354,-0.21847,2.37399,9.61955
0.0898148,-0.201112,2.32386,9.62045
0.0997942,-0.196174,2.28106,9.63766
0.109774,-0.20171,2.28361,9.66624
0.119753,-0.231039,2.30246,9.6845
0.129733,-0.268897,2.31847,9.65936
0.139712,-0.274584,2.33059,9.68794
0.149691,-0.268299,2.37863,9.69961
0.159671,-0.235229,2.41259,9.69557
0.16965,-0.198568,2.41993,9.66534
0.17963,-0.171933,2.40362,9.6613
0.189609,-0.164451,2.38207,9.65681
0.199588,-0.155622,2.34122,9.61192
0.209568,-0.141407,2.31937,9.53576
0.219547,-0.167593,2.3261,9.52304
0.229527,-0.153078,2.34286,9.50897
0.239506,-0.151582,2.38371,9.52543
0.249486,-0.190039,2.38805,9.52678
0.259465,-0.203656,2.43594,9.56913
0.269444,-0.216076,2.41933,9.6001
0.279424,-0.235379,2.43818,9.59711
0.289403,-0.275631,2.42561,9.58648
0.299383,-0.277726,2.44447,9.56479
0.309362,-0.281766,2.43235,9.53606
0.319342,-0.274434,2.44192,9.52902
0.329321,-0.266653,2.4108,9.51975
0.3393,-0.29673,2.41484,9.4759
0.34928,-0.294635,2.42217,9.48548
0.359259,-0.296131,2.41065,9.55252
0.369239,-0.290445,2.43743,9.59801
0.379218,-0.334438,2.41798,9.6426
0.389198,-0.350449,2.39853,9.62554
0.399177,-0.341471,2.41544,9.63766
0.409156,-0.356884,2.39584,9.59666
0.419136,-0.369902,2.39524,9.54354
0.429115,-0.346709,2.41484,9.56075
0.439095,-0.347157,2.40541,9.58244
0.449074,-0.361074,2.40811,9.65876
0.459053,-0.346709,2.37504,9.68091
0.469033,-0.347157,2.33942,9.71712
0.479012,-0.347157,2.33942,9.71712
0.488992,-0.315434,2.30141,9.71098
0.498971,-0.326807,2.31548,9.67941
0.508951,-0.227298,2.37833,9.59052
0.51893,-0.227298,2.37833,9.59052
0.528909,-0.228196,2.38746,9.52334
0.538889,-0.238671,2.38686,9.46558
0.548868,-0.227598,2.41349,9.48488
0.558848,-0.227598,2.41349,9.48488
0.568827,-0.284759,2.42292,9.56718
0.578807,-0.278325,2.45419,9.58379
0.588786,-0.278325,2.45419,9.58379
0.598765,-0.273835,2.46871,9.58633
0.608745,-0.296131,2.45838,9.52828
0.618724,-0.273237,2.45584,9.47141
0.628704,-0.281467,2.44821,9.42099
0.638683,-0.281467,2.44821,9.42099
0.648663,-0.284759,2.44836,9.45914
0.658642,-0.269646,2.48008,9.50478
0.668621,-0.272489,2.48023,9.52633
0.678601,-0.272489,2.48023,9.52633
0.68858,-0.25543,2.43983,9.53426
0.69856,-0.303314,2.43923,9.53546
0.708539,-0.301518,2.46796,9.54249
0.718519,-0.283412,2.51854,9.56164
