time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-0.676957,1.9363,9.52693
0.00998148,-0.66319,1.96054,9.54144
0.019963,-0.661096,1.95815,9.55102
0.0299444,-0.630719,1.96353,9.57586
0.0399259,-0.624435,1.96398,9.61192
0.0499074,-0.624285,1.91386,9.63616
0.0598889,-0.633712,1.88273,9.64574
0.0698704,-0.612912,1.83305,9.69707
0.0798519,-0.622639,1.80911,9.72086
0.0898333,-0.596452,1.81195,9.724
0.0998148,-0.579095,1.78577,9.71023
0.109796,-0.569817,1.75255,9.73941
0.119778,-0.564131,1.75315,9.79717
0.129759,-0.559791,1.77709,9.80421
0.139741,-0.556948,1.73893,9.80705
0.149722,-0.542134,1.72471,9.79313
0.159704,-0.516696,1.74432,9.81752
0.169685,-0.516247,1.74177,9.8057
0.179667,-0.536598,1.72696,9.76216
0.189648,-0.535999,1.7506,9.72595
0.19963,-0.536298,1.79834,9.71607
0.209611,-0.586277,1.80238,9.70275
0.219593,-0.60962,1.8329,9.66115
0.229574,-0.64284,1.87285,9.62883
0.239556,-0.664388,1.93211,9.60145
0.249537,-0.702844,1.958,9.59546
0.259519,-0.731425,1.98852,9.57541
0.2695,-0.7621,1.98074,9.5579
0.279481,-0.77033,2.01681,9.58125
0.289463,-0.770929,2.03132,9.60279
0.299444,-0.771677,2.05766,9.61686
0.309426,-0.761652,2.03147,9.61013
0.319407,-0.756564,2.02429,9.60564
0.329389,-0.775119,1.9785,9.60309
0.33937,-0.805345,1.97551,9.57107
0.349352,-0.799061,2.00678,9.59023
0.359333,-0.779309,2.00932,9.56194
0.369315,-0.80759,1.99212,9.55416
0.379296,-0.808039,2.01845,9.5612
0.389278,-0.791579,2.00917,9.57601
0.399259,-0.791878,1.98314,9.6001
0.409241,-0.773024,1.97386,9.61985
0.419222,-0.749232,1.9767,9.62524
0.429204,-0.749232,1.9767,9.62524
0.439185,-0.619048,1.91371,9.61716
0.449167,-0.619048,1.91371,9.61716
0.459148,-0.574605,1.80911,9.61192
0.46913,-0.574605,1.80911,9.61192
0.479111,-0.518941,1.74357,9.71697
0.489093,-0.542134,1.73414,9.79059
0.499074,-0.567273,1.7699,9.82082
0.509056,-0.567273,1.7699,9.82082
0.519037,-0.555003,1.78442,9.79957
0.529019,-0.559193,1.80791,9.76335
0.539,-0.584781,1.82647,9.72415
0.548981,-0.606777,1.88049,9.61776
0.558963,-0.604084,1.91146,9.59367
0.568944,-0.593909,1.92328,9.5603
0.578926,-0.608124,1.92538,9.55506
0.588907,-0.658701,1.93675,9.56329
0.598889,-0.658701,1.93675,9.56329
0.60887,-0.687731,1.96982,9.55985
0.618852,-0.710027,1.99122,9.58065
0.628833,-0.710027,1.99122,9.58065
0.638815,-0.731874,2.01007,9.57766
0.648796,-0.767487,2.00244,9.57436
0.658778,-0.767487,2.00244,9.57436
0.668759,-0.804597,1.96877,9.63826
0.678741,-0.788437,1.95725,9.66759
0.688722,-0.788437,1.95725,9.66759
0.698704,-0.767038,1.93136,9.68988
0.708685,-0.767338,1.92433,9.70425
0.718667,-0.752973,1.93406,9.69976
0.728648,-0.734717,1.91954,9.6429
0.73863,-0.740702,1.89051,9.61177
0.748611,-0.72095,1.91445,9.57616
0.758593,-0.728133,1.91445,9.57601
0.768574,-0.743845,1.93361,9.61851
0.778556,-0.730527,1.92223,9.66684
0.788537,-0.772425,1.89575,9.72834
0.798519,-0.738607,1.91041,9.71233
0.8085,-0.743246,1.90802,9.70739
0.818481,-0.70883,1.90099,9.66998
0.828463,-0.691621,1.89635,9.65382
0.838444,-0.698355,1.88887,9.6417
0.848426,-0.671869,1.90353,9.62793
0.858407,-0.682643,1.88168,9.59427
0.868389,-0.653913,1.90817,9.57556
0.87837,-0.64688,1.88931,9.59262
0.888352,-0.639697,1.88228,9.59531
0.898333,-0.631168,1.90652,9.62659
0.908315,-0.655559,1.90622,9.64499
0.918296,-0.641343,1.88034,9.66474
0.928278,-0.646581,1.85176,9.69362
0.938259,-0.649574,1.85669,9.71981
0.948241,-0.625632,1.84981,9.72295
0.958222,-0.634759,1.82332,9.71801
0.968204,-0.637154,1.83769,9.71068
0.978185,-0.651369,1.86118,9.69093
0.988167,-0.658552,1.85879,9.69078
0.998148,-0.633562,1.86118,9.64828
1.00813,-0.647628,1.87046,9.63347
1.01811,-0.661844,1.88453,9.61866
1.02809,-0.652417,1.90129,9.61641
1.03807,-0.639847,1.90368,9.59277
1.04806,-0.623088,1.8944,9.59561
1.05804,-0.618449,1.873,9.61506
1.06802,-0.635358,1.85146,9.63167
1.078,-0.652566,1.84891,9.65038
1.08798,-0.672019,1.82497,9.67402
1.09796,-0.650621,1.85864,9.66474
1.10794,-0.653464,1.873,9.67163
1.11793,-0.672019,1.87256,9.65203
1.12791,-0.691173,1.88198,9.64903
1.13789,-0.696559,1.87719,9.67058
1.14787,-0.674862,1.89186,9.66145
1.15785,-0.694315,1.89874,9.66804
1.16783,-0.701647,1.91535,9.66534
1.17781,-0.68414,1.90832,9.63946
1.1878,-0.68399,1.88917,9.642
1.19778,-0.657654,1.88707,9.64275
1.20776,-0.637752,1.88243,9.61462
1.21774,-0.692669,1.88632,9.60833
1.22772,-0.693417,1.88902,9.63931
1.2377,-0.706436,1.94393,9.65307
1.24769,-0.680548,1.95396,9.66325
1.25767,-0.694016,1.96309,9.6197
1.26765,-0.691472,1.9559,9.6197
1.27763,-0.692519,1.94827,9.57182
1.28761,-0.694614,1.93869,9.56239
1.29759,-0.718107,1.94064,9.54728
1.30757,-0.699702,1.94588,9.57167
1.31756,-0.707333,1.95306,9.58349
1.32754,-0.680848,1.93421,9.58663
1.33752,-0.666183,1.91535,9.58484
1.3475,-0.649873,1.87749,9.62389
1.35748,-0.652566,1.86807,9.64305
1.36746,-0.644187,1.85415,9.69362
1.37744,-0.622639,1.82826,9.70874
1.38743,-0.617252,1.79714,9.69722
1.39741,-0.609471,1.77559,9.68554
1.40739,-0.629373,1.76601,9.7234
1.41737,-0.649274,1.80178,9.73462
1.42735,-0.65915,1.82557,9.73657
1.43733,-0.7003,1.8537,9.73762
1.44731,-0.711822,1.84622,9.7231
1.4573,-0.727385,1.84816,9.67477
1.46728,-0.70868,1.89141,9.67013
1.47726,-0.722447,1.89814,9.64574
1.48724,-0.705837,1.92478,9.63886
1.49722,-0.702695,1.91026,9.61267
1.5072,-0.705388,1.91505,9.6221
1.51719,-0.718107,1.88094,9.57406
1.52717,-0.70853,1.88827,9.57436
1.53715,-0.690724,1.92942,9.60324
1.54713,-0.691621,1.96309,9.6221
1.55711,-0.698804,1.94872,9.63167
1.56709,-0.724542,1.93869,9.61177
1.57707,-0.757162,1.92598,9.58229
1.58706,-0.767637,1.92373,9.61806
1.59704,-0.748783,1.95276,9.61836
1.60702,-0.790083,1.93091,9.65337
1.617,-0.79113,1.92403,9.69647
1.62698,-0.789334,1.90996,9.73253
1.63696,-0.770181,1.89111,9.73792
1.64694,-0.7416,1.8962,9.74106
1.65693,-0.755217,1.87675,9.72415
1.66691,-0.732622,1.85535,9.68884
1.67689,-0.727385,1.89335,9.65038
1.68687,-0.753122,1.91909,9.61596
1.69685,-0.748184,1.94543,9.59681
1.70683,-0.74579,1.93346,9.60175
1.71681,-0.748633,1.94558,9.61596
1.7268,-0.739954,1.94588,9.65217
1.73678,-0.730228,1.91969,9.65502
1.74676,-0.71302,1.89829,9.64843
1.75674,-0.727085,1.88378,9.64574
1.76672,-0.726936,1.87899,9.64335
1.7767,-0.683541,1.87226,9.63018
1.78669,-0.664238,1.89395,9.61372
1.79667,-0.657504,1.88228,9.64035
1.80665,-0.621891,1.89949,9.64125
1.81663,-0.62638,1.88512,9.63392
1.82661,-0.621442,1.86612,9.6414
1.83659,-0.657055,1.84158,9.64065
1.84657,-0.679651,1.83455,9.68569
1.85656,-0.684439,1.84637,9.683
1.86654,-0.64688,1.87091,9.70066
1.87652,-0.641343,1.86358,9.67208
1.8865,-0.65107,1.86358,9.68135
1.89648,-0.658402,1.83485,9.70066
1.90646,-0.658701,1.85639,9.69796
1.91644,-0.666333,1.85879,9.71697
1.92643,-0.668278,1.88004,9.68569
1.93641,-0.66768,1.90144,9.65427
1.94639,-0.67157,1.89395,9.62315
1.95637,-0.673964,1.91296,9.61342
1.96635,-0.659001,1.90592,9.59232
1.97633,-0.659599,1.92987,9.60399
1.98631,-0.652117,1.93465,9.58738
1.9963,-0.653015,1.9348,9.6209
2.00628,-0.68414,1.92253,9.63212
2.01626,-0.676508,1.90338,9.6206
2.02624,-0.666931,1.8941,9.62808
2.03622,-0.652267,1.87749,9.62135
2.0462,-0.653314,1.8754,9.66684
2.05619,-0.668428,1.86822,9.69766
2.06617,-0.658103,1.876,9.76021
2.07615,-0.669774,1.86148,9.75527
2.08613,-0.652716,1.81869,9.76799
2.09611,-0.640595,1.79489,9.77084
2.10609,-0.550065,1.8136,9.87364
2.11607,-0.601839,1.71903,9.79164
2.12606,-0.603785,1.67294,9.7032
2.13604,-0.638051,1.77035,9.6824
2.14602,-0.598098,1.88557,9.65143
2.156,-0.601091,1.96443,9.63886
2.16598,-0.625632,2.00962,9.6402
2.17596,-0.619497,2.0403,9.56598
2.18594,-0.612015,2.04733,9.55177
2.19593,-0.608423,2.05182,9.4991
2.20591,-0.585828,2.01606,9.4783
2.21589,-0.587175,1.96563,9.45959
2.22587,-0.608573,1.93914,9.46872
2.23585,-0.610967,1.97012,9.45406
2.24583,-0.610668,1.95815,9.44702
2.25581,-0.599296,1.99182,9.45421
2.2658,-0.605431,2.02309,9.49461
2.27578,-0.608573,2.04479,9.51346
2.28576,-0.618299,2.04464,9.5181
2.29574,-0.627727,1.99212,9.5398
2.30572,-0.620394,1.98733,9.53276
2.3157,-0.615756,1.97551,9.54503
2.32569,-0.601091,1.96847,9.53815
2.33567,-0.591664,1.97102,9.54563
