time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-3.34588,5.71732,6.94195
0.00997921,-3.37641,5.7477,6.9026
0.0199584,-3.44269,5.83554,6.92415
0.0299376,-3.52066,5.86113,6.96754
0.0399168,-3.53412,5.83269,7.03922
0.049896,-3.46873,5.8095,7.01961
0.0598753,-3.36159,5.77,6.96993
0.0698545,-3.31116,5.72466,6.88778
0.0798337,-3.2742,5.7272,6.84559
0.0898129,-3.32343,5.7079,6.91158
0.0997921,-3.41845,5.72915,7.06226
0.109771,-3.52904,5.81264,7.22881
0.119751,-3.66027,5.96946,7.32472
0.12973,-3.76786,6.08319,7.35944
0.139709,-3.8301,6.13002,7.33595
0.149688,-3.7927,6.11341,7.28432
0.159667,-3.72596,6.02543,7.24601
0.169647,-3.63588,5.93729,7.13633
0.179626,-3.50494,5.87998,6.90305
0.189605,-3.3984,5.81698,6.59494
0.199584,-3.26373,5.76715,6.40236
0.209563,-3.29815,5.73603,6.45683
0.219543,-3.42728,5.7254,6.55409
0.229522,-3.49552,5.77074,6.6765
0.239501,-3.61268,5.73887,6.78633
0.24948,-3.74691,5.80456,6.8589
0.259459,-3.85494,5.95181,6.89093
0.269439,-3.98079,6.06254,6.89167
0.279418,-4.03556,6.11656,6.85382
0.289397,-3.9968,6.09246,6.75206
0.299376,-3.87664,6.0169,6.67665
0.309356,-3.74915,5.86921,6.53494
0.319335,-3.60326,5.72436,6.42002
0.329314,-3.53352,5.66495,6.34086
0.339293,-3.56465,5.61856,6.26859
0.349272,-3.74272,5.74336,6.33727
0.359252,-3.94532,5.91903,6.50307
0.369231,-4.25881,6.13795,6.58671
0.37921,-4.41548,6.40865,6.58776
0.389189,-4.44855,6.53434,6.50441
0.399168,-4.41937,6.50696,6.30899
0.409148,-4.34441,6.39443,6.14648
0.419127,-4.29293,6.25332,6.06987
0.429106,-4.20539,6.16758,5.96737
0.439085,-4.17577,6.11521,5.9542
0.449064,-4.24086,6.17013,6.04308
0.459044,-4.31882,6.20828,6.17491
0.469023,-4.4068,6.25527,6.2225
0.479002,-4.5129,6.29941,6.23372
0.488981,-4.53504,6.30644,6.25706
0.49896,-4.53759,6.29208,6.27158
0.50894,-4.51754,6.28265,6.23866
0.518919,-4.47818,6.24704,6.21352
0.528898,-4.51469,6.28729,6.21951
0.538877,-4.54462,6.25557,6.18778
0.548857,-4.52487,6.19287,6.0977
0.558836,-4.52487,6.19287,6.0977
0.568815,-4.42716,6.12149,5.95704
0.578794,-4.42716,6.12149,5.95704
0.588773,-4.42386,6.11177,5.92846
0.598753,-4.43868,6.08708,5.86113
0.608732,-4.46831,6.06239,5.81983
0.618711,-4.45439,6.12718,5.80052
0.62869,-4.4288,6.12942,5.73408
0.638669,-4.4288,6.12942,5.73408
0.648649,-4.35922,6.04548,5.57607
0.658628,-4.33408,6.03351,5.53611
0.668607,-4.38092,6.08738,5.46983
0.678586,-4.38092,6.08738,5.46983
0.688565,-4.41444,6.09411,5.46653
0.698545,-4.48162,6.10758,5.46698
0.708524,-4.66209,6.16953,5.76132
0.718503,-4.66209,6.16953,5.76132
0.728482,-4.78628,6.18344,5.93759
0.738462,-4.86065,6.19107,6.13436
0.748441,-4.92066,6.21547,6.31946
0.75842,-5.01239,6.19616,6.46102
0.768399,-5.13524,6.19541,6.58716
0.778378,-5.13524,6.19541,6.58716
0.788358,-5.1725,6.23926,6.43004
0.798337,-5.19823,6.38815,6.22953
0.808316,-5.23145,6.50786,5.96662
0.818295,-5.2126,6.62771,5.63083
0.828274,-5.20257,6.70493,5.379
0.838254,-5.26602,6.76269,5.20437
0.848233,-5.26617,6.839,5.17265
0.858212,-5.31061,6.85786,5.21918
0.868191,-5.3763,6.86923,5.2533
0.87817,-5.44364,6.82793,5.29266
0.88815,-5.48524,6.85142,5.31525
0.898129,-5.48284,6.86579,5.31046
0.908108,-5.47581,6.86998,5.21963
0.918087,-5.45037,6.81207,5.09124
0.928067,-5.40743,6.79037,5.00879
0.938046,-5.35924,6.73785,4.92889
0.948025,-5.25495,6.68158,4.90091
0.958004,-5.2138,6.60572,4.92171
0.967983,-5.18746,6.5291,4.86559
0.977963,-5.16427,6.50995,4.80634
0.987942,-5.17684,6.46865,4.75606
0.997921,-5.17699,6.41553,4.69411
1.0079,-5.19539,6.40565,4.67451
1.01788,-5.22292,6.34999,4.65505
1.02786,-5.27006,6.35702,4.7161
1.03784,-5.3145,6.33473,4.69111
1.04782,-5.32468,6.37528,4.69291
1.0578,-5.33515,6.39129,4.62303
1.06778,-5.35131,6.35687,4.51993
1.07775,-5.37645,6.38246,4.46397
1.08773,-5.37406,6.41822,4.44212
1.09771,-5.41251,6.45354,4.43374
1.10769,-5.52878,6.46192,4.48327
1.11767,-5.51232,6.4908,4.48357
1.12765,-5.51262,6.4504,4.51499
1.13763,-5.51666,6.44531,4.48851
1.14761,-5.49586,6.43394,4.52277
1.15759,-5.53836,6.43319,4.50242
1.16757,-5.58564,6.50696,4.53415
1.17755,-5.61782,6.55933,4.54971
1.18753,-5.67932,6.6138,4.59086
1.19751,-5.77673,6.58836,4.5741
1.20748,-5.8113,6.56442,4.62842
1.21746,-5.81474,6.59569,4.65445
1.22744,-5.82357,6.62697,4.70668
1.23742,-5.82117,6.57459,4.73346
1.2474,-5.85484,6.63385,4.71296
1.25738,-5.86113,6.68114,4.65266
1.26736,-5.86561,6.64522,4.6552
1.27734,-5.84841,6.6334,4.64368
1.28732,-5.88058,6.6762,4.66657
1.2973,-5.91006,6.71899,4.67256
1.30728,-5.9527,6.75401,4.64009
1.31726,-5.94492,6.72288,4.63096
1.32723,-5.89135,6.70672,4.59894
1.33721,-5.85858,6.68937,4.449
1.34719,-5.82686,6.68413,4.32765
1.35717,-5.88178,6.69041,4.32376
1.36715,-5.94313,6.65435,4.40157
1.37713,-5.97141,6.65211,4.48462
1.38711,-6.01151,6.63774,4.56273
1.39709,-5.96827,6.62158,4.56392
1.40707,-5.86561,6.59315,4.39439
1.41705,-5.75369,6.51953,4.26615
1.42703,-5.72346,6.44321,4.24355
1.43701,-5.70685,6.37184,4.2853
1.44699,-5.75623,6.35014,4.35832
1.45696,-5.79484,6.39264,4.34979
1.46694,-5.77224,6.44351,4.37882
1.47692,-5.79708,6.407,4.33767
1.4869,-5.78062,6.39937,4.25672
1.49688,-5.77748,6.43184,4.11277
1.50686,-5.74456,6.46521,4.01999
1.51684,-5.74007,6.49334,3.92647
1.52682,-5.69503,6.51953,3.82921
1.5368,-5.69039,6.52132,3.73838
1.54678,-5.65717,6.54332,3.73898
1.55676,-5.70595,6.54287,3.77609
1.56674,-5.75249,6.53539,3.82277
1.57672,-5.79274,6.52761,3.81469
1.58669,-5.80935,6.52491,3.80706
1.59667,-5.80711,6.53689,3.80706
1.60665,-5.78646,6.53748,3.84103
1.61663,-5.82177,6.49798,3.74227
1.62661,-5.84721,6.52596,3.69588
1.63659,-5.85544,6.59943,3.60161
1.64657,-5.89539,6.6153,3.5645
1.65655,-5.9331,6.59869,3.64755
1.66653,-6.01824,6.59315,3.70516
1.67651,-6.04129,6.55754,3.78387
1.68649,-6.07137,6.52177,3.86003
1.69647,-6.03859,6.50816,3.8946
1.70644,-6.06388,6.45503,3.88233
1.71642,-6.07915,6.41149,3.84627
1.7264,-6.03201,6.41463,3.86901
1.73638,-5.98054,6.39353,3.8322
1.74636,-5.95555,6.41987,3.77758
1.75634,-5.96617,6.48137,3.69304
1.76632,-6.04862,6.61874,3.66356
1.7763,-6.19601,6.70717,3.58231
1.78628,-6.29792,6.80563,3.48789
1.79626,-6.41014,6.83197,3.37446
1.80624,-6.48736,6.83347,3.39885
1.81622,-6.5511,6.82823,3.46424
1.8262,-6.5704,6.78992,3.48803
1.83617,-6.56202,6.72049,3.47921
1.84615,-6.52252,6.6563,3.46155
1.85613,-6.49933,6.56861,3.53457
1.86611,-6.46611,6.4881,3.59113
1.87609,-6.45234,6.44082,3.63498
1.88607,-6.43169,6.41748,3.686
1.89605,-6.44516,6.36705,3.67403
1.90603,-6.52611,6.33009,3.67942
1.91601,-6.54317,6.32515,3.69094
1.92599,-6.5092,6.32545,3.67508
1.93597,-6.44426,6.35238,3.64545
1.94595,-6.39323,6.34101,3.62046
1.95593,-6.41822,6.33308,3.56959
1.9659,-6.45174,6.30405,3.58575
1.97588,-6.57774,6.28609,3.65922
1.98586,-6.66497,6.31453,3.78611
1.99584,-6.66318,6.35762,3.78581
2.00582,-6.64672,6.31677,3.72671
2.0158,-6.63804,6.33547,3.65488
2.02578,-6.6533,6.37782,3.57512
2.03576,-6.67799,6.35074,3.52185
2.04574,-6.67964,6.3886,3.47128
2.05572,-6.71031,6.4263,3.43671
2.0657,-6.74563,6.50426,3.37281
2.07568,-6.72244,6.5327,3.29426
2.08565,-6.68847,6.49424,3.19953
2.09563,-6.63804,6.42975,3.12711
