time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-2.65426,5.75219,7.49187
0.0100583,-2.71726,5.78735,7.50429
0.0201165,-2.74389,5.79903,7.51072
0.0301748,-2.74389,5.79903,7.51072
0.040233,-2.65516,5.75009,7.52778
0.0502913,-2.65516,5.75009,7.52778
0.0603495,-2.60114,5.68366,7.50563
0.0704078,-2.62164,5.66705,7.56758
0.080466,-2.65112,5.70745,7.5809
0.0905243,-2.65112,5.70745,7.5809
0.100583,-2.69795,5.73992,7.52194
0.110641,-2.69795,5.73992,7.52194
0.120699,-2.60937,5.7483,7.51222
0.130757,-2.60937,5.7483,7.51222
0.140816,-2.61805,5.69069,7.50758
0.150874,-2.61805,5.69069,7.50758
0.160932,-2.63241,5.69518,7.50713
0.17099,-2.63241,5.69518,7.50713
0.181049,-2.6574,5.79948,7.40029
0.191107,-2.6574,5.79948,7.40029
0.201165,-2.58139,5.78496,7.23719
0.211223,-2.58139,5.78496,7.23719
0.221282,-2.58183,5.77,7.16536
0.23134,-2.56493,5.76715,7.06286
0.241398,-2.5567,5.8098,7.00285
0.251456,-2.53634,5.82641,6.94569
0.261515,-2.69825,5.76685,6.94674
0.271573,-2.69825,5.76685,6.94674
0.281631,-2.87003,5.8294,6.98969
0.291689,-3.02521,5.87803,7.04266
0.301748,-3.18442,5.94537,7.06436
0.311806,-3.36339,6.05072,7.0877
0.321864,-3.49133,6.08513,7.11269
0.331922,-3.49133,6.08513,7.11269
0.341981,-3.47621,5.88731,7.18646
0.352039,-3.47621,5.88731,7.18646
0.362097,-3.53921,5.77763,7.37246
0.372155,-3.53921,5.77763,7.37246
0.382214,-3.5431,5.76611,7.4371
0.392272,-3.54445,5.68949,7.4353
0.40233,-3.50958,5.61333,7.41765
0.412388,-3.45287,5.53327,7.49157
0.422447,-3.42489,5.54569,7.51371
0.432505,-3.40095,5.49362,7.5387
0.442563,-3.40768,5.49811,7.5194
0.452621,-3.36458,5.52968,7.49875
0.46268,-3.34887,5.52714,7.44877
0.472738,-3.34079,5.5412,7.40104
0.482796,-3.37461,5.57906,7.39745
0.492854,-3.43446,5.6458,7.46254
0.502913,-3.51407,5.625,7.40059
0.512971,-3.52275,5.68665,7.3352
0.523029,-3.51482,5.75324,7.26547
0.533087,-3.51497,5.75264,7.18167
0.543146,-3.54834,5.78077,7.15668
0.553204,-3.59787,5.82357,7.20292
0.563262,-3.64022,5.81623,7.27609
0.57332,-3.69199,5.73663,7.28013
0.583379,-3.69109,5.72211,7.25155
0.593437,-3.68122,5.74591,7.23
0.603495,-3.6251,5.78451,7.16656
0.613553,-3.6462,5.77868,7.05822
0.623612,-3.71324,5.83733,7.02485
0.63367,-3.75783,5.83658,6.99492
0.643728,-3.77833,5.81923,6.95856
0.653786,-3.8108,5.78511,6.93642
0.663845,-3.85854,5.80905,7.01408
0.673903,-3.86258,5.77299,7.00704
0.683961,-3.85928,5.78227,6.96395
0.694019,-3.83848,5.74157,6.91921
0.704078,-3.84252,5.74067,6.79456
0.714136,-3.84417,5.77853,6.74159
0.724194,-3.90971,5.79214,6.77331
0.734252,-4.02807,5.84033,6.69789
0.744311,-4.10364,5.88911,6.63325
0.754369,-4.10693,5.9554,6.53928
0.764427,-4.16918,5.99744,6.51818
0.774485,-4.17217,5.94911,6.4706
0.784544,-4.14105,5.91784,6.39009
0.794602,-4.11666,5.92771,6.37154
0.80466,-4.1192,5.96572,6.35448
0.814718,-4.14015,5.97964,6.32261
0.824777,-4.15332,5.98383,6.27188
0.834835,-4.14763,6.02184,6.22145
0.844893,-4.20001,6.09501,6.16923
0.854951,-4.25851,6.11521,6.11012
0.86501,-4.29293,6.12389,6.04443
0.875068,-4.31657,6.11865,6.03426
0.885126,-4.37807,6.13032,6.09725
0.895184,-4.42312,6.13736,6.17028
0.905243,-4.60522,6.16444,6.26829
0.915301,-4.64577,6.1996,6.24539
0.925359,-4.6748,6.22474,6.14379
0.935417,-4.74618,6.25392,6.0172
0.945476,-4.69291,6.29986,5.97036
0.955534,-4.69366,6.27068,5.91784
0.965592,-4.68049,6.28071,5.96123
0.97565,-4.72553,6.27352,6.04398
0.985709,-4.6763,6.22923,6.10548
0.995767,-4.58293,6.18763,6.12494
1.00583,-4.52188,6.14514,6.10054
1.01588,-4.51484,6.11835,6.02423
1.02594,-4.53953,6.10803,5.96138
1.036,-4.59699,6.16145,5.84212
1.04606,-4.69516,6.27218,5.78601
1.05612,-4.80379,6.3449,5.78735
1.06617,-4.93562,6.4082,5.86008
1.07623,-5.0263,6.43079,5.83838
1.08629,-5.01433,6.47853,5.81204
1.09635,-4.97079,6.42107,5.72735
1.10641,-4.90779,6.34954,5.64086
1.11647,-4.9259,6.34176,5.6021
1.12652,-4.97737,6.38276,5.7275
1.13658,-5.03483,6.39697,5.81444
1.14664,-5.01762,6.35657,5.81758
1.1567,-4.90749,6.33577,5.73199
1.16676,-4.78075,6.37498,5.61527
1.17682,-4.74962,6.31273,5.55183
1.18687,-4.80693,6.31198,5.54794
1.19693,-4.9021,6.32545,5.61482
1.20699,-4.99099,6.31243,5.63652
1.21705,-5.05817,6.33308,5.63218
1.22711,-5.11294,6.40386,5.58953
1.23717,-5.08526,6.45384,5.50364
1.24722,-5.06192,6.43693,5.43975
1.25728,-5.01672,6.37737,5.38857
1.26734,-5.00101,6.35807,5.34129
1.2774,-5.06596,6.38351,5.34174
1.28746,-5.06805,6.41912,5.3151
1.29751,-5.01987,6.43408,5.29236
1.30757,-4.96151,6.39398,5.275
1.31763,-4.96106,6.38201,5.26303
1.32769,-4.97976,6.39114,5.24103
1.33775,-4.97468,6.34101,5.25584
1.34781,-4.94041,6.30794,5.24028
1.35786,-4.90629,6.24854,5.25121
1.36792,-4.88998,6.29178,5.24163
1.37798,-4.8828,6.31812,5.22966
1.38804,-4.95522,6.40087,5.21035
1.3981,-5.04291,6.41134,5.17444
1.40816,-5.11728,6.49214,5.23415
1.41821,-5.24223,6.47314,5.17354
1.42827,-5.38588,6.57205,5.21933
1.43833,-5.42119,6.56981,5.29266
1.44839,-5.35161,6.58252,5.28009
1.45845,-5.30358,6.55858,5.18806
1.4685,-5.26348,6.56337,5.11489
1.47856,-5.21499,6.59494,5.07029
1.48862,-5.15649,6.59779,5.02391
1.49868,-5.12282,6.58387,5.02495
1.50874,-5.11549,6.59584,5.01313
1.5188,-5.14077,6.5927,4.97168
1.52885,-5.17938,6.62098,4.97049
1.53891,-5.17235,6.61874,4.97782
1.54897,-5.18297,6.60213,5.0281
1.55903,-5.18372,6.58103,5.07374
1.56909,-5.2132,6.59988,5.09439
1.57915,-5.18252,6.64268,4.99413
1.5892,-5.16292,6.68024,4.85796
1.59926,-5.09798,6.68742,4.74214
1.60932,-5.06162,6.67515,4.63545
1.61938,-5.07987,6.6126,4.63051
1.62944,-5.08286,6.64133,4.63994
1.6395,-5.1098,6.70089,4.63395
1.64955,-5.0878,6.66527,4.6347
1.65961,-5.08436,6.6759,4.7809
1.66967,-5.10935,6.61395,4.85736
1.67973,-5.16651,6.59405,4.85601
1.68979,-5.22966,6.60228,4.79197
1.69984,-5.33051,6.66468,4.6787
1.7099,-5.42134,6.79621,4.51245
1.71996,-5.42643,6.88135,4.38466
1.73002,-5.44648,6.99822,4.35937
1.74008,-5.48329,7.0265,4.37972
1.75014,-5.50723,6.98101,4.40815
1.76019,-5.53252,6.96664,4.46995
1.77025,-5.59926,6.96335,4.45858
1.78031,-5.70416,6.98086,4.43419
1.79037,-5.76431,7.03667,4.32436
1.80043,-5.77748,7.01393,4.19238
1.81049,-5.79349,6.9843,4.08194
1.82054,-5.76356,7.02321,4.10888
1.8306,-5.7893,6.94165,4.13028
1.84066,-5.80726,6.92669,4.08928
1.85072,-5.8089,6.93597,4.05561
1.86078,-5.81623,6.96455,4.04798
1.87083,-5.79289,6.92444,4.08957
1.88089,-5.8306,6.87686,4.18489
1.89095,-5.80247,6.80114,4.25313
1.90101,-5.8086,6.75536,4.23427
1.91107,-5.81414,6.74054,4.17188
1.92113,-5.79948,6.80743,4.12863
1.93118,-5.81189,6.81147,4.04917
1.94124,-5.75503,6.81641,3.97406
1.9513,-5.68964,6.78857,3.95685
1.96136,-5.64849,6.80563,3.92662
1.97142,-5.61617,6.74847,3.90627
1.98148,-5.57008,6.69879,3.90552
1.99153,-5.5813,6.65869,3.9965
2.00159,-5.63098,6.65136,4.07192
2.01165,-5.66031,6.60826,4.12175
2.02171,-5.65373,6.5942,4.15078
2.03177,-5.65268,6.62248,4.09317
2.04183,-5.69623,6.67141,3.99336
2.05188,-5.78496,6.74353,3.86602
2.06194,-5.93041,6.85112,3.79195
2.072,-6.06254,6.92744,3.67523
2.08206,-6.05176,6.9439,3.62031
2.09212,-5.92771,6.99807,3.604
2.10217,-5.79259,6.96141,3.57901
2.11223,-5.68216,6.81431,3.54714
2.12229,-5.6045,6.72932,3.54505
2.13235,-5.5813,6.65989,3.51258
2.14241,-5.60824,6.66453,3.53577
2.15247,-5.67588,6.67096,3.55792
2.16252,-5.76251,6.6961,3.5651
2.17258,-5.89809,6.79486,3.57752
2.18264,-6.03964,6.8622,3.56136
2.1927,-6.12898,6.92564,3.56091
2.20276,-6.15441,6.89646,3.53891
