time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-7.18212,5.86606,2.98032
0.00997996,-7.21923,5.90168,3.01024
0.0199599,-7.31365,5.92712,3.04586
0.0299399,-7.31365,5.92712,3.04586
0.0399198,-7.22492,5.93939,2.93079
0.0498998,-7.22492,5.93939,2.93079
0.0598798,-7.14785,5.87519,2.84938
0.0698597,-7.07288,5.8116,2.85193
0.0798397,-7.11433,5.80726,2.98017
0.0898196,-7.11433,5.80726,2.98017
0.0997996,-7.16805,5.83374,3.10317
0.10978,-7.16027,5.82895,3.08416
0.11976,-7.16027,5.82895,3.08416
0.129739,-7.1498,5.85499,3.03164
0.139719,-7.18167,5.87564,2.96116
0.149699,-7.19648,5.93026,2.94829
0.159679,-7.21025,5.95854,2.90954
0.169659,-7.18706,5.92981,2.85761
0.179639,-7.10206,5.95375,2.69915
0.189619,-7.02784,5.89853,2.5338
0.199599,-7.00839,5.78287,2.38895
0.209579,-7.03323,5.71358,2.46317
0.219559,-7.07273,5.71478,2.70169
0.229539,-7.10027,5.66615,2.97194
0.239519,-7.07648,5.65523,3.07818
0.249499,-7.14561,5.71149,3.03763
0.259479,-7.19394,5.80232,3.10272
0.269459,-7.2725,5.81399,2.89218
0.279439,-7.45985,5.90392,2.77876
0.289419,-7.59826,6.02363,2.70229
0.299399,-7.59018,6.06867,2.63989
0.309379,-7.47466,6.00328,2.64827
0.319359,-7.36423,5.87998,2.60174
0.329339,-7.24766,5.74052,2.60817
0.339319,-7.23404,5.69144,2.75511
0.349299,-7.33759,5.73872,2.85507
0.359279,-7.48708,5.7489,2.89413
0.369259,-7.5592,5.7902,2.79133
0.379238,-7.56519,5.89225,2.68972
0.389218,-7.62071,5.96901,2.47933
0.399198,-7.60724,6.06104,2.27777
0.409178,-7.57387,6.10129,2.1633
0.419158,-7.61397,6.07915,2.15043
0.429138,-7.62594,6.01944,2.18171
0.439118,-7.63357,6.00762,2.21044
0.449098,-7.71677,5.90617,2.24006
0.459078,-7.54574,5.95884,2.25862
0.469058,-7.47735,5.85753,2.35454
0.479038,-7.41286,5.75294,2.31862
0.489018,-7.42543,5.7284,2.25862
0.498998,-7.43426,5.73034,2.2248
0.508978,-7.47586,5.7682,2.245
0.518958,-7.46718,5.80441,2.26176
0.528938,-7.46957,5.80426,2.25937
0.538918,-7.49172,5.73917,2.2233
0.548898,-7.50773,5.69982,2.11766
0.558878,-7.53227,5.71104,2.04269
0.568858,-7.59871,5.76536,2.08609
0.578838,-7.69448,5.80127,2.26535
0.588818,-7.80027,5.81264,2.37758
0.598798,-7.86192,5.8315,2.44043
0.608778,-7.86671,5.88447,2.50462
0.618758,-7.79713,5.89898,2.39613
0.628737,-7.70989,5.83165,2.19293
0.638717,-7.64973,5.84766,1.98119
0.648697,-7.66126,5.87534,1.8537
0.658677,-7.70345,5.91036,1.79953
0.668657,-7.63956,5.99655,1.68566
0.678637,-7.58554,6.00403,1.62715
0.688617,-7.57462,5.95674,1.69239
0.698597,-7.49995,5.8909,1.7117
0.708577,-7.44952,5.91529,1.6912
0.718557,-7.53152,5.90961,1.72023
0.728537,-7.63791,5.89659,1.76781
0.738517,-7.7033,5.90482,1.69898
0.748497,-7.75658,5.95914,1.69718
0.758477,-7.76795,6.00238,1.74925
0.768457,-7.82586,5.98981,1.77664
0.778437,-7.79892,6.00672,1.74132
0.788417,-7.73069,5.9762,1.70496
0.798397,-7.64944,5.93145,1.64032
0.808377,-7.6029,5.86023,1.63493
0.818357,-7.58958,5.85349,1.67608
0.828337,-7.56654,5.81354,1.73205
0.838317,-7.55322,5.77045,1.70152
0.848297,-7.51057,5.75129,1.63089
0.858277,-7.48558,5.77763,1.57867
0.868257,-7.50025,5.80067,1.47991
0.878236,-7.51805,5.83105,1.40973
0.888216,-7.56265,5.8707,1.35317
0.898196,-7.57477,5.87534,1.35766
0.908176,-7.54499,5.82776,1.34434
0.918156,-7.48992,5.81339,1.25007
0.928136,-7.43007,5.79454,1.16313
0.938116,-7.4573,5.79918,1.20069
0.948096,-7.50848,5.8089,1.32399
0.958076,-7.62624,5.83509,1.5266
0.968056,-7.74371,5.82955,1.63149
0.978036,-7.81029,5.82611,1.62012
0.988016,-7.86386,5.89719,1.62296
0.997996,-7.84681,5.93789,1.5872
1.00798,-7.84142,5.91739,1.37905
1.01796,-7.77408,5.93819,1.16268
1.02794,-7.71363,5.97395,1.02262
1.03792,-7.66709,5.98143,0.978326
1.0479,-7.70226,5.95989,1.05419
1.05788,-7.78171,5.94058,1.17914
1.06786,-7.80057,5.95839,1.35347
1.07784,-7.81254,5.95585,1.35556
1.08782,-7.8067,5.96512,1.31007
1.0978,-7.77723,5.86921,1.23256
1.10778,-7.77932,5.85005,1.22777
1.11776,-7.78486,5.92652,1.21759
1.12774,-7.78141,5.912,1.18662
1.13772,-7.78082,5.94343,1.23914
1.1477,-7.79758,5.93131,1.24827
1.15768,-7.82122,5.89509,1.25515
1.16766,-7.83454,5.85245,1.33177
1.17764,-7.86805,5.82342,1.34793
1.18762,-7.86297,5.8496,1.32144
1.1976,-7.84202,5.8493,1.24782
1.20758,-7.84636,5.8318,1.14233
1.21756,-7.84022,5.88626,1.06302
1.22754,-7.84875,5.9557,1.07903
1.23752,-7.83858,5.96587,1.14397
1.24749,-7.79817,5.92128,1.17884
1.25747,-7.74116,5.85948,1.1329
1.26745,-7.69343,5.79274,1.07724
1.27743,-7.70869,5.74201,1.04357
1.28741,-7.7259,5.75623,1.05748
1.29739,-7.75568,5.73932,1.10477
1.30737,-7.77094,5.7872,1.12078
1.31735,-7.78441,5.87325,1.1341
1.32733,-7.75643,5.93579,1.12721
1.33731,-7.79713,5.94238,1.12602
1.34729,-7.83035,5.92517,1.12527
1.35727,-7.86536,5.96737,1.06661
1.36725,-7.86342,5.92637,1.01184
1.37723,-7.84351,5.89779,0.998227
1.38721,-7.81209,5.85275,1.00661
1.39719,-7.77618,5.8294,1.01963
1.40717,-7.74161,5.84227,1.06601
1.41715,-7.72889,5.8095,1.14801
1.42713,-7.71423,5.83584,1.11943
1.43711,-7.77887,5.84377,1.02426
1.44709,-7.79967,5.84571,0.990147
1.45707,-7.76675,5.85035,0.916675
1.46705,-7.79443,5.83539,0.884952
1.47703,-7.83094,5.88986,0.878817
1.48701,-7.85085,5.88821,1.01005
1.49699,-7.8893,5.90332,1.19575
1.50697,-7.88392,5.86995,1.19141
1.51695,-7.89574,5.89764,1.07349
1.52693,-7.89873,5.90826,0.903208
1.53691,-7.89933,5.90781,0.831382
