time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-2.01262,5.28772,7.90262
0.00996552,-2.01262,5.28772,7.90262
0.019931,-2.00468,5.34323,7.94078
0.0298966,-2.04165,5.35251,7.98043
0.0398621,-2.08399,5.34533,8.04882
0.0498276,-2.11452,5.26602,8.07021
0.0597931,-2.14085,5.22038,8.09146
0.0697586,-2.21792,5.25121,8.18977
0.0797241,-2.32566,5.31405,8.16015
0.0896897,-2.35304,5.3992,8.06288
0.0996552,-2.32356,5.48284,7.98881
0.109621,-2.27373,5.48284,7.91115
0.119586,-2.18589,5.44065,7.8682
0.129552,-2.21941,5.42344,7.87224
0.139517,-2.29019,5.38962,7.94961
0.149483,-2.32057,5.32767,8.04522
0.159448,-2.29782,5.28547,8.11795
0.169414,-2.24111,5.21963,8.18214
0.179379,-2.1841,5.18477,8.21506
0.189345,-2.17213,5.20646,8.20324
0.19931,-2.21193,5.26048,8.1395
0.209276,-2.28495,5.2949,8.07515
0.219241,-2.3095,5.31779,7.99285
0.229207,-2.31518,5.36104,8.00677
0.239172,-2.32431,5.35116,7.99225
0.249138,-2.36561,5.35311,8.01739
0.259103,-2.42876,5.35266,8.05405
0.269069,-2.45165,5.30193,8.04193
0.279034,-2.34271,5.27919,8.00183
0.289,-2.32596,5.2548,7.91624
0.298966,-2.34631,5.26617,7.86761
0.308931,-2.327,5.29026,7.84875
0.318897,-2.26371,5.26213,7.81718
0.328862,-2.23213,5.29101,7.78186
0.338828,-2.29423,5.28308,7.78501
0.348793,-2.34735,5.40398,7.73727
0.358759,-2.42487,5.49392,7.73218
0.368724,-2.47185,5.54853,7.76645
0.37869,-2.4922,5.53671,7.81628
0.388655,-2.47589,5.50125,7.85534
0.398621,-2.37698,5.43795,7.85593
0.408586,-2.28391,5.38857,7.79174
0.418552,-2.19667,5.34413,7.77513
0.428517,-2.20789,5.30328,7.76316
0.438483,-2.25188,5.3148,7.79788
0.448448,-2.2682,5.34069,7.76376
0.458414,-2.28914,5.34024,7.73922
0.468379,-2.35873,5.36328,7.73967
0.478345,-2.27059,5.4176,7.81823
0.48831,-2.34466,5.39755,7.82361
0.498276,-2.36696,5.43092,7.84187
0.508241,-2.36157,5.44095,7.90427
0.518207,-2.36157,5.44095,7.90427
0.528172,-2.39613,5.33351,8.00722
0.538138,-2.35798,5.31031,8.02278
0.548103,-2.3484,5.28891,8.0328
0.558069,-2.35977,5.30522,7.99884
0.568034,-2.35977,5.30522,7.99884
0.578,-2.33493,5.30298,7.96831
0.587966,-2.33239,5.28143,7.97086
0.597931,-2.33239,5.28143,7.97086
0.607897,-2.33344,5.30253,7.90846
0.617862,-2.33344,5.30253,7.90846
0.627828,-2.34002,5.34039,7.86491
0.637793,-2.38686,5.376,7.89933
0.647759,-2.43489,5.38244,7.90038
0.657724,-2.44207,5.39665,7.89289
0.66769,-2.42382,5.39725,7.92926
0.677655,-2.4723,5.35864,7.97864
0.687621,-2.50208,5.34667,8.02592
0.697586,-2.50582,5.40174,8.04926
0.707552,-2.54921,5.45845,8.0334
0.717517,-2.64274,5.49302,8.02353
0.727483,-2.75661,5.51098,8.07066
0.737448,-2.86016,5.4812,8.11361
0.747414,-2.84445,5.4794,8.15955
0.757379,-2.85836,5.43376,8.16194
0.767345,-2.8024,5.41266,8.13725
0.77731,-2.77442,5.3959,8.08069
0.787276,-2.69466,5.36343,8.06139
0.797241,-2.6577,5.30882,8.04837
0.807207,-2.63151,5.2536,7.98717
0.817172,-2.6185,5.25824,7.94198
0.827138,-2.59814,5.31301,7.86312
0.837103,-2.62628,5.32842,7.73757
0.847069,-2.58453,5.37645,7.67368
0.857034,-2.57435,5.40743,7.63298
0.867,-2.6164,5.43107,7.67248
0.876966,-2.69227,5.46863,7.72291
0.886931,-2.72219,5.45187,7.77737
0.896897,-2.72414,5.44693,7.7654
0.906862,-2.63974,5.41147,7.65767
0.916828,-2.56178,5.34473,7.54274
0.926793,-2.43728,5.31226,7.46
0.936759,-2.37773,5.33695,7.4567
0.946724,-2.36247,5.23923,7.47212
0.95669,-2.31294,5.21619,7.51192
0.966655,-2.35379,5.22532,7.5179
0.976621,-2.42142,5.28652,7.51102
0.986586,-2.50971,5.30912,7.48932
0.996552,-2.5528,5.35386,7.46867
1.00652,-2.58677,5.34637,7.48932
1.01648,-2.61281,5.38229,7.55546
1.02645,-2.61595,5.38019,7.58898
1.03641,-2.62059,5.40384,7.56714
1.04638,-2.65037,5.41027,7.51357
1.05634,-2.64184,5.42194,7.45147
1.06631,-2.6381,5.42389,7.39879
1.07628,-2.66009,5.46189,7.39311
1.08624,-2.68074,5.46923,7.45012
1.09621,-2.70573,5.43346,7.51192
1.10617,-2.73327,5.44065,7.55905
1.11614,-2.80853,5.42553,7.60993
1.1261,-2.83412,5.42972,7.57806
1.13607,-2.82903,5.4393,7.55905
1.14603,-2.80599,5.46534,7.48513
1.156,-2.80853,5.47731,7.48977
1.16597,-2.84938,5.45606,7.6038
1.17593,-2.88829,5.45157,7.725
1.1859,-2.93767,5.41087,7.8079
1.19586,-2.95413,5.40653,7.8914
1.20583,-3.02147,5.42957,7.89664
1.21579,-3.02566,5.47701,7.84815
1.22576,-3.0303,5.52459,7.81897
1.23572,-3.00546,5.50559,7.7886
1.24569,-2.98211,5.46788,7.83259
1.25566,-2.97972,5.41551,7.86192
1.26562,-2.97149,5.41835,7.91474
1.27559,-2.99588,5.40144,7.93823
1.28555,-3.00605,5.35864,7.98612
1.29552,-3.00441,5.35879,8.01739
1.30548,-3.01548,5.32513,8.00048
