time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-2.97852,4.63799,8.2197
0.010002,-2.97852,4.63799,8.2197
0.0200041,-2.95877,4.6959,8.26055
0.0300061,-2.95877,4.6959,8.26055
0.0400082,-2.94919,4.70084,8.25606
0.0500102,-2.94919,4.70084,8.25606
0.0600122,-2.83038,4.6567,8.21641
0.0700143,-2.81093,4.59969,8.22928
0.0800163,-2.80958,4.55225,8.29676
0.0900184,-2.80958,4.55225,8.29676
0.10002,-2.9884,4.62812,8.51912
0.110022,-2.9884,4.62812,8.51912
0.120024,-2.97313,4.64952,8.47618
0.130027,-2.97313,4.64952,8.47618
0.140029,-2.92301,4.64233,8.38415
0.150031,-2.87393,4.63725,8.24409
0.160033,-2.84175,4.6748,8.08413
0.170035,-2.803,4.64817,7.98477
0.180037,-2.82365,4.70937,8.20653
0.190039,-2.82365,4.70937,8.20653
0.200041,-2.85612,4.71715,8.35422
0.210043,-2.88216,4.77775,8.49922
0.220045,-2.93917,4.83073,8.64587
0.230047,-2.98136,4.92904,8.7566
0.240049,-3.03493,4.97692,8.86508
0.250051,-3.11394,4.96764,9.05946
0.260053,-3.18981,4.91781,9.2495
0.270055,-3.2564,4.98186,9.29514
0.280057,-3.32732,5.04022,9.23065
0.290059,-3.34962,5.06087,9.15568
0.300061,-3.33062,5.09633,9.04809
0.310063,-3.28483,5.05802,8.95606
0.320065,-3.17799,5.03214,8.81541
0.330067,-3.09913,5.0055,8.64033
0.340069,-3.0291,4.94056,8.45583
0.350071,-3.01279,4.90614,8.3008
0.360073,-3.01907,4.84554,8.2004
0.370076,-3.02087,4.79212,8.10493
0.380078,-2.94156,4.80918,7.99195
0.39008,-2.83143,4.78763,7.80326
0.400082,-2.7831,4.75112,7.61562
0.410084,-2.74,4.77656,7.40807
0.420086,-2.71307,4.79736,7.27445
0.430088,-2.67476,4.85287,7.24871
0.44009,-2.72055,4.86888,7.24976
0.450092,-2.80898,4.93442,7.21579
0.460094,-2.90475,5.0697,7.23868
0.470096,-2.93423,5.16337,7.32113
0.480098,-2.94964,5.15693,7.4597
0.4901,-2.96056,5.16741,7.60784
0.500102,-2.96251,5.1496,7.78994
0.510104,-2.95727,5.15574,7.96023
0.520106,-2.91882,5.12342,8.06677
0.530108,-2.87138,5.13374,8.07515
0.54011,-2.79985,5.11504,8.00063
0.550112,-2.74299,5.13509,8.01156
0.560114,-2.77053,5.1279,8.06587
0.570116,-2.77307,5.10711,8.17616
0.580118,-2.83352,5.0905,8.3041
0.59012,-2.79477,5.10755,8.28105
0.600122,-2.67985,5.12506,8.17137
0.610124,-2.59455,5.09888,8.02532
0.620127,-2.51495,5.06491,7.82631
0.630129,-2.48607,5.05279,7.73144
0.640131,-2.46676,5.02899,7.73203
0.650133,-2.47978,5.05309,7.7651
0.660135,-2.46003,5.09439,7.81314
0.670137,-2.5133,5.1511,7.81134
0.680139,-2.66967,5.23744,7.79952
0.690141,-2.80719,5.36224,7.77812
0.700143,-2.83113,5.4381,7.74101
0.710145,-2.78893,5.43586,7.68221
0.720147,-2.70364,5.36269,7.65871
0.730149,-2.63944,5.23909,7.6445
0.740151,-2.57211,5.14451,7.67577
0.750153,-2.51689,5.12446,7.77558
0.760155,-2.51929,5.15065,7.76331
0.770157,-2.58797,5.21858,7.69867
0.780159,-2.64034,5.2322,7.68041
0.790161,-2.71426,5.29535,7.63731
0.800163,-2.76768,5.38558,7.62325
