time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-6.62951,5.96198,4.27348
0.00997904,-6.56771,5.89315,4.23008
0.0199581,-6.53584,5.83853,4.23143
0.0299371,-6.49259,5.83434,4.2253
0.0399161,-6.51264,5.85813,4.24624
0.0498952,-6.54766,5.87474,4.30266
0.0598742,-6.53374,5.91155,4.39139
0.0698532,-6.55275,5.89449,4.39588
0.0798323,-6.48227,5.89764,4.34979
0.0898113,-6.42526,5.86442,4.29158
0.0997904,-6.39697,5.84033,4.22066
0.109769,-6.448,5.85828,4.14733
0.119748,-6.54945,5.88267,4.07985
0.129727,-6.55065,5.94028,4.10095
0.139706,-6.58896,5.95719,4.18355
0.149686,-6.52985,5.89853,4.2431
0.159665,-6.4293,5.84511,4.26764
0.169644,-6.33039,5.83658,4.23921
0.179623,-6.32635,5.82671,4.17951
0.189602,-6.35582,5.79484,4.13102
0.199581,-6.37094,5.84661,4.04154
0.20956,-6.39578,5.87923,3.96403
0.219539,-6.32066,5.86247,3.83923
0.229518,-6.3024,5.75743,3.83325
0.239497,-6.30899,5.73169,3.91719
0.249476,-6.43019,5.77404,4.05501
0.259455,-6.58357,5.83958,4.12953
0.269434,-6.6976,5.84736,4.09047
0.279413,-6.76837,5.91993,4.01625
0.289392,-6.78753,5.94283,3.90777
0.299371,-6.73635,5.94567,3.86602
0.30935,-6.6319,5.84407,3.85749
0.319329,-6.59599,5.76895,3.99321
0.329308,-6.64896,5.80785,4.17352
0.339287,-6.77541,5.84721,4.23457
0.349266,-6.93163,5.97006,4.29907
0.359245,-7.01617,6.10503,4.26226
0.369224,-7.00914,6.098,4.26974
0.379203,-6.97412,6.04084,4.23757
0.389182,-6.92759,5.99999,4.1192
0.399161,-6.93657,6.00059,3.90582
0.40914,-6.94061,6.10384,3.62705
0.419119,-6.99283,6.12793,3.40753
0.429099,-6.96335,6.12329,3.37955
0.439078,-6.95198,6.10937,3.41352
0.449057,-6.9017,6.10758,3.41247
0.459036,-6.86399,6.07735,3.45197
0.469015,-6.95632,5.98757,3.45497
0.478994,-7.03278,6.02049,3.52933
0.488973,-7.11359,6.0986,3.56255
0.498952,-7.14905,6.10758,3.5449
0.508931,-7.1272,6.08872,3.5431
0.51891,-7.06959,6.00059,3.48549
0.528889,-7.05538,5.95959,3.41426
0.538868,-6.99986,6.03411,3.35531
0.548847,-6.97921,6.06493,3.28139
0.558826,-6.93522,5.98577,3.18487
0.568805,-6.88659,5.95061,3.17679
0.578784,-6.82179,5.94253,3.26956
0.588763,-6.87087,5.80561,3.29321
0.598742,-6.87372,5.79618,3.31476
0.608721,-6.91128,5.86367,3.44269
0.6187,-6.95647,5.81279,3.45631
0.628679,-6.97712,5.83135,3.41007
0.638658,-6.98804,5.90557,3.43072
0.648637,-7.0039,5.96228,3.36533
0.658616,-7.00001,5.96183,3.30069
0.668595,-6.95273,5.90721,3.25685
0.678574,-6.84768,5.86741,3.1952
0.688553,-6.78498,5.8508,3.08671
0.698532,-6.74249,5.84122,3.01847
0.708512,-6.73725,5.83718,3.09763
0.718491,-6.74533,5.84272,3.22916
0.72847,-6.74757,5.84736,3.21719
0.738449,-6.83257,5.89913,3.24083
0.748428,-6.93013,5.96752,3.27854
0.758407,-7.08486,5.90557,3.28213
0.768386,-7.13962,5.98577,3.22976
0.778365,-7.18137,6.05401,3.13953
0.788344,-7.2089,6.07945,3.07878
0.798323,-7.16491,6.0965,3.03419
0.808302,-7.06346,6.09216,2.90041
0.818281,-7.01961,6.06628,2.8826
0.82826,-7.06286,6.0157,2.92016
0.838239,-7.14531,5.96782,3.08117
0.848218,-7.25514,5.95989,3.17664
0.858197,-7.29674,6.06448,3.15554
0.868176,-7.33026,6.12538,3.03209
0.878155,-7.27983,6.14918,2.91582
0.888134,-7.30482,6.1191,2.78115
0.898113,-7.2122,6.15082,2.6972
0.908092,-7.19723,6.1414,2.6785
0.918071,-7.20875,6.02662,2.72219
0.92805,-7.27549,6.02932,2.89772
0.938029,-7.32802,6.00313,3.00426
0.948008,-7.39984,6.02363,2.99498
0.957987,-7.44264,6.07301,2.95757
0.967966,-7.47032,6.10578,2.90161
0.977945,-7.48035,6.13601,2.80764
0.987925,-7.51147,6.14439,2.70618
0.997904,-7.43246,6.13526,2.61236
1.00788,-7.36557,6.05446,2.56687
1.01786,-7.31604,6.03081,2.50851
1.02784,-7.24721,6.04069,2.43354
1.03782,-7.24766,6.10518,2.41873
1.0478,-7.28761,6.13376,2.47006
1.05778,-7.33969,6.1384,2.53814
1.06776,-7.42543,6.11641,2.62957
1.07774,-7.51551,5.98143,2.66653
1.08771,-7.48648,6.03171,2.62852
1.09769,-7.40657,6.09216,2.56074
1.10767,-7.34747,6.0781,2.49774
1.11765,-7.27115,6.07376,2.41349
1.12763,-7.20771,6.08932,2.45105
1.13761,-7.17868,5.93624,2.42172
1.14759,-7.17569,5.8933,2.41978
1.15757,-7.18197,5.93175,2.46003
1.16755,-7.21145,5.98413,2.46841
1.17753,-7.26846,6.09591,2.48771
1.18751,-7.35675,6.06134,2.49759
1.19748,-7.47795,6.03321,2.48023
1.20746,-7.498,6.06897,2.49864
1.21744,-7.53826,6.12314,2.45165
1.22742,-7.58853,6.14394,2.44297
1.2374,-7.57537,6.16579,2.47664
1.24738,-7.51027,6.0998,2.49085
1.25736,-7.53496,5.98622,2.39045
1.26734,-7.39251,5.96393,2.34885
1.27732,-7.29674,5.997,2.42531
1.2873,-7.39655,5.84048,2.47903
1.29727,-7.42333,5.87115,2.48038
1.30725,-7.3753,5.975,2.5145
1.31723,-7.40822,5.97919,2.48966
1.32721,-7.43351,5.90766,2.58528
1.33719,-7.48094,5.85918,2.59156
1.34717,-7.5384,5.92293,2.56328
1.35715,-7.54798,6.01331,2.5121
1.36713,-7.56504,5.96961,2.4521
1.37711,-7.52479,5.93145,2.39584
1.38709,-7.43725,5.91544,2.34556
1.39706,-7.35944,5.92337,2.29483
1.40704,-7.31066,5.91889,2.25787
1.41702,-7.30692,5.90662,2.20774
1.427,-7.3548,5.92278,2.20161
1.43698,-7.38218,5.96258,2.12873
1.44696,-7.4184,6.00971,2.11542
1.45694,-7.42737,5.98158,2.204
1.46692,-7.42737,5.98158,2.204
1.4769,-7.47316,5.93654,2.33972
1.48688,-7.416,5.88013,2.37519
1.49686,-7.37201,5.86382,2.35005
1.50683,-7.32577,5.86412,2.31773
1.51681,-7.35435,5.89464,2.29289
1.52679,-7.3952,5.92278,2.28914
1.53677,-7.38578,5.97784,2.26266
1.54675,-7.33954,5.9735,2.23513
1.55673,-7.31799,5.89674,2.17632
1.56671,-7.28657,5.90662,2.16031
1.57669,-7.28657,5.90662,2.16031
1.58667,-7.43695,5.86696,2.26206
1.59665,-7.50563,5.96019,2.37698
1.60662,-7.50563,5.96019,2.37698
1.6166,-7.55486,6.04338,2.3918
1.62658,-7.50863,5.96452,2.30501
1.63656,-7.4392,5.91933,2.22809
