time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-3.90028,4.28231,7.75972
0.00997384,-3.90028,4.28231,7.75972
0.0199477,-3.95161,4.3878,7.55636
0.0299215,-3.94203,4.52786,7.38548
0.0398954,-3.954,4.54612,7.28432
0.0498692,-3.98827,4.56018,7.30497
0.0598431,-4.11397,4.4294,7.32652
0.0698169,-4.0571,4.33663,7.30243
0.0797907,-4.03855,4.34111,7.22611
0.0897646,-3.90717,4.45678,7.08261
0.0997384,-3.81709,4.58143,6.95228
0.109712,-3.73494,4.67361,6.97053
0.119686,-3.75708,4.69635,7.17105
0.12966,-3.80347,4.56078,7.37455
0.139634,-3.79374,4.54387,7.6647
0.149608,-3.87021,4.52038,7.86656
0.159581,-3.98303,4.51963,7.97864
0.169555,-3.99665,4.54148,8.03071
0.179529,-3.92049,4.55614,7.94407
0.189503,-3.8536,4.53355,7.67278
0.199477,-3.73359,4.50916,7.38622
0.209451,-3.59682,4.531,7.16207
0.219425,-3.56196,4.55958,7.09338
0.229398,-3.60131,4.55629,7.04685
0.239372,-3.68735,4.59804,7.02036
0.249346,-3.68989,4.64099,7.00076
0.25932,-3.73149,4.65026,7.03548
0.269294,-3.75693,4.68124,7.07782
0.279268,-3.7888,4.66298,6.92849
0.289241,-3.85719,4.7803,6.72947
0.299215,-3.92617,4.93008,6.73126
0.309189,-4.03047,5.01972,6.74219
0.319163,-4.1403,5.06251,6.902
0.329137,-4.20958,5.03363,7.01288
0.339111,-4.29473,4.96615,7.10221
0.349085,-4.3477,5.01702,7.28253
0.359058,-4.39992,5.04141,7.44383
0.369032,-4.48581,5.16217,7.75702
0.379006,-4.61585,5.15693,8.27103
0.38898,-4.90106,5.05593,8.72428
0.398954,-5.0266,4.88145,8.6719
0.408928,-4.78853,4.75785,8.01545
0.418901,-4.5111,4.83103,7.0256
0.428875,-4.52262,5.0673,6.30974
0.438849,-4.9015,5.3751,6.56337
0.448823,-5.26422,5.55811,6.72019
0.458797,-5.56095,5.63891,6.87222
0.468771,-5.72959,5.76162,6.95318
0.478744,-5.77583,5.83449,6.85082
0.488718,-5.73259,5.84137,6.74413
0.498692,-5.64729,5.78257,6.71076
0.508666,-5.53372,5.64236,6.64298
0.51864,-5.36388,5.52953,6.60751
0.528614,-5.24432,5.41431,6.66662
0.538588,-5.11953,5.23639,6.64971
0.548561,-4.94744,5.07359,6.64582
0.558535,-4.85168,4.93113,6.62068
0.568509,-4.83731,4.8813,6.65016
0.578483,-4.88699,4.96465,6.67934
0.588457,-4.96091,4.99757,6.74428
0.598431,-4.93742,4.98231,6.58208
0.608404,-4.85587,4.97483,6.38306
0.618378,-4.70847,5.01074,6.11356
0.628352,-4.58831,5.01568,5.89868
0.638326,-4.60208,4.9431,5.81983
0.6483,-4.69725,4.95896,5.88417
0.658274,-4.78883,5.08017,5.94088
0.668247,-4.85227,5.12985,5.96752
0.678221,-4.94475,5.20527,5.99325
0.688195,-4.97138,5.25674,5.88207
0.698169,-4.96675,5.28173,5.68066
0.708143,-5.04156,5.33979,5.5825
0.718117,-5.14451,5.4393,5.62694
0.728091,-5.22263,5.54659,5.73423
0.738064,-5.3344,5.52175,5.81055
0.748038,-5.40728,5.55213,5.84437
0.758012,-5.40728,5.61407,5.8104
0.767986,-5.38738,5.59672,5.69129
0.77796,-5.3983,5.5837,5.5641
0.787934,-5.45875,5.61407,5.57188
0.797907,-5.63652,5.70146,5.7486
0.807881,-5.73753,5.81369,5.90093
0.817855,-5.76596,5.70909,6.04219
0.827829,-5.71194,5.64565,6.11356
0.837803,-5.69159,5.64625,6.16205
0.847777,-5.82521,5.74995,6.18659
0.857751,-6.05535,5.88836,6.23208
0.867724,-6.2644,6.04862,6.27577
0.877698,-6.43827,6.13257,6.30166
0.887672,-6.54631,6.15337,6.39697
0.897646,-6.53539,6.08633,6.38096
0.90762,-6.50576,5.99445,6.20035
0.917594,-6.50187,5.98936,6.14065
0.927567,-6.43783,5.97769,6.07765
0.937541,-6.2846,5.88701,5.82835
0.947515,-6.08693,5.75369,5.55198
0.957489,-5.88641,5.69248,5.3157
0.967463,-5.73618,5.64729,5.07314
0.977437,-5.74381,5.6045,5.11159
0.98741,-5.79618,5.53043,5.23534
0.997384,-5.79125,5.47566,5.25749
1.00736,-5.81638,5.42314,5.33381
1.01733,-5.78975,5.39246,5.33964
1.02731,-5.72885,5.30882,5.23879
1.03728,-5.72885,5.30882,5.23879
1.04725,-5.64759,5.27275,5.07344
1.05723,-5.58265,5.30792,4.84734
1.0672,-5.7287,5.3775,4.81905
1.07718,-5.93759,5.53432,5.05189
1.08715,-5.93759,5.53432,5.05189
1.09712,-6.08379,5.57607,5.13643
1.1071,-6.01525,5.58849,5.06625
1.11707,-6.01525,5.58849,5.06625
1.12704,-5.78077,5.50304,4.72808
1.13702,-5.70012,5.47117,4.48611
1.14699,-5.70012,5.47117,4.48611
1.15697,-5.79439,5.7278,4.39304
1.16694,-5.94163,5.77449,4.5135
1.17691,-5.94163,5.77449,4.5135
1.18689,-6.22774,5.92637,4.87367
1.19686,-6.22774,5.92637,4.87367
1.20684,-6.35852,5.92098,5.03558
1.21681,-6.4914,5.94821,5.07269
1.22678,-6.51639,6.02213,5.08107
1.23676,-6.49723,6.02408,4.98096
