time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-2.60144,5.07254,8.03011
0.00997704,-2.60144,5.07254,8.03011
0.0199541,-2.56029,5.09289,7.80581
0.0299311,-2.56029,5.09289,7.80581
0.0399081,-2.5338,5.067,7.81149
0.0498852,-2.53964,5.10546,7.83498
0.0598622,-2.62583,5.06446,7.95514
0.0698392,-2.62583,5.06446,7.95514
0.0798163,-2.69257,5.09753,8.02024
0.0897933,-2.69301,5.07134,8.05645
0.0997704,-2.67895,5.01927,8.09311
0.109747,-2.65276,5.00296,8.10583
0.119724,-2.62583,5.05084,8.056
0.129701,-2.6779,5.09528,8.01111
0.139678,-2.73805,5.13509,8.00198
0.149656,-2.76708,5.12282,8.02532
0.159633,-2.77382,5.10905,8.10673
0.16961,-2.79462,5.10441,8.1781
0.179587,-2.80913,5.12342,8.17511
0.189564,-2.73401,5.10666,8.04792
0.199541,-2.63226,5.03543,7.93853
0.209518,-2.54532,5.03333,7.81134
0.219495,-2.51076,5.0049,7.7862
0.229472,-2.49923,4.95687,7.73174
0.239449,-2.46766,4.96121,7.61277
0.249426,-2.46467,4.88415,7.53676
0.259403,-2.47649,4.87607,7.4359
0.26938,-2.55101,5.03289,7.75134
0.279357,-2.70364,5.00655,8.03744
0.289334,-2.78474,4.98859,8.0355
0.299311,-2.8211,5.02091,7.94078
0.309288,-2.88754,5.05802,7.89798
0.319265,-2.93887,5.09753,7.82451
0.329242,-2.9453,5.12102,7.78351
0.339219,-2.86584,5.08376,7.78112
0.349196,-2.83682,5.11414,7.94691
0.359173,-2.77472,5.01014,8.00437
0.36915,-2.77561,4.97393,7.96158
0.379127,-2.8446,5.04201,7.9113
0.389104,-2.95757,5.11459,7.89813
0.399081,-3.02985,5.15185,7.89843
0.409058,-3.05124,5.25165,7.83962
0.419035,-3.16796,5.34772,7.7687
0.429013,-3.23889,5.42748,7.69208
0.43899,-3.28483,5.43825,7.61173
0.448967,-3.29216,5.47162,7.6017
0.458944,-3.28228,5.45726,7.59242
0.468921,-3.25789,5.417,7.59811
0.478898,-3.19654,5.37451,7.55696
0.488875,-3.21764,5.40024,7.52748
0.498852,-3.19639,5.39755,7.44428
0.508829,-3.18263,5.38528,7.37755
0.518806,-3.18622,5.35864,7.34178
0.528783,-3.24757,5.35835,7.40478
0.53876,-3.26238,5.32962,7.44054
0.548737,-3.3152,5.29086,7.46823
0.558714,-3.34708,5.30493,7.49127
0.568691,-3.38134,5.2928,7.52643
0.578668,-3.38972,5.28817,7.57641
0.588645,-3.41696,5.2928,7.61173
0.598622,-3.4599,5.27006,7.52688
0.608599,-3.51003,5.31405,7.3982
0.618576,-3.54924,5.37032,7.3129
0.628553,-3.61553,5.42463,7.3539
0.63853,-3.68286,5.41266,7.46718
0.648507,-3.64381,5.37555,7.55232
0.658484,-3.62361,5.28248,7.55846
0.668461,-3.58934,5.24941,7.54514
0.678438,-3.55806,5.20138,7.46972
0.688415,-3.5657,5.20078,7.39281
0.698392,-3.58455,5.27664,7.33909
0.70837,-3.62076,5.31136,7.23958
0.718347,-3.58754,5.32543,7.14456
