time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,0.042048,2.93842,9.42817
0.00998148,0.0739206,2.97508,9.47186
0.019963,0.0743695,2.97014,9.45525
0.0299444,0.0659898,2.95548,9.41919
0.0399259,0.0703293,2.93827,9.34991
0.0499074,0.0778112,2.96685,9.32357
0.0598889,0.0541685,2.97598,9.30846
0.0698704,0.000598547,3.0065,9.32597
0.0798519,-0.00194528,3.05663,9.31594
0.0898333,0.000748184,3.09479,9.27748
0.0998148,0.0085293,3.12801,9.23663
0.109796,0.0161608,3.12322,9.21538
0.119778,0.0252886,3.09958,9.24935
0.129759,0.0389056,3.05708,9.30262
0.139741,0.0583584,3.00246,9.31325
0.149722,0.0604533,2.97164,9.34228
0.159704,0.0643438,2.95997,9.38552
0.169685,0.0465371,2.94575,9.43311
0.179667,0.0410005,2.95308,9.46408
0.189648,0.0166097,2.95278,9.48009
0.19963,-0.013617,2.93079,9.46513
0.209611,-0.0231937,2.93543,9.46244
0.219593,-0.0207995,2.94261,9.45525
0.229574,-0.00493802,2.9257,9.40797
0.239556,-0.00478838,2.92794,9.39839
0.249537,-0.00269346,2.95189,9.39585
0.259519,-0.00119709,2.91642,9.45361
0.2695,0.00523729,2.90954,9.47785
0.279481,0.0227448,2.92705,9.53321
0.289463,0.0339676,2.94874,9.55252
0.299444,0.0712271,2.94889,9.49595
0.309426,0.0971143,2.90101,9.44433
0.319407,0.147243,2.85103,9.37894
0.329389,0.170586,2.83173,9.31983
0.33937,0.202309,2.84624,9.28212
0.349352,0.212933,2.89443,9.31564
0.359333,0.244058,2.88051,9.32133
0.369315,0.242561,2.86674,9.38851
0.379296,0.232685,2.85238,9.40512
0.389278,0.228495,2.83307,9.39315
0.399259,0.225353,2.81407,9.43161
0.409241,0.227747,2.80704,9.43655
0.419222,0.19797,2.81646,9.47635
0.429204,0.175674,2.80689,9.51182
0.439185,0.18959,2.8238,9.51915
0.449167,0.182707,2.83322,9.50224
0.459148,0.177769,2.85702,9.49476
0.46913,0.180911,2.83307,9.48054
0.479111,0.169539,2.85657,9.44179
0.489093,0.169539,2.85657,9.44179
0.499074,0.122553,2.89143,9.39241
0.509056,0.118363,2.91508,9.35619
0.519037,0.118363,2.91508,9.35619
0.529019,0.0881361,2.97463,9.38133
0.539,0.0881361,2.97463,9.38133
0.548981,0.0670373,3.01548,9.44029
0.558963,0.0746688,2.97972,9.44313
0.568944,0.0676359,2.97239,9.43819
0.578926,0.0915777,2.98705,9.42922
0.588907,0.116417,2.95608,9.41096
0.598889,0.127491,2.96775,9.34168
0.60887,0.163403,2.95383,9.3523
0.618852,0.16879,2.95847,9.32118
0.628833,0.161458,2.95608,9.32821
0.638815,0.147692,2.98196,9.2917
0.648796,0.152779,2.95338,9.29933
0.658778,0.149786,2.95353,9.32312
0.668759,0.149786,2.95353,9.32312
0.678741,0.141556,2.9275,9.37819
0.688722,0.13168,2.91313,9.3948
0.698704,0.142903,2.90625,9.42637
0.708685,0.113874,2.88694,9.45211
0.718667,0.095169,2.89128,9.43475
0.728648,0.0815521,2.86001,9.42024
0.73863,0.0815521,2.86001,9.42024
0.748611,0.0640446,2.86465,9.44852
0.758593,0.0586576,2.90774,9.45046
0.768574,0.0586576,2.90774,9.45046
0.778556,0.0441429,2.91238,9.45241
0.788537,0.0273835,2.94545,9.43745
0.798519,0.0273835,2.94545,9.43745
0.8085,0.0380078,2.97149,9.37999
0.818481,0.0380078,2.97149,9.37999
0.828463,0.0312741,2.97613,9.36293
0.838444,0.026785,2.98316,9.34362
0.848426,0.0405516,3.06217,9.32432
0.858407,0.0405516,3.06217,9.32432
0.868389,0.0269346,3.08791,9.28302
0.87837,0.0511758,3.09778,9.26432
0.888352,0.0761652,3.09539,9.22197
0.898333,0.0529714,3.09239,9.19743
0.908315,0.0529714,3.07818,9.20701
0.918296,0.035015,3.03538,9.27404
0.928278,0.0606029,3.03119,9.30831
0.938259,0.0827492,3.00576,9.39046
0.948241,0.0769133,2.97972,9.44807
0.958222,0.0843952,2.94874,9.45316
0.968204,0.124947,2.95174,9.45181
0.978185,0.130633,2.88949,9.44762
0.988167,0.183604,2.87826,9.44194
0.998148,0.16071,2.81093,9.43715
1.00813,0.176871,2.79462,9.46872
1.01811,0.169389,2.79222,9.48294
1.02809,0.149338,2.8018,9.51586
1.03807,0.153527,2.77816,9.55207
1.04806,0.116866,2.80883,9.56299
1.05804,0.124049,2.83756,9.54848
1.06802,0.088585,2.83936,9.53082
1.078,0.088585,2.89173,9.50403
1.08798,0.105644,2.93483,9.46827
1.09796,0.0685337,2.92211,9.42667
1.10794,0.088585,2.91493,9.39615
1.11793,0.101155,2.91014,9.3725
1.12791,0.105793,2.90789,9.37984
1.13789,0.112228,2.9272,9.39899
1.14787,0.109684,2.91777,9.41335
1.15785,0.0873879,2.91762,9.44149
1.16783,0.11133,2.93707,9.4349
1.17781,0.0945705,2.95353,9.42233
1.1878,0.109534,2.98211,9.38657
1.19778,0.0915777,3.00067,9.32851
1.20776,0.0927748,3.01219,9.27569
1.21774,0.110133,2.99797,9.25953
1.22772,0.106841,3.02207,9.28078
1.2377,0.0884354,3.03897,9.34003
1.24769,0.117016,3.04406,9.33839
1.25767,0.115819,3.04915,9.38627
1.26765,0.15233,3.02087,9.37789
1.27763,0.163403,2.94919,9.3547
1.28761,0.205751,2.92779,9.29843
1.29759,0.252138,2.92809,9.25893
1.30757,0.260368,2.88021,9.24037
1.31756,0.253335,2.86584,9.24501
1.32754,0.220864,2.85387,9.30412
1.33752,0.153827,2.83218,9.41276
1.3475,0.122553,2.85148,9.50523
1.35748,0.109085,2.85896,9.56479
1.36746,0.0963661,2.85432,9.59801
1.37744,0.0662891,2.79866,9.58319
