time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-0.198418,3.58231,9.24471
0.00997769,-0.171783,3.52544,9.26013
0.0199554,-0.154425,3.48968,9.2513
0.0299331,-0.169389,3.4825,9.28212
0.0399108,-0.186148,3.49656,9.27674
0.0498884,-0.191984,3.49926,9.31489
0.0598661,-0.209492,3.53487,9.32612
0.0698438,-0.18525,3.59488,9.28571
0.0798215,-0.211138,3.65398,9.23424
0.0897992,-0.197221,3.66311,9.15553
0.0997769,-0.190039,3.66251,9.05737
0.109755,-0.186448,3.65982,9.01203
0.119732,-0.198568,3.67164,9.00919
0.12971,-0.198568,3.67164,9.00919
0.139688,-0.211736,3.71952,9.03492
0.149665,-0.165199,3.71563,9.08879
0.159643,-0.138713,3.67074,9.1042
0.169621,-0.138713,3.67074,9.1042
0.179598,-0.0890339,3.58739,9.07263
0.189576,-0.0890339,3.58739,9.07263
0.199554,-0.0718257,3.63049,9.03447
0.209531,-0.0718257,3.63049,9.03447
0.219509,-0.0887346,3.66835,9.02175
0.229487,-0.0887346,3.66835,9.02175
0.239465,-0.0842455,3.69468,9.01682
0.249442,-0.0842455,3.69468,9.01682
0.25942,-0.112527,3.67044,9.01382
0.269398,-0.112527,3.67044,9.01382
0.279375,-0.0899317,3.72117,9.04285
0.289353,-0.0899317,3.72117,9.04285
0.299331,-0.0573109,3.75858,8.86374
0.309308,-0.0573109,3.75858,8.86374
0.319286,-0.0830484,3.74556,8.7554
0.329264,-0.0668877,3.76022,8.77007
0.339241,-0.0294785,3.77758,8.79251
0.349219,-0.0294785,3.77758,8.79251
0.359197,-0.00763148,3.75783,8.98479
0.369174,-0.00763148,3.75783,8.98479
0.379152,0.0347157,3.65054,8.96759
0.38913,0.0347157,3.65054,8.96759
0.399108,0.0312741,3.60475,8.93676
0.409085,0.0321719,3.50614,8.85356
0.419063,0,3.40992,8.8582
0.429041,-0.0903807,3.35201,8.96414
0.439018,-0.162805,3.3384,9.18995
0.448996,-0.264558,3.31251,9.44612
0.458974,-0.326059,3.31356,9.7032
0.468951,-0.401176,3.26582,9.86451
0.478929,-0.453849,3.20073,9.89952
0.488907,-0.474199,3.13818,9.88516
0.498884,-0.467914,3.12591,9.83024
0.508862,-0.458487,3.10392,9.75168
0.51884,-0.488864,3.10332,9.71966
0.528817,-0.492604,3.12038,9.7674
0.538795,-0.511459,3.12711,9.75004
0.548773,-0.478688,3.17544,9.75782
0.558751,-0.44502,3.19968,9.73448
0.568728,-0.418834,3.18278,9.65382
0.578706,-0.385315,3.19205,9.55401
0.588684,-0.367059,3.2157,9.48009
0.598661,-0.322018,3.25625,9.38043
0.608639,-0.308551,3.30847,9.2917
0.618617,-0.309748,3.35576,9.21943
0.628594,-0.311843,3.42474,9.17334
0.638572,-0.320971,3.49597,9.11752
0.64855,-0.315584,3.52215,9.07907
0.658527,-0.307803,3.56495,9.03582
0.668505,-0.297628,3.56974,9.00739
0.678483,-0.314088,3.56944,8.99258
0.68846,-0.310945,3.55732,8.97357
0.698438,-0.299124,3.55986,8.97387
0.708416,-0.29254,3.56255,8.99557
0.718394,-0.287003,3.56076,9.06515
0.728371,-0.284609,3.58051,9.15134
0.738349,-0.266054,3.52844,9.20252
0.748327,-0.243609,3.46409,9.19878
0.758304,-0.209492,3.43102,9.188
0.768282,-0.192433,3.3978,9.19593
0.77826,-0.174626,3.36683,9.17019
0.788237,-0.197221,3.37386,9.2103
0.798215,-0.209492,3.38344,9.21703
0.808193,-0.2267,3.45781,9.28796
0.81817,-0.229543,3.46993,9.29978
0.828148,-0.229393,3.46035,9.30217
0.838126,-0.218769,3.43865,9.2691
0.848103,-0.222809,3.39556,9.26222
0.858081,-0.212634,3.33346,9.27
0.868059,-0.223557,3.33376,9.32731
0.878037,-0.2059,3.30338,9.39749
0.888014,-0.237324,3.33406,9.39645
0.897992,-0.235079,3.36279,9.38911
0.90797,-0.269346,3.33555,9.33569
0.917947,-0.283412,3.32822,9.33061
0.927925,-0.272339,3.3357,9.35949
0.937903,-0.25962,3.4008,9.39285
0.94788,-0.240616,3.40349,9.39824
0.957858,-0.25154,3.35531,9.37909
0.967836,-0.257076,3.32373,9.3336
0.977813,-0.242561,3.36683,9.30502
0.987791,-0.25139,3.38314,9.26626
0.997769,-0.265007,3.37566,9.23963
1.00775,-0.286555,3.43252,9.20985
1.01772,-0.317679,3.4798,9.18471
1.0277,-0.354041,3.5033,9.19084
1.03768,-0.380676,3.5627,9.17528
1.04766,-0.396987,3.61777,9.22242
1.05763,-0.384866,3.61553,9.22032
1.06761,-0.373045,3.58171,9.14431
1.07759,-0.337281,3.57258,9.15478
1.08757,-0.288949,3.55881,9.14655
1.09755,-0.246452,3.5422,9.08071
1.10752,-0.213232,3.53562,9.09134
1.1175,-0.205002,3.55687,9.04106
1.12748,-0.164002,3.59547,9.00829
1.13746,-0.142754,3.6046,8.91776
1.14743,-0.114472,3.66401,8.80553
1.15741,-0.110432,3.7089,8.71665
1.16739,-0.0930741,3.74481,8.6737
1.17737,-0.0897821,3.76367,8.63285
1.18734,-0.0814024,3.78072,8.67131
1.19732,-0.101304,3.76636,8.70438
1.2073,-0.109235,3.71877,8.75974
1.21728,-0.134524,3.67837,8.83591
1.22726,-0.126293,3.64306,8.91072
1.23723,-0.122253,3.59802,8.96145
1.24721,-0.125096,3.55058,9.00724
1.25719,-0.144848,3.51467,9.05019
1.26717,-0.155024,3.44793,9.1054
1.27714,-0.193032,3.41157,9.11423
1.28712,-0.238521,3.3776,9.13488
1.2971,-0.312142,3.32239,9.23873
1.30708,-0.365712,3.28198,9.39345
1.31705,-0.450856,3.29156,9.53725
1.32703,-0.468513,3.31371,9.66115
1.33701,-0.491108,3.30892,9.70619
1.34699,-0.505174,3.26567,9.71562
1.35697,-0.448162,3.22542,9.65996
1.36694,-0.421826,3.17978,9.58439
1.37692,-0.409706,3.15779,9.4961
1.3869,-0.380526,3.15554,9.47545
1.39688,-0.38337,3.17724,9.48473
1.40685,-0.367957,3.21345,9.5184
1.41683,-0.394443,3.26807,9.49341
1.42681,-0.400877,3.28677,9.45705
1.43679,-0.373194,3.29156,9.40034
1.44676,-0.371249,3.28617,9.32133
1.45674,-0.365563,3.31939,9.2709
1.46672,-0.363468,3.34812,9.26596
1.4767,-0.38741,3.36458,9.26043
1.48668,-0.383818,3.39825,9.28901
1.49665,-0.377234,3.38434,9.32282
1.50663,-0.357782,3.36533,9.31878
1.51661,-0.322018,3.35875,9.32447
1.52659,-0.298825,3.31565,9.28227
1.53656,-0.285956,3.29171,9.26132
1.54654,-0.290744,3.30353,9.25145
1.55652,-0.256926,3.33735,9.22092
1.5665,-0.254233,3.39691,9.17992
1.57647,-0.224605,3.40409,9.13742
1.58645,-0.221463,3.40154,9.11124
1.59643,-0.266503,3.41037,9.09074
1.60641,-0.264109,3.41516,9.0837
1.61639,-0.272339,3.43446,9.11677
1.62636,-0.319475,3.42713,9.18755
1.63634,-0.320372,3.40349,9.23559
1.64632,-0.338479,3.40843,9.28781
1.6563,-0.320971,3.37506,9.27404
1.66627,-0.31708,3.3366,9.23858
1.67625,-0.294635,3.29844,9.21793
1.68623,-0.293587,3.28632,9.18441
1.69621,-0.292241,3.2962,9.22032
1.70618,-0.326657,3.30308,9.25534
1.71616,-0.363169,3.28603,9.28796
1.72614,-0.36691,3.32224,9.32118
1.73612,-0.3916,3.34124,9.34677
1.7461,-0.423023,3.30982,9.3749
1.75607,-0.447115,3.3167,9.37669
1.76605,-0.448911,3.2974,9.36233
1.77603,-0.48213,3.27076,9.36652
1.78601,-0.49021,3.28752,9.39241
1.79598,-0.489013,3.25685,9.45495
1.80596,-0.50697,3.27615,9.4976
1.81594,-0.462228,3.28169,9.5178
1.82592,-0.435892,3.28198,9.52094
1.83589,-0.401027,3.27016,9.46917
1.84587,-0.378432,3.25819,9.4364
1.85585,-0.352694,3.26523,9.35799
1.86583,-0.348504,3.28617,9.27644
1.87581,-0.33803,3.30278,9.2311
1.88578,-0.359428,3.36443,9.19414
1.89576,-0.345212,3.3981,9.18232
1.90574,-0.359428,3.40499,9.17229
1.91572,-0.362271,3.42175,9.17917
1.92569,-0.369902,3.40514,9.2079
1.93567,-0.347157,3.40334,9.25639
1.94565,-0.355387,3.3797,9.31145
1.95563,-0.368556,3.35606,9.36876
1.9656,-0.367358,3.30563,9.35006
1.97558,-0.351048,3.27495,9.38193
1.98556,-0.334139,3.29426,9.36532
1.99554,-0.340723,3.30593,9.33884
2.00552,-0.343117,3.34872,9.31444
