time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-0.127491,1.90652,9.67327
0.00998182,-0.146644,1.87525,9.68988
0.0199636,-0.131232,1.91879,9.71861
0.0299455,-0.131232,1.91879,9.71861
0.0399273,-0.125994,1.9378,9.68988
0.0499091,-0.134075,1.95156,9.62494
0.0598909,-0.132129,1.94692,9.6417
0.0698727,-0.132129,1.94692,9.6417
0.0798545,-0.154126,1.93959,9.66519
0.0898364,-0.154126,1.93959,9.66519
0.0998182,-0.106841,1.93091,9.69288
0.1098,-0.106841,1.93091,9.69288
0.119782,-0.113574,1.91879,9.68315
0.129764,-0.112677,1.92328,9.64484
0.139745,-0.130932,1.92747,9.60833
0.149727,-0.136319,1.94423,9.62255
0.159709,-0.125246,1.97805,9.63931
0.169691,-0.130034,1.96368,9.64409
0.179673,-0.101454,1.91161,9.67642
0.189655,-0.101454,1.91161,9.67642
0.199636,-0.0962165,1.84727,9.69377
0.209618,-0.0962165,1.84727,9.69377
0.2196,-0.0719753,1.8356,9.68734
0.229582,-0.0814024,1.85924,9.67013
0.239564,-0.122253,1.85161,9.67866
0.249545,-0.125096,1.87076,9.68809
0.259527,-0.147542,1.9351,9.69407
0.269509,-0.147542,1.9351,9.69407
0.279491,-0.150235,1.97326,9.6842
0.289473,-0.159663,1.95875,9.68644
0.299455,-0.159064,1.96817,9.65771
0.309436,-0.136618,1.98014,9.61746
0.319418,-0.143502,1.9776,9.60294
0.3294,-0.141108,1.98957,9.60055
0.339382,-0.149936,1.95575,9.58858
0.349364,-0.157418,1.96772,9.59307
0.359345,-0.12375,1.97057,9.58185
0.369327,-0.128388,1.94423,9.59397
0.379309,-0.152929,1.94648,9.61731
0.389291,-0.163403,1.93929,9.65292
0.399273,-0.155473,1.94468,9.72026
0.409255,-0.146494,1.95456,9.73477
0.419236,-0.13602,1.92343,9.71846
0.429218,-0.132878,1.87794,9.70694
0.4392,-0.127491,1.87315,9.68794
0.449182,-0.117764,1.87555,9.67866
0.459164,-0.10699,1.88722,9.62614
0.469145,-0.0948698,1.88737,9.62165
0.479127,-0.0809535,1.89964,9.63152
0.489109,-0.11552,1.90428,9.66893
0.499091,-0.106691,1.92373,9.69288
0.509073,-0.114472,1.94049,9.70694
0.519055,-0.125246,1.92328,9.66849
0.529036,-0.120009,1.9351,9.64454
0.539018,-0.124348,1.92538,9.63018
0.549,-0.121804,1.91341,9.63033
0.558982,-0.143502,1.90129,9.64185
0.568964,-0.0956179,1.87091,9.66011
0.578945,-0.134823,1.90877,9.67552
0.588927,-0.116567,1.92119,9.7047
0.598909,-0.0947201,1.92388,9.69078
0.608891,-0.103698,1.9164,9.67148
0.618873,-0.0980121,1.90188,9.64305
0.628855,-0.104746,1.89695,9.62614
0.638836,-0.109534,1.90637,9.62344
0.648818,-0.112527,1.89934,9.64978
0.6588,-0.135272,1.9161,9.68749
0.668782,-0.135421,1.94004,9.6848
0.678764,-0.15263,1.96847,9.68659
0.688745,-0.150235,1.92807,9.71083
0.698727,-0.136618,1.88722,9.66609
0.708709,-0.117315,1.90398,9.64724
0.718691,-0.12779,1.87495,9.60414
0.728673,-0.122403,1.88258,9.67118
0.738655,-0.0983114,1.85909,9.67447
0.748636,-0.118363,1.86148,9.71218
0.758618,-0.132728,1.835,9.72639
0.7686,-0.138264,1.8757,9.73792
0.778582,-0.140509,1.85176,9.74285
0.788564,-0.150086,1.88498,9.72325
0.798545,-0.14021,1.87794,9.71397
0.808527,-0.154276,1.86567,9.71128
0.818509,-0.123151,1.89231,9.69512
0.828491,-0.134972,1.89455,9.69003
0.838473,-0.15667,1.89665,9.69183
0.848455,-0.148889,1.89904,9.67043
0.858436,-0.14844,1.87495,9.661
0.868418,-0.137516,1.89455,9.69467
0.8784,-0.154724,1.90877,9.70859
0.888382,-0.128388,1.90188,9.70694
0.898364,-0.11118,1.90682,9.68809
0.908345,-0.100706,1.91386,9.65008
0.918327,-0.0996581,1.89455,9.61432
0.928309,-0.0995085,1.89919,9.60698
0.938291,-0.0975632,1.92792,9.61162
0.948273,-0.104596,1.91356,9.61162
0.958255,-0.141407,1.94902,9.63197
0.968236,-0.16086,1.97521,9.63123
0.978218,-0.1444,1.97551,9.64365
0.9882,-0.129586,1.9779,9.62
0.998182,-0.141856,2.00169,9.62195
1.00816,-0.11552,1.96862,9.63961
1.01815,-0.105644,1.94962,9.63527
1.02813,-0.0866397,1.94274,9.64544
1.03811,-0.050278,1.87869,9.65636
1.04809,-0.039953,1.83096,9.65457
1.05807,-0.0541685,1.81405,9.65681
1.06805,-0.0239419,1.81225,9.69108
1.07804,-0.0582087,1.80013,9.72864
1.08802,-0.0974136,1.82377,9.75617
1.098,-0.0959172,1.85265,9.77757
1.10798,-0.129137,1.86881,9.75498
1.11796,-0.176871,1.91819,9.7246
1.12795,-0.174177,1.96099,9.69078
1.13793,-0.161458,1.9586,9.66011
1.14791,-0.147243,1.98269,9.65307
1.15789,-0.117914,1.99481,9.62494
1.16787,-0.110582,1.97341,9.62778
1.17785,-0.121505,1.94678,9.5989
1.18784,-0.095169,1.9161,9.61417
1.19782,-0.118961,1.91341,9.61357
1.2078,-0.113724,1.91326,9.59696
1.21778,-0.11941,1.95875,9.60848
1.22776,-0.119709,1.98029,9.60833
1.23775,-0.142155,1.97551,9.64604
1.24773,-0.163852,1.96817,9.65996
1.25771,-0.167144,1.96832,9.69332
1.26769,-0.174776,1.95411,9.71966
1.27767,-0.155473,1.94229,9.72026
1.28765,-0.140659,1.8947,9.7258
1.29764,-0.132878,1.88512,9.70694
1.30762,-0.124797,1.84442,9.68824
1.3176,-0.117465,1.84457,9.68599
1.32758,-0.122403,1.85879,9.68584
1.33756,-0.0896325,1.87615,9.70574
1.34755,-0.109235,1.90458,9.70739
1.35753,-0.121655,1.90697,9.72146
1.36751,-0.114173,1.90218,9.71442
1.37749,-0.118662,1.90922,9.69751
1.38747,-0.113574,1.90443,9.69048
1.39745,-0.115969,1.88767,9.69527
1.40744,-0.123301,1.89246,9.7023
1.41742,-0.111031,1.89964,9.68824
1.4274,-0.111031,1.90443,9.68091
1.43738,-0.118063,1.90188,9.67836
1.44736,-0.098461,1.89725,9.65981
1.45735,-0.11522,1.87555,9.67387
1.46733,-0.111779,1.91176,9.71203
1.47731,-0.107888,1.92164,9.74076
1.48729,-0.124498,1.91894,9.73552
1.49727,-0.114622,1.93091,9.71906
1.50725,-0.101903,1.9381,9.68569
1.51724,-0.0915777,1.91176,9.66699
1.52722,-0.0767637,1.9357,9.63856
1.5372,-0.0668877,1.94992,9.61477
1.54718,-0.0882857,1.9378,9.61896
1.55716,-0.0932238,1.94962,9.61881
1.56715,-0.0944208,1.99765,9.6423
1.57713,-0.0825995,2.03117,9.62569
1.58711,-0.0815521,1.9975,9.60205
1.59709,-0.0398034,1.99062,9.56479
1.60707,-0.0800557,1.9972,9.54459
1.61705,-0.0701797,1.99241,9.53291
1.62704,-0.0848441,2.01381,9.5371
1.63702,-0.0740702,2.02623,9.57556
1.647,-0.0837966,2.02608,9.58259
1.65698,-0.0823003,2.04778,9.60639
1.66696,-0.0793075,2.03342,9.58978
1.67695,-0.0936727,2.0189,9.59905
1.68693,-0.126742,1.98733,9.59846
1.69691,-0.0980121,1.98538,9.59681
1.70689,-0.107739,1.96847,9.61102
1.71687,-0.121355,1.97835,9.67537
1.72685,-0.116567,1.93555,9.69976
1.73684,-0.119261,1.94752,9.702
1.74682,-0.0971143,1.89515,9.7029
1.7568,-0.096815,1.8736,9.70545
1.76678,-0.116567,1.876,9.72894
1.77676,-0.105045,1.8953,9.73388
1.78675,-0.139312,1.90697,9.76171
1.79673,-0.132728,1.94303,9.76395
1.80671,-0.132429,1.94767,9.75198
1.81669,-0.105045,1.96204,9.7023
1.82667,-0.0914281,1.96413,9.63078
1.83665,-0.0755666,1.95201,9.57855
1.84664,-0.0799061,1.94947,9.56164
1.85662,-0.0796068,1.95171,9.55207
1.8666,-0.102801,1.95426,9.61372
1.87658,-0.118363,1.99975,9.63931
1.88656,-0.115969,1.98059,9.64918
1.89655,-0.100855,1.9782,9.62075
1.90653,-0.086939,1.98568,9.63302
1.91651,-0.0914281,1.96892,9.63063
1.92649,-0.108038,1.94244,9.63766
1.93647,-0.104596,1.94528,9.69048
1.94645,-0.104746,1.94049,9.70245
1.95644,-0.085293,1.92867,9.69108
1.96642,-0.068384,1.90742,9.69886
1.9764,-0.0629971,1.86208,9.69931
1.98638,-0.0606029,1.85969,9.7017
1.99636,-0.0845448,1.86896,9.69392
2.00635,-0.0950194,1.8953,9.71742
2.01633,-0.103698,1.89725,9.6812
2.02631,-0.118662,1.92822,9.68779
2.03629,-0.161907,1.98493,9.66459
2.04627,-0.161458,2.00154,9.63826
2.05625,-0.160111,2.03686,9.56853
2.06624,-0.127341,2.07097,9.5787
2.07622,-0.11956,2.05661,9.56224
2.0862,-0.114472,2.03746,9.56254
2.09618,-0.10714,2.01366,9.56524
2.10616,-0.107439,1.99705,9.58933
2.11615,-0.0975632,1.98044,9.58499
2.12613,-0.0903807,1.96383,9.59486
2.13611,-0.107888,1.9758,9.61581
2.14609,-0.11956,1.95171,9.61566
2.15607,-0.130034,1.95171,9.65382
2.16605,-0.102052,1.94049,9.69048
2.17604,-0.128538,1.92822,9.69946
2.18602,-0.138264,1.92807,9.70634
