time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,0.0362121,3.08581,9.29769
0.00998286,0.0881361,3.06756,9.3327
0.0199657,0.0909792,3.01982,9.34273
0.0299486,0.0929245,2.94366,9.39839
0.0399314,0.107589,2.93423,9.39405
0.0499143,0.123899,2.91552,9.41859
0.0598971,0.0731724,2.90071,9.44373
0.06988,0.0457889,2.90071,9.49087
0.0798629,-0.0175075,2.89308,9.54444
0.0898457,-0.0175075,2.89308,9.54444
0.0998286,-0.028431,2.89802,9.59202
0.109811,-0.0381574,2.90026,9.59651
0.119794,-0.046986,2.88096,9.5796
0.129777,-0.0329201,2.8431,9.61387
0.13976,-0.0282814,2.79312,9.64544
0.149743,-0.00523729,2.79596,9.67716
0.159726,-0.00179564,2.78384,9.6414
0.169709,0.00344165,2.81003,9.60549
0.179691,0.0468363,2.86525,9.5582
0.189674,0.0405516,2.90789,9.50508
0.199657,0.0760155,2.91493,9.41964
0.20964,0.0511758,2.95233,9.33973
0.219623,0.0474349,2.95907,9.29649
0.229606,0.0445918,2.97583,9.30816
0.239589,0.039953,3.02177,9.37011
0.249571,0.00613511,3.04287,9.37385
0.259554,0.0121206,3.05289,9.41695
0.269537,0.00299274,3.05259,9.40004
0.27952,0.0225952,3.08611,9.36427
0.289503,0.0528218,3.08132,9.30771
0.299486,0.0644935,3.05214,9.23633
0.309469,0.0797564,3.04017,9.20566
0.319451,0.065092,3.04257,9.21957
0.329434,0.0496794,3.04017,9.25998
0.339417,0.0653913,3.03359,9.30592
0.3494,0.0306756,3.04062,9.35051
0.359383,-0.00329201,3.02611,9.38567
0.369366,0.0293288,3.01952,9.4153
0.379349,0.00329201,2.99049,9.41724
0.389331,0.0435443,3.00785,9.42533
0.399314,0.0028431,3.0074,9.43146
0.409297,0.00374092,2.99753,9.39809
0.41928,0.0414494,3.02446,9.40363
0.429263,0.0742199,3.03149,9.33494
0.439246,0.0849937,3.04556,9.28003
0.449229,0.0592562,3.02611,9.26746
0.459211,0.0833477,3.02162,9.26102
0.469194,0.0685337,3.0478,9.27
0.479177,0.0579095,3.02641,9.32013
0.48916,0.0618,3.0077,9.36831
0.499143,0.0363618,3.00531,9.42757
0.509126,0.00927748,2.97658,9.47261
0.519109,0.00523729,2.96446,9.45106
0.529091,0.0242412,2.97194,9.45391
0.539074,0.0222959,2.95982,9.43954
0.549057,0.0378581,2.96446,9.39196
0.55904,0.0140659,2.99738,9.36472
0.569023,0.0314237,2.98795,9.34856
0.579006,0.0236426,3.0095,9.36008
0.588989,-0.0028431,3.01399,9.36906
0.598971,-0.00748184,3.03299,9.3544
0.608954,-0.0199017,3.05199,9.36592
0.618937,-0.0237923,3.0279,9.33958
0.62892,-0.0309748,3.01099,9.34916
