time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,0.0492305,2.16225,9.6402
0.00997755,0.0712271,2.14819,9.62644
0.0199551,0.083647,2.12679,9.6197
0.0299327,0.105943,2.12215,9.59636
0.0399102,0.0962165,2.10524,9.60833
0.0498878,0.108487,2.09581,9.60384
0.0598653,0.128388,2.07202,9.58065
0.0698429,0.109085,2.0409,9.60429
0.0798204,0.096815,2.05511,9.60863
0.089798,0.0977129,2.062,9.57032
0.0997755,0.101903,2.1003,9.57736
0.109753,0.10699,2.13681,9.63946
0.119731,0.0992092,2.17497,9.64619
0.129708,0.0689826,2.1648,9.61432
0.139686,0.0531211,2.13098,9.59501
0.149663,0.0348654,2.09462,9.57795
0.159641,0.0511758,2.07831,9.60728
0.169618,0.0472852,2.09776,9.65502
0.179596,0.0231937,2.10943,9.65906
0.189573,0.0472852,2.09297,9.65981
0.199551,0.0182557,2.09043,9.67342
0.209529,-0.00523729,2.08998,9.66325
0.219506,0.0142155,2.09477,9.63975
0.229484,-0.0124199,2.10898,9.65098
0.239461,-0.016909,2.13741,9.62659
0.249439,-0.0100257,2.13756,9.63392
0.259416,-0.000598547,2.14968,9.63901
0.269394,0.00553656,2.18096,9.65801
0.279371,0.00628475,2.13786,9.64873
0.289349,0.00239419,2.10898,9.62973
0.299327,-0.00164601,2.11347,9.59846
0.309304,0.00119709,2.11093,9.57945
0.319282,0.0190039,2.14968,9.61312
0.329259,0.0424969,2.18829,9.61102
0.339237,0.0139162,2.19981,9.59816
0.349214,0.0504276,2.20011,9.57526
0.359192,0.0697308,2.18126,9.57825
0.369169,0.0697308,2.18126,9.57825
0.379147,0.0709279,2.15716,9.54249
0.389124,0.106691,2.141,9.55312
0.399102,0.0840959,2.11467,9.61028
0.40908,0.0840959,2.11467,9.61028
0.419057,0.105045,2.10808,9.63721
0.429035,0.105045,2.10808,9.63721
0.439012,0.0493802,2.10988,9.65966
0.44899,0.0496794,2.11691,9.64529
0.458967,0.0348654,2.13831,9.65188
0.468945,0.0348654,2.13831,9.65188
0.478922,0.0290295,2.11168,9.61611
0.4889,0.0290295,2.11168,9.61611
0.498878,0.00823003,2.09043,9.69228
0.508855,0.00823003,2.09043,9.69228
0.518833,0.0254383,2.14759,9.63961
0.52881,0.0442925,2.18859,9.63512
0.538788,0.0442925,2.18859,9.63512
0.548765,-0.0125695,2.1829,9.62165
0.558743,0.00209492,2.19248,9.59322
0.56872,0.00194528,2.18545,9.60758
0.578698,0.00194528,2.18545,9.60758
0.588676,0.000299274,2.16839,9.58379
0.598653,-0.00718257,2.13981,9.61492
0.608631,0.00972639,2.13053,9.61058
0.618608,-0.00314237,2.15208,9.64125
0.628586,-0.0221463,2.15178,9.63601
0.638563,-0.070479,2.14893,9.65861
0.648541,-0.0995085,2.18904,9.65038
0.658518,-0.0971143,2.24874,9.61896
0.668496,-0.113425,2.26026,9.59441
0.678473,-0.13183,2.28121,9.55312
0.688451,-0.100706,2.28166,9.55147
0.698429,-0.109983,2.27433,9.54653
0.708406,-0.121355,2.27164,9.52468
0.718384,-0.121355,2.27164,9.52468
0.728361,-0.111779,2.27897,9.51765
0.738339,-0.0954683,2.28645,9.53247
0.748316,-0.0954683,2.28645,9.53247
0.758294,-0.0831981,2.27463,9.52558
0.768271,-0.0662891,2.27717,9.51645
0.778249,-0.0662891,2.27717,9.51645
0.788227,-0.0471356,2.2655,9.52184
0.798204,-0.0426465,2.24889,9.54129
0.808182,-0.0381574,2.24425,9.5606
0.818159,0.00224455,2.2043,9.58349
0.828137,0.00224455,2.2043,9.58349
0.838114,0.0139162,2.15926,9.61776
0.848092,-0.00972639,2.11437,9.73477
0.858069,-0.00972639,2.11437,9.73477
0.868047,0.00463874,2.09536,9.73537
0.878024,0.0281317,2.09821,9.75034
0.888002,0.0576102,2.11033,9.71742
0.89798,0.0929245,2.10075,9.64888
0.907957,0.0929245,2.10075,9.64888
0.917935,0.130932,2.08699,9.66205
0.927912,0.138115,2.09432,9.65981
0.93789,0.112527,2.05556,9.64978
0.947867,0.124199,2.03431,9.67417
0.957845,0.104297,2.04389,9.69991
0.967822,0.109534,2.04135,9.68091
0.9778,0.0884354,2.09342,9.63691
0.987778,0.0715264,2.12664,9.62898
0.997755,0.0640446,2.19577,9.60444
1.00773,0.0510262,2.20475,9.54653
1.01771,0.0196024,2.22585,9.55027
1.02769,-0.00912785,2.22076,9.55671
1.03767,-0.0242412,2.23991,9.5802
1.04764,-0.0146644,2.23049,9.58289
1.05762,-0.0412998,2.21822,9.59905
1.0676,-0.0435443,2.21343,9.59666
1.07758,-0.0439932,2.24455,9.59875
1.08755,-0.0209492,2.19667,9.56613
1.09753,-0.0196024,2.19158,9.51601
1.10751,-0.0459385,2.17931,9.5178
1.11749,-0.0444421,2.18679,9.55371
1.12746,-0.0525225,2.20834,9.5796
1.13744,-0.0510262,2.23243,9.5986
1.14742,-0.07003,2.23453,9.59097
1.1574,-0.071676,2.22959,9.56943
1.16737,-0.096815,2.23902,9.60938
1.17735,-0.0812528,2.21747,9.57406
1.18733,-0.0839463,2.22944,9.57631
1.19731,-0.110881,2.21732,9.61162
1.20728,-0.121056,2.2245,9.62808
1.21726,-0.0993589,2.22001,9.62389
1.22724,-0.086939,2.23917,9.59771
1.23722,-0.0857419,2.2055,9.56688
1.24719,-0.102052,2.18365,9.56419
1.25717,-0.116866,2.16689,9.58783
1.26715,-0.115819,2.16016,9.64305
1.27713,-0.13587,2.17437,9.67357
1.2871,-0.108187,2.21328,9.69557
1.29708,-0.12764,2.21537,9.70455
1.30706,-0.109833,2.18919,9.68135
1.31704,-0.0808039,2.18949,9.66295
1.32701,-0.0872383,2.182,9.64125
1.33699,-0.0860412,2.11961,9.62255
1.34697,-0.0483327,2.15612,9.62808
1.35695,-0.0125695,2.15193,9.63616
1.36692,0.0206499,2.14998,9.64185
1.3769,-0.0122702,2.13981,9.62913
1.38688,0.00149637,2.13307,9.65113
1.39686,0.00912785,2.1425,9.62734
1.40683,0.00209492,2.15672,9.61267
1.41681,0.00523729,2.16614,9.58155
1.42679,-0.00733221,2.2043,9.58798
1.43677,-0.00987603,2.21388,9.59037
1.44674,0.0188542,2.25233,9.56449
1.45672,-0.00404019,2.23498,9.53516
1.4667,0.0151133,2.24006,9.53082
1.47668,0.0306756,2.26685,9.56224
1.48666,0.0365114,2.22839,9.54114
1.49663,0.0725739,2.20026,9.54952
1.50661,0.0710775,2.19278,9.51601
1.51659,0.0849937,2.18126,9.5404
1.52657,0.0671869,2.19083,9.5781
1.53654,0.0791579,2.17662,9.58334
1.54652,0.0749681,2.1645,9.56658
1.5565,0.0243908,2.16869,9.57721
1.56648,0.0167593,2.18784,9.58633
1.57645,0.00194528,2.22824,9.58574
1.58643,0.00703293,2.21163,9.58125
1.59641,0.0231937,2.21433,9.60309
1.60639,0.0231937,2.2025,9.61043
1.61636,0.0181061,2.18335,9.62958
1.62634,0.0348654,2.16689,9.63736
1.63632,0.0477342,2.12873,9.62359
1.6463,0.0260368,2.10704,9.6399
1.65627,-0.00553656,2.10674,9.66549
1.66625,0.0345661,2.11212,9.67612
1.67623,0.0151133,2.15013,9.67282
1.68621,-0.0133177,2.15687,9.66489
1.69618,-0.00793075,2.1615,9.63631
1.70616,-0.00942712,2.15402,9.60279
1.71614,-0.0119709,2.1612,9.60743
1.72612,-0.0261864,2.17766,9.59247
1.73609,-0.0315734,2.17303,9.6212
1.74607,-0.0206499,2.17826,9.65741
1.75605,-0.0378581,2.1829,9.67118
1.76603,-0.0281317,2.20684,9.65217
1.776,-0.0365114,2.17063,9.62344
1.78598,-0.0339676,2.16824,9.61881
1.79596,-0.0448911,2.14879,9.59232
1.80594,-0.0288799,2.17303,9.60444
1.81591,-0.0224455,2.19233,9.62374
1.82589,-0.0249894,2.2043,9.62823
1.83587,-0.000897821,2.21418,9.61447
1.84585,0.00209492,2.20445,9.59067
1.85582,0.00463874,2.21627,9.57631
1.8658,0.0128688,2.20176,9.54548
1.87578,-0.00837966,2.19188,9.54264
1.88576,0.0125695,2.22091,9.54533
1.89573,-0.0167593,2.24695,9.56359
