time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-0.330099,1.58331,9.71592
0.00998148,-0.326956,1.55458,9.69707
0.019963,-0.322617,1.54291,9.72116
0.0299444,-0.330697,1.58346,9.73507
0.0399259,-0.33773,1.5857,9.72999
0.0499074,-0.32127,1.60276,9.73268
0.0598889,-0.338329,1.60979,9.74181
0.0698704,-0.366012,1.6282,9.69063
0.0798519,-0.345063,1.63029,9.61447
0.0898333,-0.340424,1.64002,9.61701
0.0998148,-0.341022,1.65199,9.63841
0.109796,-0.348205,1.65199,9.63826
0.119778,-0.329351,1.6475,9.65068
0.129759,-0.324113,1.63314,9.63661
0.139741,-0.331895,1.63553,9.6604
0.149722,-0.293587,1.60755,9.67836
0.159704,-0.30062,1.60022,9.67103
0.169685,-0.336982,1.59273,9.69647
0.179667,-0.323365,1.6074,9.71831
0.189648,-0.31334,1.59558,9.70904
0.19963,-0.299423,1.58869,9.72625
0.209611,-0.265007,1.57927,9.69602
0.219593,-0.269646,1.57927,9.69108
0.229574,-0.279372,1.54575,9.71263
0.239556,-0.273387,1.55099,9.75827
0.249537,-0.25543,1.55877,9.80421
0.259519,-0.258572,1.54695,9.83787
0.2695,-0.246602,1.53752,9.84536
0.279481,-0.226101,1.50639,9.80301
0.289463,-0.202758,1.49667,9.73418
0.299444,-0.208594,1.482,9.69347
0.309426,-0.217871,1.51507,9.6619
0.319407,-0.186896,1.53707,9.65292
0.329389,-0.233583,1.57732,9.68495
0.33937,-0.250791,1.59618,9.69153
0.349352,-0.246302,1.5869,9.70844
0.359333,-0.272938,1.57463,9.72939
0.369315,-0.258273,1.56041,9.72041
0.379296,-0.29658,1.54335,9.73388
0.389278,-0.301668,1.55757,9.74076
0.399259,-0.314387,1.54575,9.77173
0.409241,-0.343566,1.54306,9.79253
0.419222,-0.334289,1.56236,9.79732
0.429204,-0.324263,1.53857,9.79059
0.439185,-0.326059,1.55981,9.75453
0.449167,-0.323664,1.57882,9.7448
0.459148,-0.327256,1.6071,9.68465
0.46913,-0.314836,1.60949,9.66579
0.479111,-0.297328,1.62625,9.623
0.489093,-0.273237,1.66232,9.59935
0.499074,-0.244058,1.66486,9.57616
0.509056,-0.276379,1.63074,9.55162
0.519037,-0.28431,1.64511,9.57047
0.529019,-0.298226,1.63299,9.56299
0.539,-0.311394,1.62117,9.61551
0.548981,-0.31708,1.61668,9.65607
0.558963,-0.331146,1.59483,9.65113
0.568944,-0.336234,1.59722,9.66295
0.578926,-0.358231,1.57807,9.69362
0.588907,-0.358979,1.56879,9.72954
0.598889,-0.347906,1.55966,9.77069
0.60887,-0.360475,1.52615,9.80899
0.618852,-0.337132,1.46465,9.86271
0.628833,-0.320672,1.43876,9.88965
0.638815,-0.295383,1.39417,9.95294
0.648796,-0.284759,1.40419,10.0035
0.658778,-0.289697,1.40898,10.0058
0.668759,-0.270094,1.42574,9.97973
0.678741,-0.199316,1.44534,9.91194
0.688722,-0.194827,1.49008,9.80391
0.698704,-0.154425,1.49727,9.71637
0.708685,-0.135571,1.48739,9.6402
0.718667,-0.117166,1.45851,9.58828
0.728648,-0.129885,1.49188,9.59965
0.73863,-0.162206,1.49891,9.64185
0.748611,-0.204404,1.53228,9.68839
0.758593,-0.205601,1.55877,9.72176
0.768574,-0.253335,1.55099,9.72056
0.778556,-0.247799,1.57463,9.6821
0.788537,-0.2885,1.59318,9.67133
0.798519,-0.27593,1.58361,9.65023
0.8085,-0.326508,1.58301,9.66564
0.818481,-0.356585,1.55922,9.73208
0.828463,-0.354939,1.56655,9.76081
0.838444,-0.376636,1.54724,9.77488
0.848426,-0.405217,1.52061,9.78146
0.858407,-0.421078,1.50116,9.75961
0.868389,-0.430356,1.51522,9.74256
0.87837,-0.43275,1.51507,9.73762
0.888352,-0.423023,1.5248,9.72819
0.898333,-0.442775,1.55802,9.73462
0.908315,-0.422275,1.61817,9.74675
0.918296,-0.390403,1.59453,9.72625
0.928278,-0.394293,1.57762,9.69991
0.938259,-0.371997,1.57059,9.67178
0.948241,-0.352694,1.59692,9.65532
0.958222,-0.32561,1.57807,9.62973
0.968204,-0.308252,1.56625,9.61596
0.978185,-0.32965,1.56341,9.60818
0.988167,-0.329949,1.51582,9.64694
0.998148,-0.349701,1.51343,9.67282
1.00813,-0.339825,1.55233,9.73507
1.01811,-0.31708,1.55772,9.77877
1.02809,-0.310496,1.55084,9.80525
1.03807,-0.309599,1.50999,9.79358
1.04806,-0.318726,1.4835,9.79119
1.05804,-0.312591,1.48559,9.73388
1.06802,-0.293587,1.53123,9.71727
1.078,-0.30481,1.51657,9.69542
1.08798,-0.300471,1.5239,9.70754
1.09796,-0.322916,1.5239,9.74525
1.10794,-0.351347,1.51866,9.73732
1.11793,-0.332044,1.49502,9.74046
1.12791,-0.343566,1.49712,9.72101
1.13789,-0.332194,1.48784,9.75243
1.14787,-0.344464,1.49023,9.7641
1.15785,-0.332792,1.48799,9.77398
1.16783,-0.371099,1.48754,9.77533
1.17781,-0.366161,1.49951,9.7659
1.1878,-0.372895,1.52779,9.72954
1.19778,-0.348205,1.53991,9.69183
1.20776,-0.373643,1.5441,9.65756
1.21774,-0.369154,1.54904,9.66474
1.22772,-0.349851,1.5444,9.66295
1.2377,-0.356734,1.54186,9.65322
1.24769,-0.373793,1.51792,9.67926
1.25767,-0.396538,1.5037,9.73388
1.26765,-0.385016,1.50161,9.75333
1.27763,-0.378581,1.51612,9.77263
1.28761,-0.422574,1.50385,9.81707
1.29759,-0.454746,1.50849,9.85927
1.30757,-0.47794,1.46031,9.85418
1.31756,-0.437089,1.49188,9.82875
1.32754,-0.412698,1.45627,9.82964
1.33752,-0.422874,1.47781,9.84356
1.3475,-0.385165,1.46405,9.87109
1.35748,-0.385165,1.46405,9.87109
1.36746,-0.389056,1.47811,9.83249
1.37744,-0.383669,1.50894,9.78924
1.38743,-0.383669,1.50894,9.78924
1.39741,-0.331745,1.49008,9.73088
1.40739,-0.331745,1.49008,9.73088
1.41737,-0.310347,1.52794,9.62344
1.42735,-0.312741,1.53034,9.6209
1.43733,-0.312741,1.53034,9.6209
1.44731,-0.306007,1.51866,9.64754
1.4573,-0.306007,1.51866,9.64754
1.46728,-0.333391,1.52809,9.68031
1.47726,-0.319924,1.54276,9.70919
1.48724,-0.353293,1.5471,9.70111
1.49722,-0.361523,1.54186,9.65307
1.5072,-0.361523,1.54186,9.65307
1.51719,-0.387111,1.52929,9.63093
1.52717,-0.414195,1.51013,9.66863
1.53715,-0.429158,1.50295,9.69707
1.54713,-0.443224,1.53198,9.76844
1.55711,-0.47809,1.54859,9.81288
1.56709,-0.514601,1.5673,9.83099
1.57707,-0.501882,1.56251,9.80017
1.58706,-0.496495,1.55772,9.78116
1.59704,-0.476294,1.54335,9.74585
1.60702,-0.456991,1.5459,9.73433
1.617,-0.462228,1.53408,9.75827
1.62698,-0.454746,1.5245,9.75378
1.63696,-0.426615,1.51792,9.78086
1.64694,-0.392797,1.48485,9.78206
1.65693,-0.406563,1.48215,9.76485
1.66691,-0.380078,1.49442,9.74869
1.67689,-0.358231,1.52555,9.72041
1.68687,-0.357333,1.53722,9.67956
1.69685,-0.355537,1.54455,9.69632
1.70683,-0.372446,1.58017,9.68839
1.71681,-0.345661,1.58525,9.66519
1.7268,-0.355836,1.58046,9.68884
1.73678,-0.348953,1.56864,9.70829
1.74676,-0.341172,1.53527,9.70155
1.75674,-0.324263,1.51403,9.70694
1.76672,-0.281766,1.50999,9.73208
1.7767,-0.290445,1.49053,9.70799
1.78669,-0.283711,1.50265,9.72011
1.79667,-0.315584,1.51911,9.73837
1.80665,-0.329201,1.54021,9.69946
1.81663,-0.342818,1.55173,9.66549
1.82661,-0.347756,1.55652,9.66534
1.83659,-0.352245,1.54201,9.66295
1.84657,-0.349851,1.54754,9.75632
1.85656,-0.363019,1.55727,9.80151
1.86654,-0.360924,1.5263,9.83054
1.87652,-0.362869,1.50475,9.82336
1.8865,-0.342968,1.46659,9.8075
1.89648,-0.330548,1.46898,9.79104
1.90646,-0.338329,1.47796,9.71637
1.91644,-0.348953,1.46794,9.66834
1.92643,-0.391899,1.49592,9.64784
1.93641,-0.395789,1.53916,9.68569
1.94639,-0.442775,1.57717,9.7249
1.95637,-0.434096,1.59184,9.75617
1.96635,-0.468214,1.59872,9.77443
1.97633,-0.487666,1.59139,9.79313
1.98631,-0.49425,1.59827,9.7641
1.9963,-0.462079,1.58645,9.72909
2.00628,-0.444421,1.56505,9.70335
2.01626,-0.446816,1.55772,9.70335
2.02624,-0.429907,1.54365,9.70874
2.03622,-0.410753,1.57253,9.69228
2.0462,-0.418385,1.55353,9.71861
2.05619,-0.437089,1.55547,9.70126
2.06617,-0.446965,1.58884,9.69841
2.07615,-0.432899,1.59857,9.7035
2.08613,-0.425567,1.61533,9.68674
2.09611,-0.416589,1.6466,9.69392
2.10609,-0.408509,1.64645,9.65831
2.11607,-0.384118,1.64436,9.64215
2.12606,-0.349851,1.60171,9.63377
2.13604,-0.326358,1.58061,9.66325
2.14602,-0.307803,1.53572,9.70485
2.156,-0.302566,1.52136,9.69557
2.16598,-0.290894,1.4835,9.72729
2.17596,-0.260368,1.47931,9.75438
2.18594,-0.294336,1.49323,9.76545
2.19593,-0.28027,1.51028,9.76799
