time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-5.41461,6.75655,4.64712
0.009975,-5.4598,6.71839,4.74917
0.01995,-5.46728,6.69221,4.77551
0.029925,-5.45546,6.69954,4.7806
0.0399,-5.40129,6.64971,4.74169
0.049875,-5.36164,6.62607,4.70219
0.05985,-5.28891,6.62921,4.65849
0.069825,-5.30343,6.63146,4.66283
0.0798,-5.30133,6.64343,4.67002
0.089775,-5.3564,6.63864,4.77401
0.09975,-5.41072,6.62412,4.84704
0.109725,-5.43556,6.65196,4.76952
0.1197,-5.39531,6.68937,4.57619
0.129675,-5.417,6.76164,4.35473
0.13965,-5.38423,6.80922,4.2666
0.149625,-5.28308,6.74847,4.26719
0.1596,-5.22667,6.68443,4.24759
0.169575,-5.22218,6.66243,4.17367
0.17955,-5.17339,6.62712,4.15601
0.189525,-5.2343,6.69804,4.1611
0.1995,-5.31615,6.7145,4.26899
0.209475,-5.39112,6.75969,4.37209
0.21945,-5.48284,6.82553,4.37164
0.229425,-5.50918,6.83631,4.27019
0.2394,-5.48329,6.88135,4.16754
0.249375,-5.48329,6.88135,4.16754
0.25935,-5.49661,6.83496,4.05501
0.269325,-5.49661,6.83496,4.05501
0.2793,-5.57711,6.75221,4.35294
0.289275,-5.57711,6.75221,4.35294
0.29925,-5.86277,6.74742,4.87008
0.309225,-5.86277,6.74742,4.87008
0.3192,-5.80322,6.71256,4.90315
0.329175,-5.80322,6.71256,4.90315
0.33915,-5.68111,6.62936,4.75112
0.349125,-5.63368,6.64058,4.57021
0.3591,-5.63398,6.6322,4.39543
0.369075,-5.63398,6.6322,4.39543
0.37905,-5.70461,6.69116,4.40995
0.389025,-5.74366,6.69326,4.44481
0.399,-5.75982,6.68084,4.42536
0.408975,-5.70296,6.6358,4.37448
0.41895,-5.6847,6.66901,4.29562
0.428925,-5.68515,6.65645,4.2238
0.4389,-5.70909,6.67695,4.11995
0.448875,-5.76177,6.72393,4.09915
0.45885,-5.79648,6.81371,4.00174
0.468825,-5.79783,6.77526,3.98513
0.4788,-5.78885,6.735,4.02882
0.488775,-5.80905,6.75655,4.05935
0.49875,-5.80262,6.75446,4.08823
0.508725,-5.7477,6.72902,4.10903
0.5187,-5.69638,6.67934,4.08673
0.528675,-5.64999,6.697,4.13581
0.53865,-5.72032,6.71301,4.16739
0.548625,-5.84467,6.68757,4.17861
0.5586,-5.92756,6.69565,4.14285
0.568575,-5.98592,6.82868,4.10918
0.57855,-5.99715,6.84738,4.06803
0.588525,-5.96707,6.83302,4.02104
0.5985,-5.92457,6.80459,3.96253
0.608475,-5.91305,6.77855,3.99411
0.61845,-5.92248,6.73545,4.01341
0.628425,-5.99445,6.74653,4.0161
0.6384,-6.04398,6.78693,4.0601
0.648375,-6.0986,6.77167,4.05396
0.65835,-6.13421,6.76643,4.04588
0.668325,-6.13227,6.7181,3.99111
0.6783,-6.16638,6.80773,3.87709
0.688275,-6.18539,6.87177,3.83295
0.69825,-6.10503,6.85576,3.78731
0.708225,-6.01346,6.74413,3.72341
0.7182,-5.85065,6.66692,3.66356
0.728175,-5.70595,6.58507,3.65847
0.73815,-5.64086,6.47613,3.69678
0.748125,-5.64161,6.44127,3.83848
0.7581,-5.71957,6.43827,3.89624
0.768075,-5.84392,6.53434,3.84686
0.77805,-5.93041,6.67395,3.78596
0.788025,-5.98353,6.75446,3.76486
0.798,-6.01211,6.74443,3.76651
0.807975,-6.04428,6.79441,3.77968
0.81795,-6.12658,6.86983,3.78177
0.827925,-6.15531,6.86713,3.78102
0.8379,-6.1402,6.85756,3.75992
0.847875,-6.13451,6.87641,3.71204
0.85785,-6.14618,6.89527,3.69004
0.867825,-6.19766,6.902,3.73658
