time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-6.61784,5.80935,4.65595
0.00997718,-6.58776,5.78152,4.70713
0.0199544,-6.54826,5.73393,4.68707
0.0299315,-6.4673,5.6654,4.64173
0.0399087,-6.33203,5.65014,4.59505
0.0498859,-6.21038,5.64161,4.52173
0.0598631,-6.13391,5.58475,4.45469
0.0698402,-6.19945,5.60809,4.48387
0.0798174,-6.24868,5.66495,4.50856
0.0897946,-6.35358,5.75234,4.54342
0.0997718,-6.44381,5.83269,4.56931
0.109749,-6.51788,5.86023,4.55031
0.119726,-6.52521,5.90078,4.53789
0.129703,-6.50591,5.90811,4.52636
0.13968,-6.46311,5.84601,4.47279
0.149658,-6.44486,5.80307,4.43763
0.159635,-6.42421,5.73842,4.40755
0.169612,-6.3666,5.70101,4.41893
0.179589,-6.29313,5.69742,4.4496
0.189566,-6.23896,5.67453,4.49434
0.199544,-6.25123,5.65478,4.42476
0.209521,-6.26694,5.68695,4.27079
0.219498,-6.33338,5.77164,4.2036
0.229475,-6.39548,5.80426,4.18504
0.239452,-6.41718,5.7706,4.20869
0.249429,-6.40595,5.80262,4.31657
0.259407,-6.41493,5.77209,4.40037
0.269384,-6.49768,5.72121,4.48477
0.279361,-6.53584,5.72136,4.57485
0.289338,-6.57609,5.73573,4.64563
0.299315,-6.59839,5.74276,4.67361
0.309293,-6.53,5.78212,4.6968
0.31927,-6.5511,5.76266,4.68917
0.329247,-6.61919,5.81683,4.70129
0.339224,-6.67126,5.84945,4.66134
0.349201,-6.73186,5.78616,4.63395
0.359178,-6.79052,5.78496,4.58442
0.369156,-6.82105,5.88222,4.5111
0.379133,-6.82509,5.89868,4.47489
0.38911,-6.81865,5.94657,4.48192
0.399087,-6.74847,5.99086,4.51933
0.409064,-6.66872,5.96078,4.50497
0.419041,-6.63101,5.90362,4.46322
0.429019,-6.58402,5.82506,4.44347
0.438996,-6.53808,5.78735,4.44017
0.448973,-6.51429,5.73768,4.46995
0.45895,-6.44516,5.71478,4.49344
0.468927,-6.43813,5.71254,4.49838
0.478905,-6.50935,5.73289,4.4701
0.488882,-6.55694,5.84182,4.39857
0.498859,-6.67799,5.95989,4.39439
0.508836,-6.79127,5.95136,4.43224
0.518813,-6.85112,5.91799,4.54836
0.52879,-6.7977,5.86187,4.64353
0.538768,-6.72603,5.8098,4.57634
0.548745,-6.72603,5.8098,4.57634
0.558722,-6.54646,5.73693,4.42117
0.568699,-6.54646,5.73693,4.42117
0.578676,-6.37992,5.67947,4.10484
0.588654,-6.4079,5.70909,3.96253
0.598631,-6.53374,5.68336,3.94024
0.608608,-6.69131,5.72226,3.99815
0.618585,-6.73052,5.90123,4.32645
0.628562,-6.87581,5.86397,4.41384
0.638539,-6.88988,5.86202,4.49973
0.648517,-6.89616,5.85215,4.47339
0.658494,-6.84888,5.81893,4.41489
0.668471,-6.77451,5.76835,4.23996
0.678448,-6.68248,5.69234,4.1424
0.688425,-6.60542,5.68066,4.03421
0.698402,-6.49678,5.71927,3.87395
0.70838,-6.44366,5.71673,3.76516
0.718357,-6.42496,5.66091,3.61986
0.728334,-6.4703,5.66256,3.60909
0.738311,-6.52372,5.69443,3.81589
0.748288,-6.65136,5.67228,3.96119
0.758266,-6.65136,5.67228,3.96119
0.768243,-6.70553,5.78466,4.05725
0.77822,-6.7781,5.76655,4.00518
0.788197,-6.7781,5.76655,4.00518
0.798174,-6.81222,5.78631,3.82442
0.808151,-6.80249,5.81025,3.81005
0.818129,-6.80249,5.81025,3.81005
0.828106,-6.84274,5.80726,3.78985
0.838083,-6.86115,5.80441,3.76307
0.84806,-6.88105,5.7893,3.70755
0.858037,-6.75476,5.77209,3.73733
0.868015,-6.76763,5.7293,3.79718
0.877992,-6.78842,5.7064,3.96942
0.887969,-6.82509,5.71328,3.99949
0.897946,-6.92444,5.73378,4.0375
0.907923,-6.99358,5.77089,4.00907
0.9179,-7.07648,5.78376,3.96597
0.927878,-7.05942,5.81025,3.94233
0.937855,-7.04864,5.80277,3.89954
0.947832,-7.01273,5.77224,3.91031
0.957809,-7.02979,5.78167,3.92168
0.967786,-7.02321,5.80576,3.93126
0.977763,-7.04939,5.80546,3.92587
0.987741,-7.07184,5.81968,3.95385
0.997718,-7.03817,5.79394,3.96208
1.0077,-7.03488,5.75009,3.85001
1.01767,-6.97622,5.76177,3.70291
1.02765,-6.97323,5.76162,3.67418
1.03763,-7.02081,5.75847,3.6682
1.0476,-7.08515,5.78855,3.64231
1.05758,-7.17658,5.8113,3.64934
1.06756,-7.19544,5.89195,3.59787
1.07754,-7.15833,5.95884,3.51213
1.08751,-7.16985,5.92921,3.41381
1.09749,-7.09114,5.98832,3.48744
1.10747,-7.01168,5.95585,3.48489
1.11744,-7.11957,5.81623,3.56929
1.12742,-7.15593,5.82611,3.68092
1.1374,-7.13289,5.8291,3.71503
1.14738,-7.1058,5.81249,3.68945
1.15735,-7.066,5.78391,3.64291
1.16733,-6.92998,5.75189,3.57961
1.17731,-6.93597,5.71568,3.55088
1.18728,-6.9237,5.69428,3.55148
1.19726,-6.9424,5.73992,3.60326
1.20724,-6.9828,5.76626,3.67628
1.21722,-7.03293,5.82102,3.73688
1.22719,-7.1085,5.87998,3.76082
1.23717,-7.16925,5.91694,3.68466
1.24715,-7.2095,5.96153,3.64261
1.25712,-7.20052,5.94208,3.58066
1.2671,-7.11299,5.93101,3.53517
1.27708,-7.03518,5.86008,3.52095
1.28706,-6.97816,5.78227,3.57572
1.29703,-6.94644,5.79035,3.64111
1.30701,-6.94779,5.79558,3.69618
1.31699,-6.9228,5.76222,3.67074
1.32696,-6.93417,5.74276,3.65383
1.33694,-6.93043,5.74725,3.60116
1.34692,-6.9014,5.73558,3.59009
1.3569,-6.95871,5.75384,3.57647
1.36687,-6.94824,5.7902,3.61957
1.37685,-6.97772,5.84721,3.61837
1.38683,-6.99657,5.82312,3.62286
1.3968,-7.01797,5.81803,3.61986
1.40678,-7.07109,5.85319,3.61822
1.41676,-7.05343,5.86098,3.67613
1.42674,-7.02425,5.85469,3.75364
1.43671,-7.0051,5.7495,3.71653
1.44669,-6.93148,5.73079,3.65159
1.45667,-6.90828,5.80696,3.54624
1.46665,-6.95871,5.78182,3.47083
1.47662,-7.01004,5.87444,3.46394
1.4866,-7.05717,5.91948,3.50554
1.49658,-7.0443,5.91305,3.57063
1.50655,-7.02889,5.87549,3.64321
1.51653,-7.00256,5.81219,3.77369
1.52651,-7.02934,5.79753,3.79703
1.53649,-7.14666,5.78167,3.80841
1.54646,-7.19693,5.8113,3.69678
1.55644,-7.17868,5.87549,3.60326
1.56642,-7.12616,5.8493,3.52574
1.57639,-7.09009,5.84915,3.42609
1.58637,-6.99447,5.84975,3.33286
1.59635,-6.93447,5.83075,3.23635
1.60633,-6.93686,5.82596,3.24353
1.6163,-7.01647,5.79648,3.28468
1.62628,-7.07737,5.81564,3.40992
1.63626,-7.13947,5.82506,3.49686
1.64623,-7.18062,5.79843,3.53427
1.65621,-7.14681,5.81309,3.51347
1.66619,-7.13304,5.82461,3.43476
1.67617,-7.12735,5.79035,3.32014
1.68614,-7.15623,5.81145,3.31446
1.69612,-7.15279,5.87384,3.33331
1.7061,-7.14875,5.87893,3.36443
1.71607,-7.09234,5.80546,3.34738
1.72605,-7.01647,5.73917,3.31146
1.73603,-7.04775,5.67617,3.25834
1.74601,-7.07782,5.72615,3.28603
1.75598,-7.15608,5.79065,3.41756
1.76596,-7.25709,5.83299,3.50809
1.77594,-7.274,5.84003,3.51243
1.78591,-7.25335,5.84287,3.544
1.79589,-7.23105,5.8716,3.50135
1.80587,-7.20591,5.86681,3.45407
1.81585,-7.19394,5.82821,3.38045
1.82582,-7.16087,5.81369,3.30712
1.8358,-7.10595,5.84242,3.20298
1.84578,-7.1067,5.83314,3.2365
1.85576,-7.15399,5.85993,3.39317
1.86573,-7.17269,5.83644,3.48399
1.87571,-7.18571,5.76506,3.56076
1.88569,-7.22477,5.78376,3.5835
1.89566,-7.26397,5.84796,3.5868
1.90564,-7.25395,5.93609,3.52185
1.91562,-7.2499,5.92846,3.4596
1.9256,-7.17853,5.9551,3.36548
1.93557,-7.12511,5.893,3.26912
1.94555,-7.03847,5.82177,3.19295
1.95553,-6.97787,5.80082,3.17066
1.9655,-7.00704,5.7911,3.194
1.97548,-7.01034,5.77464,3.23949
1.98546,-7.05433,5.77673,3.2742
1.99544,-7.17045,5.84766,3.38568
2.00541,-7.22222,5.85469,3.44659
2.01539,-7.2713,5.84721,3.49806
2.02537,-7.23075,5.88357,3.48444
2.03534,-7.21369,5.86382,3.38688
2.04532,-7.17075,5.85589,3.20118
2.0553,-7.1471,5.92472,3.07908
2.06528,-7.16282,5.91948,3.04511
2.07525,-7.20681,5.94298,3.07025
2.08523,-7.25634,5.95719,3.12621
2.09521,-7.25335,5.93864,3.21031
2.10518,-7.22806,5.90347,3.26882
2.11516,-7.28402,5.84826,3.3372
2.12514,-7.32457,5.88402,3.40529
2.13512,-7.38548,5.88043,3.35815
2.14509,-7.39475,5.90347,3.23799
2.15507,-7.30647,5.91754,3.04855
2.16505,-7.17643,5.92562,2.91537
2.17502,-7.07154,5.88103,2.85612
2.185,-7.04191,5.84541,2.83801
2.19498,-7.06002,5.85993,2.88784
2.20496,-7.11942,5.86277,3.06112
2.21493,-7.20831,5.84167,3.27929
2.22491,-7.29689,5.8514,3.46379
2.23489,-7.35286,5.89449,3.57931
2.24487,-7.33909,5.90602,3.49821
2.25484,-7.3153,5.95435,3.19175
2.26482,-7.2532,6.00732,2.78339
2.2748,-7.19574,6.10129,2.44402
2.28477,-7.1076,6.13765,2.34541
2.29475,-7.08156,6.12449,2.45883
2.30473,-7.05717,6.04518,2.67805
2.31471,-7.02844,5.9729,2.90221
2.32468,-7.10281,5.89569,2.95114
2.33466,-7.15129,5.92861,2.96161
2.34464,-7.23734,5.94717,3.04062
2.35461,-7.31111,5.9539,3.12008
2.36459,-7.37874,5.98353,3.03419
2.37457,-7.34178,6.04742,2.85986
2.38455,-7.31874,6.06792,2.69257
2.39452,-7.29734,6.0772,2.60204
2.4045,-7.26337,6.01555,2.61296
2.41448,-7.15279,5.96512,2.71441
2.42445,-7.14441,5.80037,2.75422
2.43443,-7.04071,5.7498,2.83876
2.44441,-7.08785,5.78541,2.88994
2.45439,-7.12735,5.82327,2.91747
2.46436,-7.15863,5.82222,2.83038
2.47434,-7.23105,5.90183,2.7201
2.48432,-7.26158,6.03246,2.62972
2.49429,-7.26158,6.03246,2.62972
2.50427,-7.31365,6.04757,2.50118
2.51425,-7.30826,6.08079,2.46272
2.52423,-7.20606,6.0585,2.49684
2.5342,-7.20606,6.0585,2.49684
2.54418,-7.02545,5.82461,2.5751
2.55416,-7.02545,5.82461,2.5751
2.56413,-7.0051,5.79184,2.64064
2.57411,-7.129,5.80097,2.80494
2.58409,-7.129,5.80097,2.80494
2.59407,-7.23494,5.89988,2.7798
2.60404,-7.39011,6.05745,2.68359
2.61402,-7.39011,6.05745,2.68359
2.624,-7.43201,6.10174,2.61745
2.63398,-7.45431,6.12015,2.54009
2.64395,-7.42767,6.10848,2.53126
2.65393,-7.40508,6.08289,2.59919
2.66391,-7.33894,6.03396,2.65875
2.67388,-7.33939,5.95779,2.71681
2.68386,-7.33954,5.91963,2.74344
2.69384,-7.40493,5.91425,2.77531
2.70382,-7.43141,5.96168,2.75751
2.71379,-7.44279,6.0353,2.69915
2.72377,-7.48229,6.0558,2.64289
2.73375,-7.43545,6.05835,2.58183
2.74372,-7.39131,6.01346,2.56403
2.7537,-7.40807,5.93924,2.60488
2.76368,-7.40253,5.90168,2.68688
2.77366,-7.36632,5.92188,2.76185
2.78363,-7.33041,5.91754,2.7605
2.79361,-7.30722,5.85065,2.73282
2.80359,-7.24976,5.85305,2.62897
2.81356,-7.22866,5.8719,2.54308
2.82354,-7.26098,5.87115,2.49908
2.83352,-7.34448,5.90811,2.46781
2.8435,-7.39625,5.95959,2.40392
2.85347,-7.37336,5.9952,2.33478
2.86345,-7.37111,5.9524,2.35902
2.87343,-7.38697,5.96692,2.41364
2.8834,-7.46553,6.01884,2.46871
2.89338,-7.50668,6.10982,2.53634
2.90336,-7.55891,6.07795,2.5329
2.91334,-7.47945,6.11461,2.494
2.92331,-7.56235,6.06553,2.48502
2.93329,-7.57267,6.05535,2.42487
2.94327,-7.59886,6.06688,2.41454
2.95324,-7.57058,6.08423,2.42711
2.96322,-7.57581,6.10324,2.4316
2.9732,-7.55457,6.06792,2.46123
2.98318,-7.54933,6.04159,2.45913
2.99315,-7.54499,5.99655,2.49789
3.00313,-7.56758,6.00837,2.53799
3.01311,-7.44413,6.05326,2.55041
3.02309,-7.56564,6.08483,2.51584
3.03306,-7.58464,5.93609,2.48771
3.04304,-7.47122,6.016,2.4087
3.05302,-7.46508,5.97036,2.38042
3.06299,-7.35136,5.94777,2.33808
3.07297,-7.38982,5.89644,2.27987
3.08295,-7.36079,5.96557,2.51734
3.09293,-7.39834,5.91245,2.51674
3.1029,-7.48873,5.88956,2.50492
3.11288,-7.49546,5.98951,2.43699
3.12286,-7.49306,6.06104,2.39584
3.13283,-7.47915,6.00582,2.34855
3.14281,-7.44907,5.99804,2.2034
3.15279,-7.36453,6.02213,2.0617
3.16277,-7.41735,6.00957,2.07711
3.17274,-7.29869,5.98517,2.12589
3.18272,-7.29779,5.90153,2.13382
3.1927,-7.23778,5.934,2.20699
3.20267,-7.25215,5.9123,2.21867
3.21265,-7.27834,5.93804,2.19622
3.22263,-7.34343,5.96842,2.204
3.23261,-7.43156,5.98143,2.17991
3.24258,-7.46778,6.00717,2.17886
3.25256,-7.49217,6.06179,2.16824
3.26254,-7.55576,6.03201,2.14519
3.27251,-7.50115,6.03605,2.25443
3.28249,-7.44279,5.95555,2.26131
3.29247,-7.33669,5.93998,2.23542
3.30245,-7.26921,5.90257,2.23513
3.31242,-7.20875,5.89599,2.21044
3.3224,-7.20516,5.84332,2.18934
3.33238,-7.26262,5.87115,2.17796
3.34235,-7.30138,5.92322,2.16943
3.35233,-7.36572,5.97006,2.13861
3.36231,-7.40403,6.00044,2.12065
3.37229,-7.43471,6.05954,2.07621
3.38226,-7.45087,6.09725,2.03012
3.39224,-7.47481,6.12314,2.01965
3.40222,-7.49037,6.12089,2.06484
3.4122,-7.50025,6.11611,2.08369
3.42217,-7.45266,6.10488,2.0994
3.43215,-7.39924,6.05057,2.09641
3.44213,-7.40762,5.97859,2.08713
3.4521,-7.32921,5.96078,2.11811
3.46208,-7.38697,5.86951,2.17961
3.47206,-7.41451,5.88207,2.31773
3.48204,-7.4564,5.90332,2.35244
3.49201,-7.49441,5.99804,2.29318
3.50199,-7.45162,6.02423,2.19592
3.51197,-7.45132,6.06239,2.1621
3.52194,-7.48229,6.04278,2.16614
3.53192,-7.52284,6.04697,2.16031
3.5419,-7.51342,6.00897,2.18485
3.55188,-7.48035,5.99759,2.20969
3.56185,-7.43486,5.95061,2.23513
3.57183,-7.3774,5.9346,2.23917
3.58181,-7.35196,5.90841,2.19218
3.59178,-7.375,5.93879,2.141
3.60176,-7.39939,5.95285,2.15462
3.61174,-7.44354,6.00747,2.1651
3.62172,-7.49785,5.99999,2.24036
3.63169,-7.50608,5.95255,2.30516
3.64167,-7.47092,5.92697,2.34705
3.65165,-7.44129,5.94148,2.30216
3.66162,-7.42558,5.96273,2.23542
3.6716,-7.40059,5.98188,2.1856
3.68158,-7.42169,6.01001,2.15612
3.69156,-7.43186,5.9934,2.18709
3.70153,-7.46374,5.96452,2.22959
3.71151,-7.50519,5.93086,2.27897
3.72149,-7.56968,5.94193,2.27239
3.73146,-7.56803,6.02318,2.25997
3.74144,-7.61502,6.07301,2.29423
3.75142,-7.61203,6.05146,2.28256
3.7614,-7.60918,6.02752,2.27313
