time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-3.94877,4.78793,7.61816
0.00997942,-3.84267,4.75172,7.69552
0.0199588,-3.73643,4.72897,7.66964
0.0299383,-3.70456,4.69994,7.56055
0.0399177,-3.7276,4.69934,7.52165
0.0498971,-3.76696,4.74199,7.54663
0.0598765,-3.81155,4.83237,7.55681
0.069856,-3.894,4.93413,7.54903
0.0798354,-3.97016,4.97587,7.51072
0.0898148,-4.05621,4.97947,7.50608
0.0997942,-4.11067,4.99368,7.57641
0.109774,-4.10185,4.97483,7.61038
0.119753,-4.17771,4.94325,7.69478
0.129733,-4.1807,4.89582,7.74775
0.139712,-4.16918,4.9223,7.75268
0.149691,-4.1216,4.88893,7.68236
0.159671,-4.04828,4.86978,7.53586
0.16965,-3.97585,4.86978,7.41076
0.17963,-3.92617,4.85093,7.35001
0.189609,-3.8919,4.82489,7.32951
0.199588,-3.84582,4.8189,7.40747
0.209568,-3.78461,4.81531,7.44982
0.219547,-3.79329,4.81008,7.416
0.229527,-3.86482,4.83297,7.39475
0.239506,-3.91719,4.88998,7.45057
0.249486,-3.98947,4.9256,7.54663
0.259465,-4.03675,4.89223,7.63417
0.269444,-4.04438,4.87068,7.66769
0.279424,-4.05291,4.80828,7.65602
0.289403,-4.06863,4.76414,7.54095
0.299383,-4.0372,4.81876,7.40717
0.309362,-4.06474,4.89432,7.31964
0.319342,-4.08808,4.89612,7.29749
0.329321,-4.05426,4.84165,7.30826
0.3393,-4.03361,4.79152,7.27564
0.34928,-4.00698,4.71955,7.20501
0.359259,-3.98707,4.71476,7.17928
0.369239,-4.02718,4.74753,7.13962
0.379218,-4.15048,4.8198,7.44009
0.389198,-4.38197,4.83357,7.78845
0.399177,-4.61959,4.81292,8.02428
0.409156,-4.80723,4.89956,8.11705
0.419136,-4.98844,5.05967,8.10388
0.429115,-5.08107,5.18941,8.01186
0.439095,-5.07748,5.31959,7.79773
0.449074,-4.9868,5.30208,7.52718
0.459053,-4.88968,5.149,7.35839
0.469033,-4.75262,4.97767,7.22911
0.479012,-4.62378,4.881,7.19963
0.488992,-4.62378,4.881,7.19963
0.498971,-4.5129,4.89327,7.3533
0.508951,-4.5129,4.89327,7.3533
0.51893,-4.50557,4.84554,7.37066
0.528909,-4.52277,4.81846,7.30333
0.538889,-4.52277,4.81846,7.30333
0.548868,-4.60956,4.88834,7.19993
0.558848,-4.60956,4.88834,7.19993
0.568827,-4.69156,5.0067,7.16341
0.578807,-4.69156,5.0067,7.16341
0.588786,-4.67436,4.97752,7.06825
0.598765,-4.63156,4.944,7.00001
0.608745,-4.63156,4.944,7.00001
0.618724,-4.5325,4.86574,6.9026
0.628704,-4.42716,4.79182,6.74548
0.638683,-4.33528,4.739,6.54706
0.648663,-4.26884,4.67121,6.31453
0.658642,-4.23173,4.65161,6.1791
0.668621,-4.21108,4.62348,6.23013
0.678601,-4.29562,4.60837,6.27113
0.68858,-4.48102,4.77985,6.51414
0.69856,-4.74199,4.91512,6.8393
0.708539,-4.94355,5.02825,6.99118
0.718519,-5.13584,5.11189,6.98804
0.728498,-5.29744,5.25779,6.96111
0.738477,-5.41925,5.35386,6.90439
0.748457,-5.47491,5.38289,6.72303
0.758436,-5.40892,5.39695,6.56427
0.768416,-5.32692,5.38289,6.44665
0.778395,-5.17085,5.28876,6.37962
0.788374,-5.0688,5.16816,6.37842
0.798354,-5.01268,5.0667,6.48361
0.808333,-5.02346,5.01687,6.55559
0.818313,-5.04231,4.97917,6.66078
0.828292,-5.08077,4.93173,6.79187
0.838272,-5.13913,4.83581,6.8797
0.848251,-5.15768,4.87188,6.93402
0.85823,-5.19509,4.9648,6.94435
0.86821,-5.26018,5.10711,6.89123
0.878189,-5.31046,5.14616,6.77466
0.888169,-5.37136,5.18956,6.60512
0.898148,-5.35191,5.22966,6.47359
0.908128,-5.30567,5.22756,6.44606
0.918107,-5.26033,5.17818,6.47389
0.928086,-5.22756,5.10262,6.54242
0.938066,-5.25809,5.05743,6.64013
0.948045,-5.26557,5.03348,6.66168
0.958025,-5.30627,5.07598,6.64597
0.968004,-5.3582,5.171,6.66064
0.977984,-5.43945,5.17235,6.65615
0.987963,-5.48224,5.22412,6.62113
0.997942,-5.54853,5.2349,6.58567
1.00792,-5.51861,5.22786,6.54108
1.0179,-5.47701,5.21619,6.5086
1.02788,-5.4399,5.15678,6.49334
1.03786,-5.46444,5.1113,6.53853
1.04784,-5.47716,5.0685,6.5936
