time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-4.37807,6.7365,5.20392
0.00997737,-4.5138,6.77226,5.44932
0.0199547,-4.7598,6.81386,5.69638
0.0299321,-4.86828,6.87058,5.79858
0.0399095,-4.92949,6.86534,5.85454
0.0498868,-4.79556,6.88958,5.65657
0.0598642,-4.75681,6.80818,5.5816
0.0698416,-4.58038,6.74742,5.44768
0.0798189,-4.47519,6.72917,5.36433
0.0897963,-4.50347,6.71435,5.35416
0.0997737,-4.51649,6.83362,5.3362
0.109751,-4.59161,6.89721,5.33844
0.119728,-4.69141,6.81222,5.35565
0.129706,-4.67151,6.79157,5.43301
0.139683,-4.6362,6.84229,5.42882
0.14966,-4.63395,6.8393,5.34263
0.159638,-4.58338,6.86773,5.21679
0.169615,-4.58098,6.9005,5.10396
0.179593,-4.56811,6.87417,5.08062
0.18957,-4.54866,6.81955,5.09588
0.199547,-4.5304,6.7389,5.17354
0.209525,-4.43239,6.65136,5.12656
0.219502,-4.42102,6.56591,5.1921
0.229479,-4.35937,6.6337,5.18118
0.239457,-4.49404,6.62562,5.31196
0.249434,-4.67899,6.66378,5.31869
0.259412,-4.80708,6.85082,5.2756
0.269389,-4.93308,6.93642,5.10157
0.279366,-4.89881,6.94061,4.97318
0.289344,-4.87577,6.88644,5.03648
0.299321,-4.80619,6.76882,5.18282
0.309298,-4.7387,6.60093,5.34877
0.319276,-4.6552,6.55275,5.47835
0.329253,-4.72374,6.43962,5.50125
0.33923,-4.80499,6.56786,5.52938
0.349208,-4.80499,6.56786,5.52938
0.359185,-5.09214,6.76912,5.42688
0.369163,-5.11025,6.87267,5.23639
0.37914,-5.07688,6.91711,5.02615
0.389117,-5.07688,6.91711,5.02615
0.399095,-5.06102,7.08067,4.7809
0.409072,-5.06102,7.08067,4.7809
0.419049,-5.07299,7.03039,4.80978
0.429027,-5.04456,6.87357,4.90031
0.439004,-4.91258,6.71151,5.0679
0.448981,-4.91258,6.71151,5.0679
0.458959,-5.13898,6.82868,5.16172
0.468936,-5.13898,6.82868,5.16172
0.478914,-5.15783,6.89512,5.11758
0.488891,-5.15783,6.89512,5.11758
0.498868,-5.13643,6.86848,5.03932
0.508846,-5.13643,6.86848,5.03932
0.518823,-5.12776,6.8586,4.9844
0.5288,-5.14003,6.8173,4.92215
0.538778,-5.05398,6.84244,4.91228
0.548755,-4.99787,6.76658,4.90958
0.558733,-4.98201,6.65435,4.90599
0.56871,-4.90375,6.5912,4.966
0.578687,-4.92904,6.56502,5.03498
0.588665,-5.01553,6.56158,5.05189
0.598642,-5.08885,6.64373,4.97752
0.608619,-5.15185,6.74024,4.8602
0.618597,-5.12312,6.8185,4.72374
0.628574,-5.08451,6.80638,4.62183
0.638551,-5.05294,6.77571,4.61809
0.648529,-5.02495,6.66587,4.61001
0.658506,-5.03483,6.61814,4.64368
0.668484,-5.03229,6.66587,4.61465
0.678461,-5.08212,6.5291,4.67181
0.688438,-5.01403,6.64253,4.66328
0.698416,-5.02106,6.60108,4.58188
0.708393,-5.07688,6.56412,4.53998
0.71837,-5.04725,6.56906,4.49763
0.728348,-5.07957,6.55634,4.45858
0.738325,-5.12805,6.71391,4.49674
0.748302,-5.36254,6.70598,4.50272
0.75828,-5.55467,6.91412,4.52247
0.768257,-5.75339,6.97891,4.58861
0.778235,-5.88133,6.98699,4.62827
0.788212,-5.83314,7.03353,4.68678
0.798189,-5.81264,6.90709,4.70009
0.808167,-5.67917,6.78917,4.68543
0.818144,-5.57188,6.73515,4.63111
0.828121,-5.48359,6.66901,4.57634
0.838099,-5.41371,6.63176,4.58098
0.848076,-5.47192,6.68114,4.58622
0.858053,-5.57936,6.70179,4.66224
0.868031,-5.68231,6.72977,4.74319
0.878008,-5.75294,6.78872,4.76249
0.887986,-5.80771,6.83092,4.73197
0.897963,-5.81025,6.7968,4.66029
0.90794,-5.76521,6.83092,4.6564
0.917918,-5.77314,6.81596,4.60358
0.927895,-5.68904,6.78842,4.60133
0.937872,-5.62575,6.74533,4.48581
0.94785,-5.64325,6.75416,4.41578
0.957827,-5.7064,6.7989,4.4306
0.967805,-5.68934,6.75131,4.44347
0.977782,-5.73438,6.7775,4.50437
0.987759,-5.7471,6.78483,4.53504
0.997737,-5.72226,6.73231,4.52173
1.00771,-5.65089,6.68278,4.4713
1.01769,-5.6036,6.63041,4.42506
1.02767,-5.61587,6.65181,4.42446
1.03765,-5.63143,6.62502,4.39079
1.04762,-5.59537,6.64687,4.37239
1.0576,-5.56125,6.64477,4.34695
1.06758,-5.45037,6.5912,4.34545
1.07756,-5.4396,6.56068,4.4083
1.08753,-5.49511,6.448,4.48671
1.09751,-5.54165,6.42391,4.54073
1.10749,-5.59462,6.49005,4.52203
1.11747,-5.62784,6.52686,4.39394
1.12744,-5.6464,6.7148,4.27468
1.13742,-5.74725,6.70747,4.09721
1.1474,-5.81998,6.80204,4.08748
1.15737,-5.80935,6.9647,4.05531
1.16735,-5.86202,6.78932,4.05291
