time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-5.06102,6.23133,5.12985
0.00997737,-5.09334,6.26933,5.15738
0.0199547,-5.20587,6.35912,5.21125
0.0299321,-5.27739,6.4088,5.26901
0.0399095,-5.32079,6.45848,5.26018
0.0498868,-5.30567,6.52985,5.193
0.0598642,-5.35071,6.54108,5.16786
0.0698416,-5.40279,6.52656,5.24806
0.0798189,-5.37271,6.50591,5.30403
0.0897963,-5.27964,6.43498,5.24956
0.0997737,-5.17968,6.38815,5.19973
0.109751,-5.12057,6.3265,5.16591
0.119728,-5.0878,6.3057,5.20766
0.129706,-5.11294,6.28894,5.26452
0.139683,-5.19509,6.30719,5.28622
0.14966,-5.19734,6.32141,5.2741
0.159638,-5.12102,6.32964,5.27605
0.169615,-5.00371,6.3241,5.27919
0.179593,-4.98515,6.24509,5.24672
0.18957,-5.01628,6.2638,5.23609
0.199547,-5.09663,6.33862,5.15678
0.209525,-5.22861,6.41014,5.04022
0.219502,-5.28278,6.51339,4.85601
0.229479,-5.31974,6.52611,4.70398
0.239457,-5.31091,6.55843,4.52188
0.249434,-5.19,6.54063,4.48207
0.259412,-5.16546,6.42945,4.61285
0.269389,-5.34323,6.41194,4.84315
0.279366,-5.63233,6.46012,5.08915
0.289344,-5.7878,6.49993,5.25959
0.299321,-5.86936,6.47808,5.37256
0.309298,-5.81579,6.45473,5.35027
0.319276,-5.70685,6.48451,5.28338
0.329253,-5.61003,6.36854,5.2964
0.33923,-5.53956,6.18329,5.34757
0.349208,-5.47701,6.12269,5.46219
0.359185,-5.40428,6.09321,5.53626
0.369163,-5.43316,6.09755,5.5427
0.37914,-5.52504,6.16818,5.53971
0.389117,-5.60136,6.30285,5.4601
0.399095,-5.71673,6.40805,5.3341
0.409072,-5.73124,6.41448,5.24253
0.419049,-5.72466,6.43064,5.16112
0.429027,-5.67962,6.36151,5.11728
0.439004,-5.58445,6.31228,5.06985
0.448981,-5.45636,6.19197,5.08137
0.458959,-5.36643,6.14349,5.14152
0.468936,-5.40683,6.19122,5.20482
0.478914,-5.44169,6.21262,5.24687
0.488891,-5.48838,6.2409,5.28383
0.498868,-5.50858,6.27906,5.30208
0.508846,-5.59627,6.36899,5.32079
0.518823,-5.58774,6.31138,5.29505
0.5288,-5.5614,6.26589,5.22412
0.538778,-5.46578,6.24973,5.14062
0.548755,-5.42134,6.17132,5.12312
0.558733,-5.3784,6.10997,5.16307
0.56871,-5.3757,6.11536,5.24462
0.578687,-5.35939,6.14424,5.24238
0.588665,-5.31959,6.16579,5.17384
0.598642,-5.29774,6.13676,5.07628
0.608619,-5.29056,6.05745,5.02436
0.618597,-5.34189,6.0374,4.98485
0.628574,-5.42404,6.10623,5.07329
0.638551,-5.54584,6.16549,5.22532
0.648529,-5.6232,6.23462,5.31854
0.658506,-5.63966,6.25407,5.38992
0.668484,-5.6458,6.21307,5.37092
0.678461,-5.63293,6.18135,5.25405
0.688438,-5.59507,6.10668,5.12147
0.698416,-5.57218,6.11371,5.06446
0.708393,-5.6051,6.2204,4.98141
0.71837,-5.68575,6.27397,4.92859
0.728348,-5.65193,6.34176,4.97692
0.738325,-5.64714,6.32754,4.98186
0.748302,-5.65777,6.30076,4.94116
0.75828,-5.71358,6.30435,4.87487
0.768257,-5.77897,6.35134,4.88714
0.778235,-5.82267,6.29612,4.93682
0.788212,-5.86681,6.29896,5.07688
0.798189,-5.87803,6.26589,5.16307
0.808167,-5.84452,6.31632,5.13015
0.818144,-5.84586,6.33922,4.98141
0.828121,-5.85694,6.33099,4.85901
0.838099,-5.86546,6.3853,4.78643
0.848076,-5.84482,6.37154,4.83028
0.858053,-5.871,6.29792,4.95941
0.868031,-5.85424,6.28699,5.05578
0.878008,-5.84661,6.25901,5.152
0.887986,-5.86831,6.31123,5.12955
0.897963,-5.88731,6.35792,5.00416
0.90794,-5.92547,6.39249,4.88549
0.917918,-5.92562,6.39413,4.79436
0.927895,-5.89659,6.40805,4.68004
0.937872,-5.9123,6.429,4.62917
0.94785,-5.90961,6.47658,4.59056
0.957827,-5.90662,6.4884,4.56183
0.967805,-5.88387,6.45803,4.62258
0.977782,-5.86487,6.39473,4.75531
0.987759,-5.82087,6.35283,4.8406
0.997737,-5.80381,6.30046,4.85332
1.00771,-5.81504,6.27397,4.83656
1.01769,-5.80217,6.31198,4.7815
1.02767,-5.82387,6.33084,4.77835
1.03765,-5.86217,6.29223,4.80155
1.04762,-5.84661,6.3452,4.81846
1.0576,-5.8511,6.31168,4.82564
1.06758,-5.85858,6.29971,4.84479
1.07756,-5.86741,6.31363,4.80604
1.08753,-5.79319,6.30674,4.70982
1.09751,-5.75204,6.28505,4.61046
1.10749,-5.68141,6.29447,4.45663
1.11747,-5.64969,6.33458,4.31822
1.12744,-5.66839,6.31991,4.30341
1.13742,-5.73154,6.29073,4.35937
1.1474,-5.80815,6.35553,4.51754
1.15737,-5.89165,6.40341,4.6778
1.16735,-5.95285,6.44112,4.71431
1.17733,-5.93445,6.42421,4.65505
1.18731,-5.86427,6.39084,4.54447
1.19728,-5.82551,6.31901,4.46696
1.20726,-5.79918,6.30914,4.37673
1.21724,-5.80666,6.37573,4.34964
1.22722,-5.7878,6.42615,4.33543
1.23719,-5.76192,6.43079,4.25702
1.24717,-5.81653,6.42032,4.24609
1.25715,-5.83928,6.41807,4.29338
1.26713,-5.8526,6.41343,4.35294
1.2771,-5.88103,6.37797,4.45544
1.28708,-5.87669,6.34475,4.4918
1.29706,-5.88297,6.33488,4.46052
1.30703,-5.89345,6.37004,4.38092
1.31701,-5.91664,6.39817,4.33947
1.32699,-5.99086,6.48302,4.29607
1.33697,-6.08274,6.59644,4.27602
1.34694,-6.15217,6.58836,4.28156
1.35692,-6.14768,6.57893,4.29607
1.3669,-6.14349,6.53868,4.34201
