time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-4.77611,7.00809,4.81053
0.00997955,-4.8023,6.99103,4.81471
0.0199591,-4.82938,7.01004,4.8403
0.0299387,-4.83746,6.99582,4.87846
0.0399182,-4.82863,6.94539,4.84315
0.0498978,-4.79317,6.95557,4.85362
0.0598773,-4.76923,6.96545,4.84464
0.0698569,-4.78105,6.97712,4.83462
0.0798364,-4.79062,6.97712,4.83671
0.089816,-4.80469,7.01019,4.80978
0.0997955,-4.86604,7.01138,4.77222
0.109775,-4.85078,6.9828,4.75127
0.119755,-4.83851,6.97801,4.7396
0.129734,-4.78045,6.95183,4.63111
0.139714,-4.73526,7.01542,4.42102
0.149693,-4.68663,6.95796,4.32211
0.159673,-4.70324,6.84095,4.37763
0.169652,-4.77566,6.80818,4.61315
0.179632,-4.82115,6.75102,4.74184
0.189611,-4.82699,6.76074,4.77506
0.199591,-4.76863,6.78274,4.72852
0.209571,-4.73556,6.8803,4.59699
0.21955,-4.79152,6.90365,4.62408
0.22953,-4.862,6.93642,4.65071
0.239509,-5.01283,6.91846,4.7595
0.249489,-5.048,6.99238,4.78434
0.259468,-5.02361,6.99418,4.6748
0.269448,-4.95313,7.04894,4.50377
0.279427,-4.87771,7.03054,4.46037
0.289407,-4.86574,6.97113,4.49464
0.299387,-4.90629,6.97053,4.48641
0.309366,-4.97213,6.99627,4.52277
0.319346,-5.0058,7.0054,4.52666
0.329325,-5.0887,7.01423,4.58427
0.339305,-5.15783,7.01872,4.66628
0.349284,-5.20078,7.02829,4.75606
0.359264,-5.22367,7.01168,4.82025
0.369243,-5.19389,7.02919,4.8617
0.379223,-5.18701,7.06914,4.75621
0.389202,-5.1716,7.13109,4.68184
0.399182,-5.1716,7.13109,4.68184
0.409162,-5.16262,7.03697,4.56542
0.419141,-5.16621,7.04924,4.60597
0.429121,-5.15439,6.97083,4.65236
0.4391,-5.193,6.94719,4.77132
0.44908,-5.22203,6.94046,4.8831
0.459059,-5.22203,6.94046,4.8831
0.469039,-5.24238,7.04475,4.78598
0.479018,-5.24238,7.04475,4.78598
0.488998,-5.30208,7.15055,4.63036
0.498978,-5.30208,7.15055,4.63036
0.508957,-5.28457,6.97652,4.68962
0.518937,-5.28457,6.97652,4.68962
0.528916,-5.14122,6.87432,4.84749
0.538896,-5.11923,6.79651,4.966
0.548875,-5.03064,6.89287,4.90779
0.558855,-5.11623,6.83511,5.01373
0.568834,-5.2135,6.96949,4.91437
0.578814,-5.2135,6.96949,4.91437
0.588793,-5.22966,7.00106,4.68124
0.598773,-5.24118,6.96126,4.48955
0.608753,-5.24118,6.96126,4.48955
0.618732,-5.28817,6.94135,4.46935
0.628712,-5.2747,6.94584,4.4074
0.638691,-5.30118,6.82868,4.47459
0.648671,-5.28682,6.79651,4.29562
0.65865,-5.22517,6.90469,4.26046
0.66863,-5.22128,6.88943,4.11696
0.678609,-5.28398,6.95063,4.10529
0.688589,-5.41401,6.97607,4.2214
0.698569,-5.57053,6.96305,4.36356
0.708548,-5.58145,6.93223,4.43539
0.718528,-5.51561,6.87312,4.41114
0.728507,-5.38812,6.80967,4.32391
0.738487,-5.31525,6.74054,4.22096
0.748466,-5.25465,6.72438,4.19387
0.758446,-5.24492,6.68637,4.20884
0.768425,-5.30268,6.76433,4.1828
0.778405,-5.34353,6.84963,4.14509
0.788384,-5.41281,6.94405,4.08987
0.798364,-5.46324,6.95766,4.09092
0.808344,-5.46384,6.9412,4.12459
0.818323,-5.41207,6.92953,4.07087
0.828303,-5.47641,6.93103,4.05965
0.838282,-5.55706,7.03772,4.07102
0.848262,-5.63891,7.06525,4.07835
0.858241,-5.66016,7.03458,4.17621
0.868221,-5.6657,7.0443,4.20225
0.8782,-5.6657,7.0467,4.20465
0.88818,-5.6229,6.98699,4.14629
0.89816,-5.58879,6.97772,4.12579
0.908139,-5.55467,7.02335,4.08075
0.918119,-5.59268,7.04191,4.05815
0.928098,-5.60989,7.04655,4.07686
0.938078,-5.6461,7.06765,4.07566
0.948057,-5.66959,7.06002,4.06548
0.958037,-5.63742,6.97502,4.15811
0.968016,-5.58909,6.96126,4.14748
0.977996,-5.57831,6.94195,4.10948
0.987975,-5.56993,6.95183,4.15048
0.997955,-5.61108,6.94195,4.17816
1.00793,-5.63981,6.9439,4.17741
1.01791,-5.60061,6.96096,4.13282
1.02789,-5.59208,6.94629,4.08763
1.03787,-5.58385,6.96993,4.02777
1.04785,-5.61078,6.97861,3.95505
1.05783,-5.58534,6.95707,3.90328
1.06781,-5.53148,6.89781,3.88831
1.07779,-5.47357,6.83646,3.89984
1.08777,-5.54644,6.84604,4.03436
1.09775,-5.63443,6.87641,4.09182
1.10773,-5.72436,6.92804,4.12489
1.11771,-5.78017,6.97757,4.13028
1.12769,-5.84107,7.03607,4.04678
1.13767,-5.83958,7.10236,3.94817
1.14765,-5.72735,7.07872,3.78117
1.15763,-5.62679,6.98086,3.63603
1.16761,-5.52744,6.9032,3.6272
1.17759,-5.49197,6.89422,3.64979
1.18757,-5.50245,6.82284,3.71952
1.19755,-5.54764,6.74892,3.84582
1.20753,-5.62859,6.80638,3.99186
1.21751,-5.74246,6.84574,4.02927
1.22748,-5.74007,6.92444,3.98558
1.23746,-5.71717,6.92205,3.9335
1.24744,-5.72166,6.92834,3.82083
1.25742,-5.69787,6.95003,3.81409
1.2674,-5.70266,6.90484,3.84297
1.27738,-5.69787,6.86908,3.86018
1.28736,-5.74007,6.89033,3.90687
1.29734,-5.80292,6.90649,3.92901
1.30732,-5.81025,6.91592,3.92872
1.3173,-5.7685,6.9448,3.86736
1.32728,-5.75204,6.97053,3.77175
1.33726,-5.72391,6.9418,3.71518
1.34724,-5.7486,6.93701,3.74571
1.35722,-5.79199,6.91023,3.77594
1.3672,-5.80352,6.86713,3.78072
1.37718,-5.84871,6.87896,3.85854
1.38716,-5.89734,6.85711,3.90298
1.39714,-5.85888,6.86235,3.88951
1.40712,-5.77,6.8818,3.7719
1.4171,-5.7884,6.89332,3.73538
1.42708,-5.80217,6.89287,3.71114
1.43706,-5.84302,6.9424,3.69049
1.44703,-5.87055,6.98699,3.6248
1.45701,-5.87803,7.10865,3.56854
1.46699,-5.92113,7.04849,3.60146
1.47697,-5.86876,6.95392,3.6658
1.48695,-5.81953,6.8999,3.7297
1.49693,-5.81354,6.84319,3.80945
1.50691,-5.83599,6.82179,3.85928
1.51689,-5.84796,6.81207,3.86138
1.52687,-5.86397,6.80922,3.83699
1.53685,-5.87115,6.85202,3.81499
1.54683,-5.8912,6.84888,3.75454
1.55681,-5.87654,6.84185,3.7478
1.56679,-5.85963,6.77765,3.77279
1.57677,-5.84811,6.76837,3.79464
1.58675,-5.78795,6.74054,3.79883
1.59673,-5.79708,6.76418,3.76726
1.60671,-5.84616,6.80668,3.7921
1.61669,-5.91589,6.81311,3.80691
1.62667,-5.99236,6.84604,3.87889
1.63665,-6.0145,6.87701,3.89011
1.64663,-6.09157,6.95228,3.87081
1.65661,-6.17895,7.04386,3.77668
1.66658,-6.2023,7.04745,3.65623
1.67656,-6.13945,7.01153,3.55043
1.68654,-6.04009,6.99522,3.41426
1.69652,-5.99176,6.93372,3.42549
1.7065,-5.97216,6.90589,3.51721
1.71648,-5.9955,6.85845,3.61762
1.72646,-6.03351,6.82763,3.71743
1.73644,-6.05595,6.80608,3.76262
1.74642,-6.0371,6.82075,3.76531
1.7564,-6.035,6.81057,3.69124
1.76638,-6.00567,6.8179,3.66072
1.77636,-5.96078,6.80129,3.59503
1.78634,-5.9548,6.82733,3.53263
1.79632,-5.96946,6.84633,3.53697
1.8063,-6.00927,6.81282,3.61762
1.81628,-6.03036,6.76778,3.71563
1.82626,-6.00627,6.75131,3.71877
1.83624,-6.0151,6.72244,3.7068
1.84622,-6.00882,6.76089,3.71863
1.8562,-6.01001,6.77017,3.67059
1.86618,-6.00897,6.82703,3.59832
1.87616,-6.06792,6.88075,3.53173
1.88613,-6.09052,6.86175,3.58874
1.89611,-6.19437,6.83511,3.73479
1.90609,-6.25377,6.8206,3.82427
1.91607,-6.27562,6.90619,3.78955
1.92605,-6.28849,6.98909,3.69034
1.93603,-6.23552,7.02949,3.55971
1.94601,-6.17013,7.01512,3.43461
1.95599,-6.13436,6.97203,3.36638
1.96597,-6.08812,6.90095,3.37536
1.97595,-6.09516,6.84185,3.49776
1.98593,-6.16474,6.81311,3.61104
1.99591,-6.20379,6.84618,3.6266
2.00589,-6.17476,6.85591,3.60819
2.01587,-6.12209,6.82733,3.52829
2.02585,-6.08932,6.81536,3.46454
2.03583,-6.10578,6.82703,3.45197
2.04581,-6.09531,6.82688,3.41396
2.05579,-6.09845,6.76194,3.3785
2.06577,-6.06254,6.69819,3.41097
2.07575,-6.07915,6.70343,3.5039
2.08573,-6.11521,6.70598,3.60355
2.09571,-6.11252,6.71301,3.5868
2.10569,-6.12104,6.75311,3.5217
2.11566,-6.14948,6.75745,3.50883
2.12564,-6.19197,6.72333,3.50809
2.13562,-6.20798,6.76179,3.55043
2.1456,-6.22235,6.79022,3.53786
2.15558,-6.25302,6.8414,3.39541
2.16556,-6.24883,6.90769,3.2944
2.17554,-6.27053,6.89078,3.30832
2.18552,-6.29702,6.86908,3.32688
2.1955,-6.31378,6.85202,3.33376
2.20548,-6.30764,6.81835,3.2983
2.21546,-6.26275,6.81371,3.22512
2.22544,-6.16998,6.80488,3.15584
2.23542,-6.13526,6.77406,3.12337
2.2454,-6.1387,6.73141,3.18592
2.25538,-6.15561,6.74862,3.28363
2.26536,-6.25243,6.74997,3.32897
2.27534,-6.31961,6.82299,3.29545
2.28532,-6.31961,6.82299,3.29545
2.2953,-6.41897,6.95003,3.18652
2.30528,-6.4067,6.97577,3.06456
2.31526,-6.3464,6.95183,2.96326
2.32524,-6.26919,6.87641,2.97298
2.33521,-6.21172,6.81282,3.00381
2.34519,-6.22519,6.72004,3.11185
