time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-3.12322,3.76681,8.81166
0.00997708,-3.13699,3.69019,8.83112
0.0199542,-3.13699,3.69019,8.83112
0.0299312,-3.08791,3.6881,8.77964
0.0399083,-3.1108,3.66057,8.65709
0.0498854,-3.09299,3.72252,8.58287
0.0598625,-3.09823,3.77983,8.5703
0.0698396,-3.12247,3.77234,8.58646
0.0798167,-3.17036,3.71997,8.71021
0.0897937,-3.16617,3.66057,8.76588
0.0997708,-3.14941,3.62031,8.78817
0.109748,-3.08761,3.60939,8.80897
0.119725,-3.10691,3.60909,8.8157
0.129702,-3.12098,3.5844,8.72443
0.139679,-3.15958,3.57363,8.64691
0.149656,-3.19968,3.59443,8.6122
0.159633,-3.20926,3.61822,8.59978
0.16961,-3.20866,3.58934,8.59275
0.179587,-3.1952,3.55343,8.55025
0.189565,-3.20432,3.55073,8.53095
0.199542,-3.21151,3.53158,8.54516
0.209519,-3.28348,3.60759,8.60502
0.219496,-3.36997,3.69304,8.6716
0.229473,-3.43132,3.71339,8.62671
0.23945,-3.46664,3.70022,8.51568
0.249427,-3.52619,3.75349,8.3843
0.259404,-3.53308,3.83429,8.33088
0.269381,-3.55118,3.85824,8.36859
0.279358,-3.54894,3.84956,8.47408
0.289335,-3.49537,3.84043,8.44685
0.299312,-3.44344,3.80182,8.3023
0.30929,-3.377,3.6863,8.09416
0.319267,-3.36593,3.61149,7.97998
0.329244,-3.3387,3.6456,8.01874
0.339221,-3.39511,3.70396,8.23721
0.349198,-3.45362,3.73987,8.35767
0.359175,-3.55747,3.72281,8.50117
0.369152,-3.6037,3.65323,8.56985
0.379129,-3.59712,3.65997,8.49339
0.389106,-3.55298,3.66431,8.35078
0.399083,-3.50973,3.69693,8.13845
0.40906,-3.50135,3.71084,8.07859
0.419037,-3.46828,3.72581,8.08907
0.429015,-3.44554,3.65249,8.17646
0.438992,-3.46095,3.5651,8.35871
0.448969,-3.52021,3.53936,8.53948
0.458946,-3.66491,3.59637,8.75076
0.468923,-3.85225,3.61134,8.86553
0.4789,-4.01176,3.65024,8.91132
0.488877,-4.10095,3.76845,8.87706
0.498854,-4.13477,3.84836,8.75091
0.508831,-4.17831,3.86632,8.66337
0.518808,-4.08883,3.81888,8.55594
0.528785,-4.03421,3.80227,8.48321
0.538762,-3.94503,3.75978,8.38759
0.54874,-3.88008,3.69304,8.31083
0.558717,-3.85779,3.65024,8.30455
0.568694,-3.90417,3.57842,8.37802
0.578671,-3.93889,3.57587,8.42515
0.588648,-4.01072,3.59712,8.51404
0.598625,-4.03586,3.65189,8.53693
0.608602,-4.07207,3.70561,8.42066
0.618579,-4.09302,3.79509,8.25891
0.628556,-4.13207,3.82442,8.08278
0.638533,-4.12564,3.77863,8.03774
0.64851,-4.09601,3.74541,8.01964
0.658488,-4.0372,3.70606,8.08144
0.668465,-3.97899,3.68346,8.15491
0.678442,-3.90492,3.61463,8.10224
0.688419,-3.93305,3.6474,8.05824
0.698396,-3.95879,3.63019,8.04328
0.708373,-3.95879,3.70187,8.01156
0.71835,-3.91854,3.75663,7.90202
0.728327,-3.87066,3.76127,7.80266
0.738304,-3.82711,3.73479,7.70091
0.748281,-3.81499,3.69857,7.62011
0.758258,-3.79374,3.67269,7.64001
0.768235,-3.84163,3.68705,7.72964
0.778212,-3.87978,3.71578,7.80521
0.78819,-3.91046,3.78267,7.84935
0.798167,-3.98423,3.82277,7.91175
0.808144,-4.02179,3.78461,7.99495
0.818121,-4.06653,3.7511,8.08503
0.828098,-4.10394,3.80347,8.11481
0.838075,-4.13985,3.834,8.10164
0.848052,-4.18385,3.82337,8.04552
