time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-4.23532,6.71421,5.82596
0.00997942,-4.25014,6.66887,5.86906
0.0199588,-4.27273,6.60437,5.94073
0.0299383,-4.24624,6.56187,5.95614
0.0399177,-4.23786,6.53299,5.92308
0.0498971,-4.19612,6.48317,5.90542
0.0598765,-4.15796,6.48855,5.9111
0.069856,-4.1412,6.48391,5.90916
0.0798354,-4.11187,6.48661,5.88357
0.0898148,-4.07865,6.53479,5.87459
0.0997942,-4.13297,6.60123,5.90617
0.109774,-4.22574,6.59509,5.88462
0.119753,-4.2853,6.61799,5.86367
0.129733,-4.31014,6.67515,5.8722
0.139712,-4.31014,6.67515,5.8722
0.149691,-4.31508,6.64657,5.8939
0.159671,-4.29158,6.58911,5.84452
0.16965,-4.29158,6.58911,5.84452
0.17963,-4.25178,6.56771,5.79304
0.189609,-4.22604,6.52776,5.83958
0.199588,-4.2645,6.51294,5.85305
0.209568,-4.24789,6.52521,5.85334
0.219547,-4.25717,6.50352,5.84856
0.229527,-4.25717,6.50352,5.84856
0.239506,-4.28335,6.55619,5.91215
0.249486,-4.28335,6.55619,5.91215
0.259465,-4.25328,6.54916,5.86262
0.269444,-4.25822,6.52925,5.78601
0.279424,-4.29652,6.5502,5.77284
0.289403,-4.29652,6.5502,5.77284
0.299383,-4.35413,6.59719,5.75668
0.309362,-4.41174,6.60362,5.76222
0.319342,-4.41608,6.58746,5.84616
0.329321,-4.41608,6.58746,5.84616
0.3393,-4.40052,6.57774,5.80591
0.34928,-4.40187,6.54646,5.77972
0.359259,-4.35862,6.55649,5.76641
0.369239,-4.36042,6.53718,5.75219
0.379218,-4.41563,6.55095,5.75533
0.389198,-4.41563,6.55095,5.75533
0.399177,-4.43524,6.60317,5.74486
0.409156,-4.41369,6.58208,5.75758
0.419136,-4.43598,6.63669,5.75414
0.429115,-4.41099,6.64223,5.80516
0.439095,-4.4701,6.59195,5.90213
0.449074,-4.51005,6.56726,5.88447
0.459053,-4.47369,6.57235,5.86142
0.469033,-4.47743,6.57923,5.81579
0.479012,-4.49015,6.59839,5.83928
0.488992,-4.49359,6.65106,5.85319
0.498971,-4.49734,6.634,5.81728
0.508951,-4.48731,6.59584,5.82267
0.51893,-4.50317,6.60258,5.78376
0.528909,-4.51843,6.60736,5.81459
0.538889,-4.56063,6.57863,5.8903
0.548868,-4.53819,6.56262,5.95809
0.558848,-4.53849,6.5532,5.97485
0.568827,-4.53415,6.60826,5.96737
0.578807,-4.59939,6.63849,5.975
0.588786,-4.59819,6.66453,5.91739
0.598765,-4.54342,6.69086,5.81803
0.608745,-4.44017,6.65091,5.72765
0.618724,-4.38361,6.58447,5.69608
0.628704,-4.43868,6.59569,5.69697
0.638683,-4.52951,6.5933,5.88387
0.648663,-4.63964,6.60213,5.98143
0.658642,-4.68318,6.62143,6.08079
0.668621,-4.64592,6.66438,6.00478
0.678601,-4.59445,6.66647,5.85753
0.68858,-4.48372,6.63131,5.75294
0.69856,-4.43778,6.53105,5.69263
0.708539,-4.44766,6.53569,5.70431
0.718519,-4.5331,6.55409,5.75937
0.728498,-4.53774,6.62143,5.81623
0.738477,-4.5545,6.62367,5.81579
0.748457,-4.51574,6.593,5.81234
0.758436,-4.48581,6.53584,5.79199
0.768416,-4.47324,6.53105,5.77074
0.778395,-4.48896,6.5306,5.73199
0.788374,-4.45873,6.50666,5.68021
0.798354,-4.45963,6.51818,5.61303
0.808333,-4.44975,6.51339,5.60614
0.818313,-4.4083,6.49469,5.58579
0.828292,-4.31882,6.47419,5.55721
0.838272,-4.23113,6.39623,5.53611
0.848251,-4.20255,6.37453,5.45322
0.85823,-4.16365,6.4501,5.5831
0.86821,-4.23951,6.39653,5.58385
0.878189,-4.31957,6.47509,5.68171
0.888169,-4.35458,6.53943,5.7067
0.898148,-4.35832,6.52955,5.67558
0.908128,-4.36117,6.50337,5.70206
0.918107,-4.41788,6.52147,5.6669
0.928086,-4.46037,6.58582,5.70356
0.938066,-4.49913,6.59734,5.71927
0.948045,-4.52382,6.64492,5.72301
0.958025,-4.51424,6.65689,5.71598
0.968004,-4.48656,6.62831,5.67872
0.977984,-4.48985,6.63804,5.71209
0.987963,-4.52547,6.6334,5.79738
0.997942,-4.63859,6.67335,5.90198
1.00792,-4.73017,6.71046,5.90647
1.0179,-4.78284,6.72408,5.90257
1.02788,-4.77401,6.73635,5.92667
1.03786,-4.69979,6.67291,5.953
1.04784,-4.63365,6.59465,5.93609
1.05782,-4.58368,6.52806,5.88282
1.0678,-4.54836,6.49454,5.82656
1.07778,-4.52068,6.49933,5.77209
1.08776,-4.52951,6.52043,5.7287
1.09774,-4.5105,6.52312,5.73633
1.10772,-4.52562,6.5327,5.75743
1.1177,-4.5735,6.57564,5.83733
1.12767,-4.63216,6.5704,5.88851
1.13765,-4.64563,6.62727,5.82297
1.14763,-4.62632,6.63864,5.71089
1.15761,-4.59011,6.5716,5.63802
1.16759,-4.5539,6.54811,5.63906
1.17757,-4.5304,6.52955,5.66869
1.18755,-4.5322,6.52057,5.74531
1.19753,-4.57754,6.51264,5.73947
1.20751,-4.58532,6.54137,5.75339
1.21749,-4.56063,6.58208,5.69862
1.22747,-4.50856,6.55604,5.64026
1.23745,-4.50811,6.51534,5.64056
1.24743,-4.52532,6.52476,5.65448
1.25741,-4.55584,6.5122,5.63697
1.26739,-4.60896,6.55454,5.63996
1.27737,-4.64039,6.65435,5.59537
