time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
0,-4.42267,5.50993,6.76897
0.00997737,-4.42267,5.48778,6.68533
0.0199547,-4.42012,5.48539,6.67829
0.0299321,-4.4309,5.53088,6.70164
0.0399095,-4.45933,5.55497,6.77496
0.0498868,-4.49853,5.49511,6.84379
0.0598642,-4.43359,5.48165,6.83601
0.0698416,-4.37329,5.49422,6.81117
0.0798189,-4.30775,5.46549,6.69101
0.0897963,-4.25522,5.48464,6.58911
0.0997737,-4.29548,5.52923,6.54945
0.109751,-4.31987,5.56484,6.55335
0.119728,-4.30969,5.57203,6.52237
0.129706,-4.28261,5.54105,6.50651
0.139683,-4.27079,5.55796,6.50681
0.14966,-4.27512,5.57038,6.57609
0.159638,-4.33034,5.55617,6.68966
0.169615,-4.42955,5.49077,6.76897
0.179593,-4.46382,5.47147,6.80653
0.18957,-4.47863,5.50708,6.80593
0.199547,-4.4719,5.53522,6.7172
0.209525,-4.4918,5.60839,6.6132
0.219502,-4.42461,5.57756,6.52656
0.229479,-4.45843,5.49541,6.48317
0.239457,-4.43853,5.49556,6.45488
0.249434,-4.50197,5.52295,6.39548
0.259412,-4.47145,5.49182,6.33428
0.269389,-4.49838,5.54404,6.33562
0.279366,-4.56961,5.58175,6.39084
0.289344,-4.64458,5.54285,6.44187
0.299321,-4.70204,5.57861,6.52162
0.309298,-4.74483,5.61677,6.58252
0.319276,-4.82609,5.61797,6.58028
0.329253,-4.84569,5.61243,6.50801
0.33923,-4.77626,5.63413,6.39712
0.349208,-4.74468,5.61527,6.38605
0.359185,-4.75456,5.58669,6.41478
0.369163,-4.77371,5.59657,6.50516
0.37914,-4.84195,5.56978,6.56831
0.389117,-4.88355,5.6054,6.5909
0.399095,-4.93517,5.64325,6.62517
0.409072,-4.9871,5.68276,6.57325
0.419049,-5.01658,5.74157,6.47853
0.429027,-5.02825,5.83195,6.42256
0.439004,-5.03034,5.89853,6.37647
0.448981,-5.0688,5.93385,6.36076
0.458959,-5.11788,5.94777,6.40491
0.468936,-5.11219,5.92442,6.47479
0.478914,-5.12267,5.85305,6.5517
0.488891,-5.07209,5.79888,6.56771
0.498868,-4.96301,5.67109,6.574
0.508846,-4.86888,5.54584,6.60617
0.518823,-4.83192,5.50619,6.68158
0.5288,-4.84225,5.52295,6.70523
0.538778,-4.8825,5.54375,6.67291
0.548755,-4.89537,5.57173,6.60288
0.558733,-4.92096,5.64984,6.5321
0.56871,-4.89537,5.73079,6.42436
0.578687,-4.87696,5.69952,6.37483
0.588665,-4.81606,5.68336,6.33817
0.598642,-4.75576,5.63877,6.34011
0.608619,-4.72613,5.57457,6.33413
0.618597,-4.7369,5.56036,6.39144
0.628574,-4.81172,5.57637,6.41329
0.638551,-4.85706,5.59477,6.39518
0.648529,-4.88744,5.63218,6.34625
0.658506,-4.89148,5.66465,6.20215
0.668484,-4.88085,5.67812,6.05865
0.678461,-4.83327,5.73049,5.94687
0.688438,-4.85646,5.74201,5.9126
0.698416,-4.92006,5.77314,6.04488
0.708393,-4.97887,5.76805,6.10803
0.71837,-5.0269,5.77523,6.20499
0.728348,-5.02451,5.79992,6.29103
0.738325,-5.09648,5.79409,6.29642
0.748302,-5.06865,5.73932,6.26874
0.75828,-4.99847,5.7257,6.24435
0.768257,-4.96301,5.67558,6.19063
0.778235,-4.92141,5.62575,6.17761
0.788212,-4.92141,5.62575,6.17761
0.798189,-4.89193,5.61871,6.14977
0.808167,-4.88819,5.67154,6.16623
0.818144,-4.90749,5.67378,6.17057
0.828121,-4.98994,5.75099,6.07675
0.838099,-4.98994,5.75099,6.07675
0.848076,-5.01478,5.76042,6.10952
0.858053,-5.01478,5.76042,6.10952
0.868031,-5.0254,5.77957,6.14259
0.878008,-5.00595,5.77269,6.13122
0.887986,-5.05383,5.74336,6.14933
0.897963,-5.10711,5.73812,6.17671
0.90794,-5.13135,5.75458,6.18075
0.917918,-5.12222,5.78586,6.18314
0.927895,-5.08466,5.74052,6.1414
0.937872,-5.04052,5.69308,6.12134
0.94785,-5.04216,5.65238,6.11207
0.957827,-5.00924,5.65777,6.13676
0.967805,-5.07194,5.63802,6.1616
0.977782,-5.07448,5.62365,6.17611
0.987759,-5.0884,5.63532,6.15411
0.997737,-5.08466,5.63487,6.09905
1.00771,-5.09334,5.66555,6.04832
1.01769,-5.06536,5.68934,5.97216
1.02767,-5.04127,5.67288,5.97051
1.03765,-5.03019,5.60824,5.94492
1.04762,-5.04456,5.62231,5.93729
1.0576,-5.026,5.67992,5.93011
1.06758,-5.07882,5.71029,5.92622
1.07756,-5.18312,5.70461,5.98577
1.08753,-5.32393,5.80172,6.11072
1.09751,-5.45187,5.90108,6.20245
1.10749,-5.59372,5.85574,6.15591
1.11747,-5.65882,5.86861,6.07256
1.12744,-5.62979,5.93744,5.92682
1.13742,-5.58864,5.95375,5.80785
1.1474,-5.52489,5.93205,5.65882
1.15737,-5.44394,5.87534,5.60869
1.16735,-5.42404,5.84751,5.68605
1.17733,-5.39815,5.81698,5.72286
1.18731,-5.36927,5.74576,5.75054
1.19728,-5.38124,5.73618,5.75982
1.20726,-5.43062,5.7287,5.82087
1.21724,-5.51771,5.76835,5.83988
1.22722,-5.60704,5.85798,5.82491
1.23719,-5.67183,5.92158,5.80112
1.24717,-5.68126,6.00957,5.74755
1.25715,-5.63622,6.01675,5.6648
